"ZIPCODE","total_count","population","urticaria_count","urticaria_prev","black_urticaria_count","white_urticaria_count","black_urticaria_prev","white_urticaria_prev","heat_exhaustion_count","heat_exhaustion_prev","black_heat_exhaustion_count","white_heat_exhaustion_count","black_heat_exhaustion_prev","white_heat_exhaustion_prev","heat_syncope_count","heat_syncope_prev","black_heat_syncope_count","white_heat_syncope_count","black_heat_syncope_prev","white_heat_syncope_prev","heat_cramps_count","heat_cramps_prev","black_heat_cramps_count","white_heat_cramps_count","black_heat_cramps_prev","white_heat_cramps_prev","carbon_monoxide_count","carbon_monoxide_prev","black_carbon_monoxide_count","white_carbon_monoxide_count","black_carbon_monoxide_prev","white_carbon_monoxide_prev","heatstroke_count","heatstroke_prev","black_heatstroke_count","white_heatstroke_count","black_heatstroke_prev","white_heatstroke_prev","all_effects_heat_count","all_effects_heat_prev","black_all_effects_heat_count","white_all_effects_heat_count","black_all_effects_heat_prev","white_all_effects_heat_prev","hypothermia_count","hypothermia_prev","black_hypothermia_count","white_hypothermia_count","black_hypothermia_prev","white_hypothermia_prev","osteoarthritis_count","osteoarthritis_prev","black_osteoarthritis_count","white_osteoarthritis_count","black_osteoarthritis_prev","white_osteoarthritis_prev","kidney_disease_count","kidney_disease_prev","black_kidney_disease_count","white_kidney_disease_count","black_kidney_disease_prev","white_kidney_disease_prev","mental_illness_count","mental_illness_prev","black_mental_illness_count","white_mental_illness_count","black_mental_illness_prev","white_mental_illness_prev","influenza_count","influenza_prev","black_influenza_count","white_influenza_count","black_influenza_prev","white_influenza_prev","acute_bronchitis_count","acute_bronchitis_prev","black_acute_bronchitis_count","white_acute_bronchitis_count","black_acute_bronchitis_prev","white_acute_bronchitis_prev","bronchitis_count","bronchitis_prev","black_bronchitis_count","white_bronchitis_count","black_bronchitis_prev","white_bronchitis_prev","copd_count","copd_prev","black_copd_count","white_copd_count","black_copd_prev","white_copd_prev","asthma_count","asthma_prev","black_asthma_count","white_asthma_count","black_asthma_prev","white_asthma_prev","respiratory_count","respiratory_prev","black_respiratory_count","white_respiratory_count","black_respiratory_prev","white_respiratory_prev","hypertension_count","hypertension_prev","black_hypertension_count","white_hypertension_count","black_hypertension_prev","white_hypertension_prev","heart_attack_count","heart_attack_prev","black_heart_attack_count","white_heart_attack_count","black_heart_attack_prev","white_heart_attack_prev","cerebrovascular_disease_count","cerebrovascular_disease_prev","black_cerebrovascular_disease_count","white_cerebrovascular_disease_count","black_cerebrovascular_disease_prev","white_cerebrovascular_disease_prev","congestive_artery_disease_count","congestive_artery_disease_prev","black_congestive_artery_disease_count","white_congestive_artery_disease_count","black_congestive_artery_disease_prev","white_congestive_artery_disease_prev","angina_pectoris_count","angina_pectoris_prev","black_angina_pectoris_count","white_angina_pectoris_count","black_angina_pectoris_prev","white_angina_pectoris_prev","heart_disease_count","heart_disease_prev","black_heart_disease_count","white_heart_disease_count","black_heart_disease_prev","white_heart_disease_prev","circulatory_count","circulatory_prev","black_circulatory_count","white_circulatory_count","black_circulatory_prev","white_circulatory_prev","thyroid_count","thyroid_prev","black_thyroid_count","white_thyroid_count","black_thyroid_prev","white_thyroid_prev","diabetes_count","diabetes_prev","black_diabetes_count","white_diabetes_count","black_diabetes_prev","white_diabetes_prev"
"21212",71737,34010,222,0.00309463735589724,159,46,0.00299932090847355,0.00298856548856549,11,0.000153337887003917,6,4,0.000113181921074474,0.00025987525987526,1,1.3939807909447e-05,1,0,1.88636535124123e-05,0,0,0,0,0,0,0,10,0.00013939807909447,10,0,0.000188636535124123,0,0,0,0,0,0,0,18,0.000250916542370046,10,7,0.000188636535124123,0.000454781704781705,7,9.75786553661291e-05,3,3,5.65909605372369e-05,0.000194906444906445,1040,0.0144974002258249,780,243,0.0147136497396816,0.015787422037422,1366,0.0190417776043046,1174,167,0.022145929223572,0.0108497920997921,15678,0.21854830840431,11865,3398,0.223817248924772,0.220764033264033,515,0.00717900107336521,388,78,0.00731909756281597,0.00506756756756757,781,0.0108869899772781,632,117,0.0119218290198446,0.00760135135135135,1544,0.0215230634121862,1258,232,0.0237304761186147,0.0150727650727651,9032,0.125904345038125,7688,1160,0.145023768203426,0.0753638253638254,7265,0.101272704462133,6300,804,0.118841017128197,0.0522349272349272,15002,0.209124998257524,12164,2214,0.229457481324983,0.143840956340956,14742,0.205500648201068,11692,2754,0.220553836867124,0.178924116424116,65,0.000906087514114056,41,23,0.000773409794008904,0.00149428274428274,419,0.0058407795140583,313,99,0.00590432354938504,0.00643191268191268,935,0.013033720395333,758,167,0.0142986493624085,0.0108497920997921,31,0.000432134045192857,24,6,0.000452727684297895,0.00038981288981289,15940,0.222200538076585,12386,3225,0.233645212404739,0.209524428274428,16319,0.227483725274266,12644,3323,0.238512035010941,0.215891372141372,1243,0.0173271812314426,635,568,0.0119784199803818,0.0369022869022869,6176,0.0860922536487447,5118,893,0.0965441786765261,0.0580171517671518
"21213",146874,31733,399,0.00271661424077781,380,9,0.0027547809949109,0.00141978230004733,36,0.000245108051799502,32,3,0.000231981557466181,0.000473260766682442,3,2.04256709832918e-05,3,0,2.17482710124545e-05,0,0,0,0,0,0,0,24,0.000163405367866334,21,2,0.000152237897087182,0.000315507177788295,2,1.36171139888612e-05,2,0,1.44988473416363e-05,0,44,0.000299576507754946,40,3,0.000289976946832727,0.000473260766682442,17,0.00011574546890532,15,2,0.000108741355062273,0.000315507177788295,2115,0.0144000980432207,1979,114,0.0143466094445492,0.0179839091339328,2635,0.0179405476803246,2556,73,0.0185295269026112,0.0115160119892728,33509,0.228147936326375,30630,2393,0.222049847037161,0.377504338223695,896,0.00610046706700982,851,17,0.00616925954386626,0.00268181101120051,1004,0.00683579122240832,948,44,0.00687245363993563,0.00694115791134248,2587,0.017613736944592,2401,144,0.0174058662336344,0.0227165168007572,23243,0.15825129022155,21967,924,0.159248089776863,0.145764316138192,19389,0.132011111565015,18640,447,0.135129257224051,0.0705158542356839,34911,0.237693533232567,33038,1238,0.239506459236491,0.195298943050954,28261,0.192416629219603,26741,1246,0.193856838381349,0.196560971762108,104,0.000708089927420782,96,7,0.000695944672398544,0.00110427512225903,471,0.00320683034437681,428,40,0.00310275333111018,0.00631014355576589,1792,0.0122009341340196,1650,129,0.01196154905685,0.020350212967345,48,0.000326810735732669,44,3,0.000318974641515999,0.000473260766682442,29828,0.203085638029876,28097,1438,0.203687056878978,0.226849660829784,30392,0.206925664174735,28621,1462,0.207485754882487,0.230635746963243,1675,0.0114043329656713,1460,174,0.0105841585593945,0.0274491244675816,12541,0.0853861132671542,11832,556,0.0857751808731206,0.0877109954251459
"21214",47268,20790,158,0.00334264195650334,122,28,0.00350665401971774,0.00253899165759884,10,0.000211559617500212,7,3,0.000201201460147739,0.000272034820457019,0,0,0,0,0,0,1,2.11559617500212e-05,1,0,2.87430657353913e-05,0,7,0.000148091732250148,3,4,8.6229197206174e-05,0.000362713093942691,1,2.11559617500212e-05,0,1,0,9.06782734856728e-05,16,0.000338495388000338,10,6,0.000287430657353913,0.000544069640914037,5,0.000105779808750106,2,3,5.74861314707827e-05,0.000272034820457019,661,0.013984090716764,460,181,0.01322181023828,0.0164127675009068,940,0.0198866040450199,722,197,0.0207524934609525,0.0178636198766775,10606,0.224380130320724,6761,3615,0.194331867436981,0.327801958650707,364,0.0077007700770077,295,51,0.00847920439194044,0.00462459194776931,536,0.0113395954980113,402,118,0.0115547124256273,0.0107000362713094,1070,0.0226368790725226,779,259,0.0223908482078699,0.0234856728327893,5863,0.124037403740374,4522,1211,0.12997614325544,0.10981138919115,4511,0.0954345434543454,3749,662,0.107757753441982,0.0600290170475154,9868,0.208767030549209,7706,1892,0.221494064556926,0.171563293434893,9704,0.205297452822205,7204,2307,0.207065045557759,0.209194776931447,40,0.000846238470000846,25,14,0.000718576643384783,0.00126949582879942,277,0.00586020140475586,192,85,0.00551866862119514,0.00770765324628219,592,0.0125243293560125,418,163,0.0120146014773936,0.0147805585781647,24,0.000507743082000508,19,4,0.000546118248972435,0.000362713093942691,10490,0.221926038757722,7614,2655,0.21884970250927,0.240750816104461,10737,0.227151561309977,7769,2746,0.223304877698255,0.249002538991658,820,0.0173478886350173,431,364,0.0123882613319537,0.0330068915487849,4154,0.0878818651095879,3178,889,0.0913454629070737,0.0806129851287632
"21215",218381,59404,597,0.00273375431012771,516,49,0.00264832683227263,0.0028835402812923,43,0.000196903576776368,37,5,0.000189899404639704,0.0002942388042135,5,2.28957647414381e-05,5,0,2.56620817080682e-05,0,2,9.15830589657525e-06,2,0,1.02648326832273e-05,0,38,0.00017400781203493,34,4,0.000174502155614863,0.0002353910433708,1,4.57915294828763e-06,1,0,5.13241634161363e-06,0,55,0.000251853412155819,48,6,0.000246355984397454,0.0003530865650562,24,0.000109899670758903,18,6,9.23834941490454e-05,0.0003530865650562,2506,0.0114753572884088,2299,177,0.0117994251693697,0.0104160536691579,2847,0.0130368484437749,2602,200,0.0133545473208787,0.01176955216854,36027,0.164973143267958,31453,3819,0.161429891192774,0.224739598658271,1382,0.0063283893745335,1230,85,0.00631287210018477,0.00500205967162949,1625,0.00744112354096739,1471,107,0.00754978443851365,0.00629671041016889,4556,0.0208626208323984,4060,368,0.0208376103469513,0.0216559759901136,22112,0.101254229992536,20334,1453,0.104362553890372,0.085505796504443,16654,0.0762612132007821,15650,752,0.0803223157462533,0.0442535161537103,38541,0.176485133779953,35006,2535,0.179665366454527,0.149179073736244,34055,0.155943053653935,31132,2440,0.159782385547116,0.143588536456188,81,0.000370911388811298,66,13,0.0003387394785465,0.000765020890955099,604,0.00276580838076573,543,53,0.0027869020734962,0.0031189313246631,2077,0.0095109006735934,1852,208,0.00950523506466845,0.0122403342552816,86,0.000393807153552736,74,12,0.000379798809279409,0.000706173130112399,36448,0.166900966659187,33099,2828,0.16987784849107,0.166421467663155,37663,0.172464637491357,34167,2955,0.175359269143913,0.173895133290178,1633,0.00747775676455369,1276,323,0.00654896325189899,0.0190078267521921,14805,0.0677943593993983,13248,1254,0.0679942516936974,0.0737950920967457
"21216",138141,30037,387,0.0028014854387908,377,2,0.00285584425422316,0.000468713381767049,33,0.000238886355245727,33,0,0.000249981062040755,0,3,2.17169413859752e-05,3,0,2.2725551094614e-05,0,3,2.17169413859752e-05,3,0,2.2725551094614e-05,0,9,6.51508241579256e-05,6,2,4.54511021892281e-05,0.000468713381767049,1,7.23898046199173e-06,1,0,7.57518369820468e-06,0,39,0.000282320238017678,39,0,0.000295432164229983,0,19,0.000137540628777843,17,1,0.00012877812286948,0.000234356690883525,2234,0.0161718823520895,2112,103,0.0159987879706083,0.024138739161003,2398,0.0173590751478562,2312,61,0.0175138247102492,0.014295758143895,32644,0.236309278201258,30259,1899,0.229217483523975,0.445043355987813,801,0.00579842335005538,773,11,0.00585561699871222,0.00257792359971877,1133,0.00820176486343663,1088,35,0.00824179986364669,0.00820248418092337,2637,0.0190891914782722,2515,99,0.0190515870009848,0.0232013123974689,20451,0.148044389428193,19543,707,0.148041815014014,0.165690180454652,17004,0.123091623775707,16475,398,0.124801151427922,0.0932739629716428,31474,0.227839671060728,30207,919,0.228823573971669,0.215373798921959,25495,0.184557806878479,24445,757,0.185175365502613,0.177408014998828,75,0.00054292353464938,70,2,0.000530262858874328,0.000468713381767049,587,0.00424928153118915,556,28,0.0042118021362018,0.00656198734473869,1600,0.0115823687391868,1507,77,0.0114158018331945,0.0180454651980314,46,0.00033299310125162,42,3,0.000318157715324597,0.000703070072650574,26826,0.19419288987339,25683,821,0.194553442920991,0.192406843215374,27477,0.198905466154147,26292,861,0.199166729793197,0.201781110850715,1322,0.00956993217075307,1181,124,0.00894629194757973,0.0290602296695571,10889,0.078825258250628,10323,412,0.0781986213165669,0.0965549566440122
"21217",170191,36563,448,0.00263233661004401,416,19,0.00258957695276512,0.00276403840558627,33,0.000193899794936277,32,1,0.000199198227135778,0.000145475705557172,3,1.76272540851161e-05,3,0,1.86748337939792e-05,0,2,1.17515027234108e-05,2,0,1.24498891959862e-05,0,32,0.000188024043574572,32,0,0.000199198227135778,0,1,5.87575136170538e-06,1,0,6.22494459799308e-06,0,48,0.000282036065361858,47,1,0.000292572396105675,0.000145475705557172,24,0.000141018032680929,19,5,0.000118273947361868,0.00072737852778586,2732,0.0160525527201791,2603,102,0.016203530788576,0.0148385219668315,2398,0.0140900517653695,2325,57,0.0144729961903339,0.0082921152167588,44811,0.26329829426938,41407,2703,0.257756280969099,0.393220832121036,702,0.00412477745591718,672,21,0.00418316276985135,0.00305498981670061,1188,0.00698039261770599,1137,36,0.00707776200791813,0.00523712540005819,2995,0.0175978753283076,2869,97,0.0178593660516421,0.0141111434390457,25797,0.151576757877914,24792,784,0.154328826473444,0.114052953156823,21440,0.125976109194963,20739,504,0.129099126017778,0.0733197556008147,38737,0.227608980498381,37148,1163,0.231244241926247,0.169188245562991,30953,0.181872131898867,29636,963,0.184482458106123,0.140093104451557,77,0.000452432854851314,70,5,0.000435746121859515,0.00072737852778586,603,0.00354307807110834,569,29,0.00354199347625806,0.00421879546115799,1693,0.0099476470553672,1636,50,0.0101840093623167,0.0072737852778586,51,0.000299663319446974,49,1,0.000305022285301661,0.000145475705557172,32515,0.19105005552585,31050,1088,0.193284529767685,0.158277567646203,33242,0.19532172676581,31706,1140,0.197368093423969,0.165842304335176,1734,0.0101885528611971,1522,188,0.00947436567814547,0.0273494326447483,12308,0.0723187477598698,11756,387,0.0731804486940066,0.0562990980506255
"21218",173151,48815,453,0.00261621359391514,402,33,0.0026816805197924,0.00189003436426117,31,0.000179034484351809,27,2,0.000180112870732326,0.00011454753722795,4,2.31012237873301e-05,3,1,2.00125411924806e-05,5.72737686139748e-05,2,1.15506118936651e-05,2,0,1.33416941283204e-05,0,35,0.000202135708139139,32,2,0.000213467106053127,0.00011454753722795,1,5.77530594683253e-06,0,1,0,5.72737686139748e-05,45,0.000259888767607464,39,4,0.000260163035502248,0.000229095074455899,33,0.000190585096245474,28,5,0.000186783717796486,0.000286368843069874,2882,0.0166444317387714,2562,279,0.0170907101783784,0.015979381443299,3183,0.018382798828768,2980,161,0.0198791242511974,0.00922107674684994,45215,0.261130458386033,37793,6460,0.252111323095807,0.369988545246277,1018,0.00587926145387552,915,58,0.00610382506370659,0.00332187857961054,1586,0.0091596352316764,1433,111,0.00955932384294158,0.0063573883161512,3776,0.0218075552552396,3376,301,0.0225207796886049,0.0172394043528064,25453,0.146998862264728,23061,1991,0.153836404146599,0.114032073310424,20184,0.116568775230868,18654,1189,0.124437981134844,0.068098510882016,38955,0.224977043158861,35092,2918,0.23409336517551,0.167124856815578,37140,0.21449486286536,33520,3110,0.22360679359065,0.178121420389462,91,0.000525552841161761,81,6,0.000540338612196977,0.000343642611683849,751,0.00433725476607123,667,68,0.00444945499179486,0.00389461626575029,2368,0.0136759244820994,2194,156,0.0146358384587675,0.00893470790378007,74,0.000427372640065607,63,11,0.000420263365042093,0.000630011454753723,39412,0.227616357976564,35313,3549,0.235567622376689,0.203264604810997,40080,0.231474262349048,35847,3661,0.239129854708951,0.209679266895762,2238,0.0129251347090112,1761,439,0.0117473616799861,0.0251431844215349,15677,0.0905394713284936,14070,1334,0.0938588181927341,0.0764032073310424
"21222",125941,54771,447,0.00354928101253762,106,268,0.00415735184531513,0.00299525006985191,29,0.000230266553386109,3,24,0.000117660901282504,0.000268231349538977,4,3.17609039153254e-05,3,1,0.000117660901282504,1.11763062307907e-05,0,0,0,0,0,0,26,0.000206445875449615,12,13,0.000470643605130015,0.000145291981000279,2,1.58804519576627e-05,0,2,0,2.23526124615814e-05,42,0.000333489491110917,7,31,0.000274542102992509,0.000346465493154512,11,8.73424857671449e-05,0,10,0,0.000111763062307907,1926,0.0152928752352292,345,1523,0.0135310036474879,0.0170215143894943,1846,0.0146576571569227,472,1300,0.0185119818017806,0.0145291981000279,37202,0.295392286864484,5966,29637,0.233988312350473,0.331232187761945,820,0.00651098530264171,206,447,0.00807938188806526,0.00499580888516345,751,0.00596310971010235,170,516,0.00666745107267522,0.00576697401508801,2015,0.0159995553473452,404,1451,0.0158450013727105,0.0162168203408773,15087,0.119794189342629,3521,10670,0.138094677805232,0.119251187482537,9781,0.0776633502989495,3004,6004,0.117817782484214,0.0671025426096675,23606,0.187436974456293,5594,15781,0.219398360591442,0.176373288628108,22267,0.176805011870638,4550,16836,0.178452366945131,0.188164291701593,86,0.000682859434179497,11,73,0.000431423304702514,0.000815870354847723,466,0.00370014530613541,79,376,0.0030984037337726,0.00420229114277731,1675,0.0132998785145425,282,1350,0.0110601247205554,0.0150880134115675,61,0.000484353784708713,4,53,0.000156881201710005,0.000592344230231908,25163,0.199799906305333,4823,19370,0.189159508961839,0.216485051690416,25643,0.203611214775172,4919,19731,0.192924657802879,0.220519698239732,2957,0.0234792482194043,302,2531,0.0118445307291054,0.0282872310701313,10381,0.0824274858862483,2219,7611,0.0870298466486253,0.0850628667225482
"21223",154267,23811,444,0.00287812688390907,343,76,0.00282949605272927,0.0026576214288212,41,0.00026577297801863,25,15,0.000206231490723708,0.00052453054516208,1,6.48226775655195e-06,1,0,8.2492596289483e-06,0,0,0,0,0,0,0,26,0.000168538961670351,20,5,0.000164985192578966,0.000174843515054027,1,6.48226775655195e-06,1,0,8.2492596289483e-06,0,50,0.000324113387827598,30,19,0.000247477788868449,0.000664405357205301,23,0.000149092158400695,19,4,0.000156735932950018,0.000139874812043221,3108,0.0201468881873635,2481,591,0.0204664131394207,0.020666503479386,2378,0.0154148327250805,1946,400,0.0160530592379334,0.0139874812043221,51939,0.336682505007552,38318,12450,0.316095130462041,0.435360352484526,641,0.0041551336319498,527,91,0.00434735982445575,0.00318215197398328,1330,0.0086214161162141,1027,258,0.00847198963892991,0.00902192537678777,2936,0.0190319381332365,2186,674,0.018032881548881,0.0235689058292828,27944,0.181140490189088,21859,5632,0.180320566229181,0.196943735356856,22915,0.148541165641388,18927,3586,0.156133736997105,0.125397768996748,39771,0.257806270945828,31441,7454,0.259364971993764,0.260656712242543,30818,0.199770527721418,25012,5368,0.206330481839255,0.187711997762003,67,0.000434311939688981,51,12,0.000420712241076363,0.000419624436129664,534,0.00346153098199874,438,89,0.00361317571747936,0.00311221456796167,2000,0.0129645355131039,1567,410,0.012926589838562,0.0143371682344302,44,0.000285219781288286,34,8,0.000280474827384242,0.000279749624086443,32749,0.21228778675932,26303,5950,0.216980276020227,0.208063782914292,33421,0.216643870691723,26828,6072,0.221311137325425,0.21232996468161,1689,0.0109485502408162,1102,557,0.00909068411110103,0.0194775675770186,12942,0.0838935093052954,10061,2660,0.0829958011268489,0.0930167500087422
"21224",110122,50957,444,0.00403189190170901,123,156,0.0033232465146439,0.00336033086334654,19,0.000172535914712773,4,12,0.000108073057386793,0.000258486989488196,0,0,0,0,0,0,2,1.81616752329235e-05,1,1,2.70182643466984e-05,2.15405824573496e-05,17,0.00015437423947985,3,6,8.10547930400951e-05,0.000129243494744098,2,1.81616752329235e-05,0,2,0,4.30811649146993e-05,26,0.000236101778028005,6,15,0.00016210958608019,0.000323108736860245,7,6.35658633152322e-05,2,3,5.40365286933967e-05,6.46217473720489e-05,1268,0.0115145020976735,451,732,0.012185237220361,0.0157677063587799,1166,0.0105882566607944,443,616,0.0119690911055874,0.0132689987937274,25693,0.233313960879752,8204,14823,0.221657840700313,0.319296053765294,804,0.00730099344363524,238,208,0.00643034691451421,0.00448044115112873,587,0.00533045168086304,207,238,0.00559278071976656,0.00512665862484922,1771,0.0160821634187537,545,787,0.0147249540689506,0.0169524383939342,13017,0.118205263253483,5567,5846,0.15041067761807,0.125926245045666,9664,0.0877572147254863,4916,3291,0.132821787528369,0.0708900568671377,22134,0.200995259802764,8548,8464,0.230952123635578,0.182319489919007,14887,0.135186429596266,5403,8142,0.145979682265211,0.175383422367741,42,0.000381395179891393,14,28,0.000378255700853777,0.00060313630880579,292,0.00265160458400683,78,198,0.00210742461904247,0.00426503532655523,1063,0.00965293038629883,312,714,0.00842969847616989,0.0153799758745476,36,0.000326910154192623,10,22,0.000270182643466984,0.000473892814061692,16332,0.148308239952053,5730,9135,0.154814654706582,0.196773220747889,16821,0.152748769546503,5898,9356,0.159353723116827,0.201533689470963,1569,0.0142478342202285,317,1117,0.00856478979790338,0.0240608306048596,6846,0.0621674143222971,2411,3559,0.0651410353398898,0.0766629329657074
"21225",150922,33001,492,0.00325996209962762,329,122,0.00366483981642383,0.0023031035263913,34,0.000225281933714104,12,21,0.000133671968988103,0.000396435852903421,6,3.97556353613125e-05,4,2,4.45573229960344e-05,3.77557955146115e-05,2,1.32518784537708e-05,0,2,0,3.77557955146115e-05,18,0.000119266906083937,13,5,0.000144811299737112,9.43894887865287e-05,4,2.65037569075416e-05,1,3,1.11393307490086e-05,5.66336932719172e-05,50,0.000331296961344271,19,30,0.000211647284231163,0.000566336932719172,12,7.95112707226249e-05,5,7,5.5696653745043e-05,0.00013214528430114,1820,0.0120592093929314,984,796,0.0109611014570245,0.0150268066148154,1658,0.010985807238176,989,615,0.0110167981107695,0.011609907120743,37446,0.248114920289951,18107,18207,0.201699861872299,0.343709884467266,783,0.00518811041465128,461,243,0.00513523147529296,0.0045873291550253,1568,0.0103894727077563,945,546,0.0105266675578131,0.0103073321754889,3335,0.0220975073216628,1860,1320,0.020719155193156,0.0249188250396436,22118,0.146552523820252,14246,7170,0.158690905850377,0.135354526919882,16990,0.112574707464783,12090,4274,0.134674508755514,0.0806841350147248,35436,0.234796782443911,22555,11209,0.251247605043889,0.21160235596164,24968,0.165436450616875,14857,9491,0.165497036938021,0.179170127614589,118,0.000781860828772478,47,68,0.000523548545203404,0.00128369704749679,379,0.00251123096698957,173,190,0.00192710421957849,0.00358680057388809,1532,0.0101509388955884,809,705,0.00901171857594796,0.0133089179189006,33,0.000218655994487219,8,23,8.91146459920688e-05,0.000434191648418032,26898,0.178224513324764,15528,10695,0.172971527870606,0.201899116514385,27415,0.181650123905064,15834,10869,0.176380163079802,0.205183870724156,2074,0.0137421979565603,647,1342,0.00720714699460856,0.0253341387903043,11621,0.0770000397556354,6690,4521,0.0745221227108675,0.0853469757607793
"21226",21124,7770,69,0.00326642681310358,27,37,0.00478638539266088,0.00260728630822352,6,0.00028403711418292,1,5,0.000177273533061514,0.000352335987597773,0,0,0,0,0,0,0,0,0,0,0,0,1,4.73395190304866e-05,0,0,0,0,0,0,0,0,0,0,7,0.000331376633213407,1,6,0.000177273533061514,0.000422803185117328,3,0.00014201855709146,1,2,0.000177273533061514,0.000140934395039109,297,0.0140598371520545,74,213,0.013118241446552,0.0150095130716651,226,0.01069873130089,55,166,0.00975004431838327,0.0116975547882461,6512,0.308274947926529,1333,4957,0.236305619570998,0.349305898104432,112,0.0053020261314145,30,71,0.00531820599184542,0.00500317102388838,214,0.0101306570725241,56,147,0.00992731785144478,0.0103586780353745,495,0.0234330619200909,111,361,0.019677362169828,0.0254386583045592,2869,0.135817080098466,775,1971,0.137386988122673,0.138890846311042,1939,0.0917913274001136,635,1193,0.112568693494061,0.0840673666408287,4567,0.216199583412233,1265,3024,0.224251019322815,0.213092805299133,3620,0.171369058890362,1055,2455,0.187023577379897,0.172996969910507,28,0.00132550653285363,4,24,0.000709094132246056,0.00169121274046931,68,0.00321908729407309,14,52,0.00248182946286119,0.00366429427101684,247,0.0116928612005302,41,205,0.00726821485552207,0.0144457754915087,13,0.000615413747396326,3,10,0.000531820599184542,0.000704671975195547,4033,0.190920280249953,1111,2807,0.196950895231342,0.19780142343739,4123,0.195180836962696,1130,2874,0.200319092359511,0.2025227256712,381,0.0180363567506154,42,321,0.00744548838858358,0.022619970403777,1783,0.0844063624313577,427,1271,0.0756957986172664,0.089563808047354
"21227",82656,33926,288,0.00348432055749129,83,165,0.00357851168405622,0.0031188567972176,18,0.000217770034843206,5,11,0.000215572993015435,0.000207923786481173,2,2.4196670538134e-05,1,1,4.3114598603087e-05,1.89021624073794e-05,0,0,0,0,0,0,34,0.000411343399148277,16,12,0.000689833577649392,0.000226825948888553,1,1.2098335269067e-05,1,0,4.3114598603087e-05,0,28,0.000338753387533875,9,17,0.000388031387427783,0.00032133676092545,2,2.4196670538134e-05,2,0,8.6229197206174e-05,0,1347,0.0162964576074332,253,1074,0.010907993446581,0.0203009224255255,1166,0.0141066589237321,298,844,0.0128481503837199,0.0159534250718282,20949,0.253448025551684,4380,15952,0.188841941881521,0.301527294722516,606,0.00733159117305459,170,344,0.00732948176252479,0.00650234386813851,771,0.00932781649245064,218,488,0.00939898249547297,0.00922425525480115,1637,0.0198049748354626,425,1069,0.018323704406312,0.0202064116134886,10262,0.124153116531165,3354,6403,0.144606363714754,0.12103054589445,7631,0.0923223964382501,3026,4140,0.130464775372941,0.0782549523665507,17777,0.215072106078204,5716,10499,0.246443045615245,0.198453803115076,13498,0.163303329461866,3252,9893,0.140208674657239,0.186999092696204,43,0.00052022841656988,6,37,0.000258687591618522,0.000699380009073038,363,0.00439169570267131,60,295,0.00258687591618522,0.00557613791017692,943,0.0114087301587302,240,697,0.0103475036647409,0.0131748071979434,20,0.00024196670538134,0,19,0,0.000359141085740209,14802,0.179079558652729,3475,10943,0.149823230145727,0.206846363223953,15303,0.185140824622532,3548,11340,0.152970595843753,0.214350521699682,2110,0.0255274874177313,242,1834,0.0104337328619471,0.0346665658551338,5876,0.0710898180410375,1332,4304,0.0574286453393119,0.081354907001361
"21228",63015,47806,171,0.00271363960961676,71,73,0.00306219270249288,0.00217210188050464,25,0.000396730937078473,5,19,0.000215647373414992,0.000565341585336825,2,3.17384749662779e-05,1,1,4.31294746829984e-05,2.97548202808855e-05,0,0,0,0,0,0,17,0.000269777037213362,7,8,0.000301906322780989,0.000238038562247084,1,1.58692374831389e-05,0,1,0,2.97548202808855e-05,28,0.00044433864952789,6,21,0.00025877684809799,0.000624851225898596,6,9.52154248988336e-05,2,4,8.62589493659967e-05,0.000119019281123542,1546,0.0245338411489328,409,1086,0.0176399551453463,0.0323137348250417,1900,0.030151551217964,699,1144,0.0301475028034159,0.034039514401333,15817,0.251003729270809,5038,10033,0.217286293452946,0.298530111878124,389,0.00617313338094105,139,170,0.00599499698093677,0.00505831944775054,485,0.00769658017932238,228,204,0.00983352022772363,0.00606998333730064,1085,0.0172181226692057,489,494,0.0210903131199862,0.0146988812187574,6659,0.105673252400222,3068,3222,0.132321228327439,0.0958700309450131,4667,0.0740617313338094,2497,1859,0.107694298283447,0.0553142109021661,11168,0.177227644211696,4828,5293,0.208229103769516,0.157492263746727,15184,0.240958501943982,5529,8882,0.238462865522298,0.264282313734825,42,0.000666507974291835,14,27,0.000603812645561977,0.000803380147583909,562,0.00891851146552408,162,365,0.00698697489864573,0.0108605094025232,1193,0.0189320003173848,365,811,0.0157422582592944,0.0241311592477981,36,0.000571292549393002,6,27,0.00025877684809799,0.000803380147583909,16779,0.266269935729588,5843,10100,0.252005520572759,0.300523684836944,17198,0.272919146235023,5952,10375,0.256706633313206,0.308706260414187,2782,0.0441482186780925,504,2153,0.0217372552402312,0.0640621280647465,5792,0.0919146235023407,2463,2859,0.106227896144225,0.0850690311830517
