zcta,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f,total_count,population,urticaria_count,urticaria_prev,urticaria_percap,heat_exhaustion_count,heat_exhaustion_prev,heat_exhaustion_percap,heat_syncope_count,heat_syncope_prev,heat_syncope_percap,heat_cramps_count,heat_cramps_prev,heat_cramps_percap,carbon_monoxide_count,carbon_monoxide_prev,carbon_monoxide_percap,heatstroke_count,heatstroke_prev,heatstroke_percap,all_effects_heat_count,all_effects_heat_prev,all_effects_heat_percap,hypothermia_count,hypothermia_prev,hypothermia_percap,osteoarthritis_count,osteoarthritis_prev,osteoarthritis_percap,kidney_disease_count,kidney_disease_prev,kidney_disease_percap,mental_illness_count,mental_illness_prev,mental_illness_percap,influenza_count,influenza_prev,influenza_percap,acute_bronchitis_count,acute_bronchitis_prev,acute_bronchitis_percap,bronchitis_count,bronchitis_prev,bronchitis_percap,copd_count,copd_prev,copd_percap,asthma_count,asthma_prev,asthma_percap,respiratory_count,respiratory_prev,respiratory_percap,hypertension_count,hypertension_prev,hypertension_percap,heart_attack_count,heart_attack_prev,heart_attack_percap,cerebrovascular_disease_count,cerebrovascular_disease_prev,cerebrovascular_disease_percap,congestive_artery_disease_count,congestive_artery_disease_prev,congestive_artery_disease_percap,angina_pectoris_count,angina_pectoris_prev,angina_pectoris_percap,heart_disease_count,heart_disease_prev,heart_disease_percap,circulatory_count,circulatory_prev,circulatory_percap,thyroid_count,thyroid_prev,thyroid_percap,diabetes_count,diabetes_prev,diabetes_percap
21213,7.777392619670374,89.57867204487442,2.643935335455197,28.151712784144873,5.276662938351207,10.979106923392052,27.28074874736079,15.066334730406833,48.374235846549126,25.7385354299625,96200,34917,35.6,88.1829322807775,89.82233581542962,75.1430255889893,99.4250869750976,31358,31733,19,6.05905988902353e-4,1.85791815381607e-5,3,9.56693666687927e-5,2.93355497970958e-6,0,0,0,0,0,0,1,3.18897888895976e-5,9.77851659903193e-7,3,9.56693666687927e-5,2.93355497970958e-6,6,1.91338733337585e-4,5.86710995941916e-6,43,0.00137126092225269,4.20476213758373e-5,2776,0.0885260539575228,0.00271451620789126,8076,0.25754193507239,0.00789713000537818,16172,0.515721665922572,0.0158138170439544,216,0.00688819440015307,2.1121595853909e-4,214,0.00682441482237388,2.09260255219283e-4,938,0.0299126219784425,9.17224856989195e-4,9373,0.298902991262198,0.00916540360827263,5605,0.178742266726194,0.00548085855375739,12782,0.407615281586836,0.0124988999168826,17568,0.56023981121245,0.0171788979611793,987,0.0314752216340328,9.65139588324451e-4,2389,0.0761847056572486,0.00233608761550873,3258,0.103896932202309,0.0031858407079646,99,0.00315708910007016,9.68073143304161e-5,19189,0.611933159002487,0.0187639955018824,19919,0.635212704891894,0.0194778272136117,2245,0.0715925760571465,0.00219527697648267,8556,0.272849033739397,0.00836649880213172
21214,39.55266955266955,55.73833573833574,4.708994708994709,12.06930114853027,65.08383031394172,13.395863395863397,20.553150553150555,13.915343915343914,24.927021195583198,11.342410262180714,179400,65792,41,86.28198386758322,88.09810714721678,75.15671043396003,97.05000076293939,14398,20790,13,9.02903180997361e-4,1.27120715787415e-5,2,1.38908181691902e-4,1.95570331980639e-6,0,0,0,0,0,0,1,6.94540908459508e-5,9.77851659903193e-7,2,1.38908181691902e-4,1.95570331980639e-6,5,3.47270454229754e-4,4.88925829951596e-6,15,0.00104181136268926,1.46677748985479e-5,1494,0.103764411723851,0.00146091037989537,3393,0.235657730240311,0.00331785068205153,6890,0.478538685928601,0.006737397936733,75,0.00520905681344631,7.33388744927394e-5,129,0.00895957771912766,1.26142864127512e-4,434,0.0301430754271427,4.24387620397986e-4,3358,0.233226837060703,0.00328362587395492,1498,0.104042228087234,0.00146482178653498,5060,0.351437699680511,0.00494792939911015,7770,0.539658285873038,0.00759790739744781,426,0.0295874427003751,4.1656480711876e-4,1287,0.0893874149187387,0.00125849508629541,1538,0.106820391721072,0.00150393585293111,42,0.00291707181552993,4.10697697159341e-5,8741,0.607098208084456,0.00854740135921381,9107,0.632518405334074,0.00890529506673838,1350,0.0937630226420336,0.00132009974086931,3992,0.277260730657036,0.00390358382633355
21215,17.04262339236415,80.74203757322739,2.2153390344084585,25.59840653868608,19.997776377719305,17.975220523870448,22.44293313581577,18.109891589791932,50.799981870099266,18.23370270170107,122200,36500,41.8,86.63980466103135,88.60010337829598,74.70027313232414,97.12892379760736,56478,59404,47,8.3218244272106e-4,4.59590280154501e-5,5,8.85300470979851e-5,4.88925829951596e-6,0,0,0,0,0,0,4,7.0824037678388e-5,3.91140663961277e-6,3,5.3118028258791e-5,2.93355497970958e-6,9,1.59354084776373e-4,8.80066493912873e-6,64,0.00113318460285421,6.25825062338043e-5,5597,0.0991005347214845,0.00547303574047817,14358,0.254222883246574,0.01403999413289,28814,0.510180955416268,0.0281758177284506,410,0.00725946386203478,4.00919180560309e-4,576,0.0101986614256879,5.63242556104239e-4,1826,0.0323311732001841,0.00178555713098323,14120,0.25000885300471,0.0138072654378331,8082,0.143099968129183,0.0079029971153376,21032,0.372392790112964,0.0205661761110839,33182,0.587520804561068,0.0324470737789077,1360,0.0240801728106519,0.00132987825746834,4900,0.0867594461560253,0.00479147313352564,6142,0.108750309855165,0.00600596489512541,121,0.00214242713977124,1.18320050848286e-4,35961,0.636725804738128,0.0351645235417787,37466,0.663373348914622,0.036636190289933,4786,0.0847409610821913,0.00467999804429668,16442,0.291122206877014,0.0160778369921283
21216,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,85.95676513713343,88.02322673797616,73.66287193298348,97.76963272094727,28287,30037,16,5.65630855163149e-4,1.56456265584511e-5,7,2.47463499133878e-4,6.84496161932235e-6,0,0,0,1,3.53519284476968e-5,9.77851659903193e-7,1,3.53519284476968e-5,9.77851659903193e-7,0,0,0,7,2.47463499133878e-4,6.84496161932235e-6,64,0.0022625234206526,6.25825062338043e-5,2476,0.0875313748364973,0.00242116070992031,7303,0.25817513345353,0.00714125067227302,15008,0.530561742143034,0.0146755977118271,167,0.00590377205076537,1.63301227203833e-4,295,0.0104288188920706,2.88466239671442e-4,918,0.0324530703149857,8.97667823791131e-4,7729,0.273235054972249,0.00755781547939178,4495,0.158906918372397,0.00439544321126485,11038,0.390214586205678,0.0107935266220114,16070,0.568105490154488,0.0157140761746443,573,0.0202566550005303,5.60309001124529e-4,2326,0.0822285855693428,0.00227448296093483,2686,0.0949552798105137,0.00262650955849998,73,0.00258069077668187,7.13831711729331e-5,17489,0.61826987662177,0.0171016476800469,18162,0.64206172446707,0.0177597418471618,1905,0.0673454236928624,0.00186280741211558,7973,0.281860925513487,0.00779641128440816
21217,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,87.45295439008581,90.00984497070309,75.10049133300788,98.9655220031738,32299,36563,17,5.26332084584662e-4,1.66234782183543e-5,2,6.19214217158426e-5,1.95570331980639e-6,0,0,0,0,0,0,9,2.78646397721292e-4,8.80066493912873e-6,3,9.2882132573763893e-05,2.93355497970958e-6,5,1.54803554289606e-4,4.88925829951596e-6,87,0.00269358184463915,8.50730944115778e-5,2587,0.0800953589894424,0.00252970224416956,7698,0.238335552184278,0.00752750207793478,17769,0.550140871234404,0.0173754461448198,180,0.00557292795442583,1.76013298782575e-4,249,0.0077092170036224,2.43485063315895e-4,918,0.0284219325675718,8.97667823791131e-4,9190,0.284528932784297,0.00898645675451034,5247,0.162450849871513,0.00513078765951205,12893,0.399176445091179,0.0126074414511319,17392,0.538468683240967,0.0170067960690363,668,0.0206817548530914,6.53204908815333e-4,2352,0.0728195919378309,0.00229990710409231,3003,0.0929750147063377,0.00293648853468929,86,0.00266262113378123,8.40952427516746e-5,19067,0.590327873927985,0.0186446975993742,19822,0.613703210625716,0.0193829756026011,2109,0.065296139199356,0.00206228915073583,7818,0.242050837487229,0.00764484427712316
21218,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,87.51225344117829,89.25742568969726,74.99704475402834,99.49300308227532,37157,48815,31,8.34297709718223e-4,3.0313401456999e-5,6,1.61476976074495e-4,5.86710995941916e-6,0,0,0,0,0,0,7,1.88389805420244e-4,6.84496161932235e-6,3,8.07384880372474e-5,2.93355497970958e-6,8,2.15302634765993e-4,7.82281327922554e-6,91,0.00244906747046317,8.89845010511905e-5,3423,0.0921226148504992,0.00334718623184863,9415,0.253384288290228,0.00920647337798856,19636,0.52846031703313,0.0192010951938591,208,0.00559786850391582,2.03393145259864e-4,338,0.0090965363188632,3.30513861047279e-4,1258,0.0338563393169524,0.00123013738815822,10219,0.27502220308421,0.00999266611255073,5396,0.145221627149662,0.00527648755683763,14639,0.393976908792421,0.0143147704493228,21307,0.573431654869876,0.0208350853175573,922,0.0248136286567807,9.01579230430744e-4,3209,0.0863632693705089,0.00313792597662935,3881,0.104448690690852,0.00379504229208429,115,0.00309497537476115,1.12452940888867e-4,23542,0.633581828457626,0.023020583777441,24491,0.659122103506742,0.0239485650026891,3313,0.0891622036224668,0.00323962254925928,10351,0.278574696557849,0.0101217425316579
21222,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,86.7067788912062,88.63657112121584,74.64951629638665,98.15087890625,50680,54771,62,0.0012233622730860299,6.06268029139979e-5,3,5.91949486977111e-5,2.93355497970958e-6,1,1.97316495659037e-5,9.77851659903193e-7,0,0,0,8,1.5785319652723e-4,7.82281327922554e-6,3,5.91949486977111e-5,2.93355497970958e-6,8,1.5785319652723e-4,7.82281327922554e-6,51,0.00100631412786109,4.98704346550628e-5,5801,0.114463299131807,0.00567251747909842,10859,0.214265982636148,0.0106184911748888,27917,0.550848460931334,0.0272986847895174,311,0.00613654301499605,3.04111866229893e-4,397,0.00783346487766377,3.88207108981567e-4,1927,0.0380228887134964,0.00188432014863345,15038,0.29672454617206,0.0147049332616242,5080,0.100236779794791,0.00496748643230822,20194,0.39846093133386,0.0197467364200851,26664,0.526124704025256,0.0260734366596587,2373,0.0468232044198895,0.00232044198895028,3147,0.062095501183899,0.00307729917371535,5076,0.100157853196527,0.00496357502566861,152,0.00299921073401736,1.48633452305285e-4,30660,0.604972375690608,0.0299809318926319,31848,0.628413575374901,0.0311426196645969,6090,0.120165745856354,0.00595511660881044,13204,0.260536700868193,0.0129115533173618
21223,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,87.93469213749194,90.05882339477535,76.39478721618656,98.84756317138662,26414,23811,19,7.19315514499886e-4,1.85791815381607e-5,7,2.65010979026274e-4,6.84496161932235e-6,1,3.78587112894677e-5,9.77851659903193e-7,0,0,0,6,2.27152267736806e-4,5.86710995941916e-6,2,7.57174225789354e-5,1.95570331980639e-6,9,3.40728401605209e-4,8.80066493912873e-6,69,0.00261225107897327,6.74717645333203e-5,1903,0.072045127583857,0.00186085170879578,5969,0.225978647686833,0.00583679655796216,15678,0.593548875596275,0.0153307583239623,135,0.00511092602407814,1.32009974086931e-4,259,0.00980540622397214,2.53263579914927e-4,1002,0.0379344287120466,9.79807363222999e-4,8015,0.303437570985084,0.00783748105412409,4394,0.166351177405921,0.00429668019361463,10792,0.408571212235936,0.0105529751136753,13194,0.499507836753237,0.0129017748007627,471,0.0178314530173393,4.60568131814404e-4,1823,0.0690164306806996,0.00178262357600352,2160,0.081774816385250207,0.0021121595853909,76,0.00287726205799955,7.43167261526426e-5,14867,0.562845460740516,0.0145377206277808,15683,0.593738169152722,0.0153356475822618,1556,0.0589081547664118,0.00152153718280937,6480,0.245324449155751,0.00633647875617269
21224,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,88.51879952037194,89.87279052734384,75.37888832092287,101.29438323974607,38464,50957,42,0.00109193011647255,4.10697697159341e-5,4,1.03993344425957e-4,3.91140663961277e-6,1,2.59983361064892e-5,9.77851659903193e-7,0,0,0,2,5.19966722129784e-5,1.95570331980639e-6,4,1.03993344425957e-4,3.91140663961277e-6,9,2.33985024958403e-4,8.80066493912873e-6,41,0.00106593178036606,4.00919180560309e-5,3131,0.0814007903494176,0.0030616535471569,6968,0.181156405990017,0.00681367036620545,18067,0.46971193843594,0.017666845939471,206,0.00535565723793677,2.01437441940058e-4,255,0.00662957570715474,2.49352173275314e-4,1233,0.0320559484193012,0.00120569109666064,9503,0.247062188019967,0.00929252432406004,4113,0.10693115640599,0.00402190387718183,13060,0.339538269550749,0.0127707426783357,16224,0.421797004991681,0.0158646653302694,1333,0.0346557820299501,0.00130347626265096,1973,0.0512947171381032,0.001929301324989,3316,0.0862104825291181,0.00324255610423899,106,0.00275582362728785,1.03652275949738e-4,18776,0.488144758735441,0.0183601427663423,19819,0.515261023294509,0.0193800420476214,3641,0.0946599417637271,0.00356035789370752,7880,0.204866888519135,0.00770547108003716
21225,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,86.47792711366262,88.2778400421143,74.25978660583502,97.72402572631832,28867,33001,27,9.35324072470295e-4,2.64019948173862e-5,4,1.38566529254858e-4,3.91140663961277e-6,0,0,0,0,0,0,6,2.07849793882288e-4,5.86710995941916e-6,5,1.73208161568573e-4,4.88925829951596e-6,9,3.11774690823432e-4,8.80066493912873e-6,57,0.00197457304188173,5.5737544614482e-5,2436,0.0843870163162088,0.00238204664352418,5619,0.194651331970762,0.00549454847699604,14976,0.51879308553019,0.0146443064587102,156,0.00540409464093948,1.52544858944898e-4,331,0.0114663802958395,3.23668899427957e-4,1310,0.0453805383309662,0.00128098567447318,8308,0.287802681262341,0.00812399159047572,3639,0.126060899989608,0.00355840219038772,11436,0.39616170713964,0.0111827115826529,13693,0.474347871271694,0.0133897227790544,917,0.0317663768316763,8.96689972131228e-4,1795,0.0621817300031177,0.00175524372952623,2452,0.0849412824332283,0.00239769227008263,74,0.00256348079121488,7.23610228328363e-5,15838,0.548654172584612,0.0154872145895468,16602,0.57512037967229,0.0162342932577128,2564,0.0888211452523643,0.00250721165599179,6862,0.23771088093671,0.00671001809025571
21226,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,87.36130289223266,88.83554039001464,75.03827095031738,97.68062286376951,5286,7770,6,0.00113507377979569,5.86710995941916e-6,0,0,0,0,0,0,0,0,0,1,1.89178963299281e-4,9.77851659903193e-7,1,1.89178963299281e-4,9.77851659903193e-7,1,1.89178963299281e-4,9.77851659903193e-7,6,0.00113507377979569,5.86710995941916e-6,449,0.0849413545213772,4.39055395296534e-4,917,0.173477109345441,8.96689972131228e-4,2846,0.538403329549754,0.00278296582408449,18,0.00340522133938706,1.76013298782575e-5,62,0.0117290957245554,6.06268029139979e-5,228,0.0431328036322361,2.22950178457928e-4,1471,0.278282255013243,0.0014384197917176,563,0.106507756337495,5.50530484525497e-4,2024,0.382898221717745,0.00197917175964406,2285,0.432273931138857,0.0022343910428788,167,0.0315928868709799,1.63301227203833e-4,315,0.0595913734392736,3.08023272869506e-4,432,0.0817253121452894,4.22431917078179e-4,18,0.00340522133938706,1.76013298782575e-5,2731,0.516647748770337,0.00267051288319562,2901,0.548808172531214,0.00283674766537916,488,0.0923193340900492,4.77191610032758e-4,1218,0.230419977298524,0.00119102332176209
21227,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,86.02201318997606,88.19574985504148,73.82123641967775,97.36719665527346,22846,33926,22,9.62969447605708e-4,2.15127365178702e-5,3,1.31314015582597e-4,2.93355497970958e-6,0,0,0,0,0,0,2,8.75426770550643e-5,1.95570331980639e-6,0,0,0,3,1.31314015582597e-4,2.93355497970958e-6,25,0.0010942834631883,2.44462914975798e-5,2128,0.0931454083865885,0.00208086833227399,4396,0.192418804167031,0.00429863589693444,10218,0.44725553707432403,0.00999168826089082,129,0.00564650267005165,1.26142864127512e-4,293,0.0128250021885669,2.86510536351635e-4,981,0.0429396830955091,9.59272478365032e-4,5383,0.235621115293706,0.00526377548525889,2055,0.0899501006740786,0.00200948516110106,8070,0.353234701917185,0.00789126289541876,10559,0.462181563512212,0.0103251356769178,582,0.0254749190230237,5.69109666063658e-4,1628,0.0712597391228224,0.0015919425023224,1927,0.0843473693425545,0.00188432014863345,60,0.00262628031165193,5.86710995941916e-5,12092,0.529283025474919,0.0118241822715494,12754,0.558259651580145,0.0124715200704053,2364,0.103475444279086,0.00231164132401115,5186,0.226998161603782,0.00507113870825796
21228,67.47061038363385,20.066518847006652,12.462870769359494,6.3746477055140804,54.607192467973455,18.71522403045643,18.957871396895786,11.404426222649878,27.487603305785125,6.621392190152801,301100,85837,43.4,85.1074513064132,87.22889976501465,73.72289161682131,96.28496780395514,29417,47806,29,9.85824523234864e-4,2.83576981371926e-5,3,1.01981847231193e-4,2.93355497970958e-6,0,0,0,0,0,0,1,3.39939490770643e-5,9.77851659903193e-7,3,1.01981847231193e-4,2.93355497970958e-6,5,1.69969745385321e-4,4.88925829951596e-6,36,0.00122378216677431,3.52026597565149e-5,3439,0.116905190876024,0.00336283185840708,7300,0.248155828262569,0.00713831711729331,12628,0.429275588945168,0.0123483107612575,161,0.00547302580140735,1.57434117244414e-4,348,0.0118298942788184,3.40292377646311e-4,961,0.0326681850630588,9.39715445166968e-4,5626,0.191249957507564,0.0055013934386153604,2265,0.0769962946595506,0.00221483400968073,9991,0.339633545228949,0.0097697159340928,15819,0.53775028045008,0.0154686354080086,772,0.0262433286874936,7.54901481445265e-4,2666,0.0906278682394534,0.00260695252530191,2788,0.0947751300268552,0.0027262504278101,65,0.00220960669000918,6.35603578937075e-5,17932,0.609579494849917,0.0175348359653841,18768,0.637998436278342,0.0183523199530631,4165,0.141584797905973,0.0040727521634968,6612,0.224767991297549,0.00646555517527991
21229,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,85.98666379187335,87.97043571472166,73.69281654357903,98.16118545532227,35917,48225,40,0.00111367875936186,3.91140663961277e-5,3,8.35259069521396e-5,2.93355497970958e-6,0,0,0,0,0,0,1,2.78419689840466e-5,9.77851659903193e-7,3,8.35259069521396e-5,2.93355497970958e-6,6,1.67051813904279e-4,5.86710995941916e-6,47,0.00130857254225019,4.59590280154501e-5,2974,0.0828020157585544,0.0029081308365521,9689,0.269760837486427,0.00947440473280203,17044,0.474538519364089,0.01666650369139,174,0.0048445026032241,1.70146188823156e-4,399,0.0111089456246346,3.90162812301374e-4,1284,0.0357490881755158,0.0012555615313157,9193,0.25595122087034,0.00898939030949005,4887,0.136063702425035,0.0047787610619469,13784,0.383773700476098,0.0134787072801056,19672,0.547707213854164,0.0192362978536156,724,0.0201575855444497,7.07964601769912e-4,3147,0.0876186763927945,0.00307729917371535,3470,0.0966116323746415,0.00339314525986408,65,0.00180972798396303,6.35603578937075e-5,21537,0.599632486009411,0.0210599911993351,22419,0.62418910265334,0.0219224563633697,2792,0.077734777403458,0.00273016183444971,10094,0.281036834924966,0.00987043465506283
21230,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,87.80708139629917,89.70082702636712,75.97287788391122,98.63132476806643,20291,34657,23,0.0011335074663644,2.24905881777734e-5,1,4.92829333201912e-5,9.77851659903193e-7,1,4.92829333201912e-5,9.77851659903193e-7,0,0,0,7,3.44980533241339e-4,6.84496161932235e-6,0,0,0,3,1.47848799960574e-4,2.93355497970958e-6,24,0.00118279039968459,2.34684398376766e-5,1591,0.0784091469124242,0.00155576199090598,3345,0.16485141195604,0.00327091380237618,9238,0.455275738011926,0.00903339363418569,83,0.00409048346557587,8.1161687771965e-5,152,0.00749100586466906,1.48633452305285e-4,687,0.0338573751909714,6.71784090353493e-4,4910,0.241979202602139,0.00480125165012468,2137,0.105317628505249,0.00208966899721312,7043,0.347099699374107,0.00688700924069819,8529,0.420334138287911,0.00834009680731433,489,0.0240993543935735,4.78169461692661e-4,1175,0.0579074466512247,0.00114897570038625,1474,0.0726430437139619,0.00144135334669731,44,0.00216844906608841,4.30254730357405e-5,9881,0.486964664136809,0.00966215225150345,10468,0.515893745995762,0.0102361511758666,1648,0.0812182741116751,0.00161149953552046,4114,0.202749987679267,0.00402288172884174
21231,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,89.197407781592,90.7000301361085,79.1581027984619,101.15298919677741,10981,16729,18,0.00163919497313542,1.76013298782575e-5,3,2.73199162189236e-4,2.93355497970958e-6,0,0,0,0,0,0,2,1.82132774792824e-4,1.95570331980639e-6,1,9.1066387396412e-5,9.77851659903193e-7,4,3.64265549585648e-4,3.91140663961277e-6,9,8.19597486567708e-4,8.80066493912873e-6,863,0.0785902923231035,8.43885982496455e-4,1946,0.177215189873418,0.00190289933017161,5682,0.517439213186413,0.00555615313156994,69,0.00628358073035243,6.74717645333203e-5,52,0.00473545214461342,5.0848286314966e-5,260,0.0236772607230671,2.5424143157483e-4,2652,0.241508059375285,0.00259326260206327,1436,0.130771332301248,0.00140419498362098,3713,0.338129496402878,0.00363076321322055,4603,0.419178581185684,0.0045010511905344,265,0.0241325926600492,2.59130689874346e-4,601,0.0547308988252436,5.87688847601819e-4,885,0.0805937528458246,8.65398719014325e-4,35,0.00318732355887442,3.42248080966117e-5,5374,0.489390765868318,0.00525497482031976,5697,0.518805208997359,0.00557082090646849,869,0.079136690647482,8.49753092455874e-4,2205,0.200801384209088,0.00215616291008654
21234,63.12653448003561,28.484256773248717,8.389208746715674,8.811878325237103,41.97784294558488,17.85668135938779,20.288877083662364,12.112162414392166,38.61735222951953,5.734767025089606,216700,61748,40.1,85.6000452983459,87.45071029663082,73.93183441162105,96.33981704711918,45860,69649,50,0.00109027474923681,4.88925829951596e-5,2,4.36109899694723e-5,1.95570331980639e-6,0,0,0,0,0,0,7,1.52638464893153e-4,6.84496161932235e-6,1,2.18054949847362e-5,9.77851659903193e-7,3,6.54164849542085e-5,2.93355497970958e-6,50,0.00109027474923681,4.88925829951596e-5,5325,0.11611426079372,0.0052070600889845,9996,0.217967727867423,0.00977460519239231,20050,0.43720017444396,0.019605925781059,324,0.00706498037505451,3.16823937808634e-4,484,0.0105538595726123,4.73280203393145e-4,1538,0.0335368512865242,0.00150393585293111,10302,0.224640209332752,0.0100738278003227,4085,0.0890754470126472,0.00399452403070454,15975,0.34834278238116,0.0156211802669535,23835,0.519733972961186,0.0233070943137926,1500,0.0327082424771042,0.00146677748985479,3523,0.0768207588312255,0.00344497139783895,4626,0.100872219799389,0.00452354177871217,120,0.00261665939816834,1.17342199188383e-4,27663,0.603205407762756,0.027050310467902,28836,0.628783253379852,0.0281973304649685,5997,0.130767553423463,0.00586417640443945,10556,0.230178805058875,0.0103222021219381
21236,69.23194264358172,16.59420842549513,14.173848930923153,8.540261598201512,38.05256510494978,13.342485953270792,22.101034754531817,10.693310960262375,32.456823789118296,7.36753473266374,239200,77532,36.8,85.92244492539254,87.60416526794427,74.2396404266357,96.97839050292963,22496,39333,18,8.00142247510669e-4,1.76013298782575e-5,0,0,0,0,0,0,0,0,0,1,4.4452347083926e-5,9.77851659903193e-7,0,0,0,0,0,0,21,9.33499288762447e-4,2.0534884857967e-5,2412,0.10721906116643,0.0023585782036865,4040,0.179587482219061,0.0039505207060089,9319,0.414251422475107,0.00911259961863785,136,0.00604551920341394,1.32987825746834e-4,199,0.00884601706970128,1.94592480320735e-4,643,0.0285828591749644,6.28758617317753e-4,4584,0.203769559032717,0.00448247200899624,1914,0.0850817923186344,0.00187160807705471,7123,0.316634068278805,0.00696523737349044,10913,0.485108463726885,0.0106712951645235,744,0.033072546230441,7.27521634967975e-4,1399,0.0621888335704125,0.00136801447220457,1632,0.0725462304409673,0.00159585390896201,52,0.00231152204836415,5.0848286314966e-5,12579,0.559166073968706,0.0123003960299223,13147,0.584415007112375,0.0128558157727473,2826,0.125622332859175,0.00276340879088642,4619,0.205325391180654,0.00451669681709285
21237,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,86.38889085731444,88.31286411285399,73.79687080383296,97.07648468017587,21707,30085,31,0.00142811074768508,3.0313401456999e-5,1,4.60680886350025e-5,9.77851659903193e-7,0,0,0,0,0,0,2,9.21361772700051e-5,1.95570331980639e-6,4,1.8427235454001e-4,3.91140663961277e-6,5,2.30340443175013e-4,4.88925829951596e-6,35,0.00161238310222509,3.42248080966117e-5,2054,0.0946238540562952,0.00200850730944116,4914,0.226378587552402,0.00480516305676429,9584,0.441516561477864,0.0093717303085122,158,0.0072787580043304,1.54500562264704e-4,226,0.0104113880315106,2.20994475138122e-4,696,0.0320633896899618,6.80584755292622e-4,5149,0.237204588381628,0.00503495819684154,1889,0.0870226194315198,0.00184716178555713,7773,0.358087252959875,0.00760084095242752,11209,0.516377205509743,0.0109607392558549,764,0.0351960197171419,7.47078668166039e-4,1493,0.0687796563320588,0.00145993252823547,2081,0.0958676924494403,0.00203490930425854,57,0.00262588105219514,5.5737544614482e-5,12863,0.592573824112038,0.0125781059013348,13339,0.614502234302299,0.0130435632914487,2610,0.120237711337357,0.00255219283234733,5342,0.246095729488184,0.00522368356720286
21239,13.79073756432247,80.78278496803368,5.426477467643849,11.91944371556022,11.75775712710663,14.798066427569001,20.08732262591611,12.661780757835647,45.556119857795835,6.961726256103323,146700,52811,36.1,86.0626608150335,88.11083755493169,74.37102317810061,95.78107299804691,20964,32065,14,6.67811486357565e-4,1.36899232386447e-5,4,1.90803281816447e-4,3.91140663961277e-6,0,0,0,0,0,0,2,9.54016409082236e-5,1.95570331980639e-6,4,1.90803281816447e-4,3.91140663961277e-6,9,4.29307384087006e-4,8.80066493912873e-6,27,0.00128792215226102,2.64019948173862e-5,2391,0.114052661705781,0.00233804331882853,5430,0.259015455065827,0.00530973451327434,9014,0.429975195573364,0.00881435486236738,146,0.00696431978630032,1.42766342345866e-4,222,0.0105895821408128,2.17083068498509e-4,676,0.0322457546269796,6.61027722094558e-4,5069,0.241795458881893,0.00495673006404928,2668,0.12726578897157,0.00260890822862172,7608,0.362907842014883,0.00743949542854349,12208,0.582331616103797,0.0119376130640982,590,0.028143484067926,5.76932479342884e-4,1797,0.0857183743560389,0.00175719943284604,2439,0.116342301087579,0.00238498019850389,78,0.00372066399542072,7.6272429472449e-5,13379,0.638189276855562,0.0130826773578448,13868,0.661514978057623,0.0135608468195375,1909,0.0910608662468994,0.00186671881875519,6224,0.296889906506392,0.00608614873123747
