zcta,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,all_effects_heat_count,all_effects_heat_prev,q1_all_effects_heat_count,q2_all_effects_heat_count,q3_all_effects_heat_count,q4_all_effects_heat_count,q1_all_effects_heat_prev,q2_all_effects_heat_prev,q3_all_effects_heat_prev,q4_all_effects_heat_prev,kidney_disease_count,kidney_disease_prev,q1_kidney_disease_count,q2_kidney_disease_count,q3_kidney_disease_count,q4_kidney_disease_count,q1_kidney_disease_prev,q2_kidney_disease_prev,q3_kidney_disease_prev,q4_kidney_disease_prev,copd_count,copd_prev,q1_copd_count,q2_copd_count,q3_copd_count,q4_copd_count,q1_copd_prev,q2_copd_prev,q3_copd_prev,q4_copd_prev,asthma_count,asthma_prev,q1_asthma_count,q2_asthma_count,q3_asthma_count,q4_asthma_count,q1_asthma_prev,q2_asthma_prev,q3_asthma_prev,q4_asthma_prev,respiratory_count,respiratory_prev,q1_respiratory_count,q2_respiratory_count,q3_respiratory_count,q4_respiratory_count,q1_respiratory_prev,q2_respiratory_prev,q3_respiratory_prev,q4_respiratory_prev,hypertension_count,hypertension_prev,q1_hypertension_count,q2_hypertension_count,q3_hypertension_count,q4_hypertension_count,q1_hypertension_prev,q2_hypertension_prev,q3_hypertension_prev,q4_hypertension_prev,heart_attack_count,heart_attack_prev,q1_heart_attack_count,q2_heart_attack_count,q3_heart_attack_count,q4_heart_attack_count,q1_heart_attack_prev,q2_heart_attack_prev,q3_heart_attack_prev,q4_heart_attack_prev,congestive_artery_disease_count,congestive_artery_disease_prev,q1_congestive_artery_disease_count,q2_congestive_artery_disease_count,q3_congestive_artery_disease_count,q4_congestive_artery_disease_count,q1_congestive_artery_disease_prev,q2_congestive_artery_disease_prev,q3_congestive_artery_disease_prev,q4_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,q1_angina_pectoris_count,q2_angina_pectoris_count,q3_angina_pectoris_count,q4_angina_pectoris_count,q1_angina_pectoris_prev,q2_angina_pectoris_prev,q3_angina_pectoris_prev,q4_angina_pectoris_prev,heart_disease_count,heart_disease_prev,q1_heart_disease_count,q2_heart_disease_count,q3_heart_disease_count,q4_heart_disease_count,q1_heart_disease_prev,q2_heart_disease_prev,q3_heart_disease_prev,q4_heart_disease_prev,circulatory_count,circulatory_prev,q1_circulatory_count,q2_circulatory_count,q3_circulatory_count,q4_circulatory_count,q1_circulatory_prev,q2_circulatory_prev,q3_circulatory_prev,q4_circulatory_prev,diabetes_count,diabetes_prev,q1_diabetes_count,q2_diabetes_count,q3_diabetes_count,q4_diabetes_count,q1_diabetes_prev,q2_diabetes_prev,q3_diabetes_prev,q4_diabetes_prev
21214,77.23124366852244,77.20929641723633,75.41851463317872,79.57147369384765,93.81088064232355,93.76628341674812,89.33072166442868,97.05000076293938,88.1883452314301,88.14786148071283,84.94098663330087,91.83670654296884,0.337783970318743,0.337783970318743,0.34597502954229,0.474097842117178,0.024249401816840602,0.00819105922354696,0.4035534062489855,0.13631387179843496,39.55266955266955,55.73833573833574,4.708994708994709,12.06930114853027,65.08383031394172,13.395863395863397,20.553150553150555,13.915343915343914,24.927021195583198,11.342410262180714,179400,65792,41,5,3.47270454229754e-4,0,1,4,0,0,2.81531531531532e-4,0.00105318588730911,0,3393,0.235657730240311,888,816,840,849,0.256573244726958,0.22972972972973,0.221169036334913,0.236688040144968,3358,0.233226837060703,859,863,799,837,0.24819416353655,0.242961711711712,0.210373880989995,0.233342626149986,1498,0.104042228087234,366,373,384,375,0.105749783299624,0.105011261261261,0.101105845181675,0.104544187343184,5060,0.351437699680511,1294,1280,1206,1280,0.373880381392661,0.36036036036036,0.317535545023697,0.356844159464734,7770,0.539658285873038,1894,1968,1975,1933,0.547240681883849,0.554054054054054,0.520010531858873,0.538890437691664,426,0.0295874427003751,119,114,82,111,0.0343831262640855,0.0320945945945946,0.0215903106898368,0.0309450794535824,1538,0.106820391721072,384,363,417,374,0.11095059231436,0.102195945945946,0.109794628751975,0.104265402843602,42,0.00291707181552993,7,12,11,12,0.00202253683906385,0.00337837837837838,0.00289626119010005,0.00334541399498188,8741,0.607098208084456,2139,2189,2225,2188,0.618029471251084,0.616272522522523,0.585834649815692,0.609980485085029,9107,0.632518405334074,2229,2281,2325,2272,0.644033516324762,0.642173423423423,0.61216429699842,0.633398383049902,3992,0.277260730657036,995,1024,1010,963,0.287489164981219,0.288288288288288,0.26592943654555,0.268469473097296
21215,77.0554546777435,76.99156112670899,74.70027313232421,79.09962120056153,94.53503445535904,94.62790679931645,87.67112693786618,97.12892379760736,88.61220222733778,88.65509510040278,83.34546279907227,92.13212203979487,0.168566520388899,0.168566520388899,0.250216383960293,0.3659171950494,0.484377700761812,0.081649863571394,1.1707584294033848,0.19735067466050102,17.04262339236415,80.74203757322739,2.2153390344084585,25.59840653868608,19.997776377719305,17.975220523870448,22.44293313581577,18.109891589791932,50.799981870099266,18.23370270170107,122200,36500,41.8,9,1.59354084776373e-4,0,3,6,0,0,2.18007412252017e-4,4.05761817812944e-4,0,14358,0.254222883246574,3581,3557,3738,3482,0.255147844674029,0.258484121793474,0.252789612497464,0.250593738754948,14120,0.25000885300471,3681,3550,3514,3375,0.262272889205558,0.257975437831553,0.237641171299114,0.242893127024109,8082,0.143099968129183,2075,2007,2036,1964,0.147844674029213,0.145846958796599,0.137688510177859,0.141345807844548,21032,0.372392790112964,5548,5241,5227,5016,0.395297470609191,0.380858949204273,0.35348617028471,0.360993163008276,33182,0.587520804561068,8359,8231,8571,8021,0.595582472390452,0.598139670082116,0.57963075674579,0.57725800647715,1360,0.0240801728106519,378,352,307,323,0.0269326683291771,0.0255795363709033,0.0207614796780956,0.0232457718603814,6142,0.108750309855165,1552,1471,1695,1424,0.11058069112932,0.106896301140905,0.114627713532157,0.102482907520691,121,0.00214242713977124,32,28,30,31,0.00228001425008906,0.00203473584768549,0.00202880908906472,0.00223101835192515,35961,0.636725804738128,9036,8898,9350,8677,0.643819023868899,0.646609984739481,0.632312166091837,0.624469233537244,37466,0.663373348914622,9412,9251,9740,9063,0.670609191307446,0.672262190247802,0.658686684249679,0.652249010435408,16442,0.291122206877014,4185,4017,4218,4022,0.29818311364446,0.29191192500545,0.285250557922499,0.289456639078805
21216,76.65761238263829,76.81100769042969,73.49713287353515,79.21572952270509,93.57084260114792,93.98787078857414,87.14713401794427,97.76963272094727,87.74042825918876,88.20849227905273,81.48087348937989,91.85666046142586,0.28009030171615,0.28009030171615,0.333834185848252,0.444590005189221,0.1918805606720623,0.05374388413210196,0.5873095300521286,0.16449970347307097,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,7,2.47463499133878e-4,0,1,6,0,0,1.46907595122668e-4,8.07319698600646e-4,0,7303,0.25817513345353,1902,1750,1871,1780,0.269596031183558,0.257088291464669,0.251749192680301,0.254540254540255,7729,0.273235054972249,1948,1867,1972,1942,0.27611622962438,0.274276480094021,0.265339074273412,0.277706277706278,4495,0.158906918372397,1091,1096,1142,1166,0.154642097802977,0.161010724254444,0.153659849300323,0.166738166738167,11038,0.390214586205678,2864,2651,2751,2772,0.405953224663359,0.389452034670192,0.370156081808396,0.396396396396396,16070,0.568105490154488,4097,3834,4185,3954,0.580722891566265,0.563243719700309,0.56310548977395,0.565422565422565,573,0.0202566550005303,158,137,135,143,0.0223954642097803,0.0201263405318055,0.0181646932185145,0.0204490204490204,2686,0.0949552798105137,699,600,762,625,0.099078667611623,0.0881445570736007,0.102529601722282,0.0893750893750894,73,0.00258069077668187,18,18,22,15,0.00255138199858257,0.00264433671220802,0.00296017222820237,0.00214500214500214,17489,0.61826987662177,4448,4182,4551,4308,0.630474840538625,0.614367562802997,0.61235199138859,0.616044616044616,18162,0.64206172446707,4619,4347,4711,4485,0.654712969525159,0.638607315998237,0.633880516684607,0.641355641355641,7973,0.281860925513487,2022,1958,2055,1938,0.286605244507442,0.287645071250184,0.276506996770721,0.277134277134277
21217,78.6941813574303,78.68917713165283,76.44626502990724,81.6655158996582,95.68887652216958,95.76754608154297,92.95511474609384,98.9655220031738,90.35810617159814,90.42965660095214,87.07156524658203,92.34886169433597,0.152498186721934,0.152498186721934,0.132982844087446,0.198209975931945,-0.12797098151778263,-0.01951534263448798,0.2997530016101905,0.04571178921001101,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,5,1.54803554289606e-4,0,2,3,0,0,2.55983617048509e-4,3.46780718992024e-4,0,7698,0.238335552184278,1904,1837,2014,1943,0.242177562961079,0.235120952259055,0.232805456016645,0.243697478991597,9190,0.284528932784297,2275,2258,2388,2269,0.289366573390995,0.289005503647767,0.276037452317651,0.284585475981437,5247,0.162450849871513,1282,1234,1414,1317,0.163062833884508,0.15794189171893,0.163449312218241,0.16518249090681,12893,0.399176445091179,3255,3104,3246,3288,0.414016789620962,0.397286573659286,0.37521673794937,0.412391822400602,17392,0.538468683240967,4377,4180,4543,4292,0.556728567794454,0.535005759631384,0.525141602126922,0.538316819265019,668,0.0206817548530914,179,163,148,178,0.022767743576698,0.0208626647894535,0.0171078488036065,0.0223253480496676,3003,0.0929750147063377,723,709,823,748,0.0919613329941491,0.0907461922436964,0.0951335105768119,0.093816631130064,86,0.00266262113378123,20,15,29,22,0.00254388196387688,0.00191987712786382,0.0033522136169229,0.002759312680296,19067,0.590327873927985,4762,4605,4989,4711,0.605698295599084,0.589402278254192,0.576696335683736,0.590869183494293,19822,0.613703210625716,4924,4796,5210,4892,0.626303739506487,0.613848713682324,0.602242515316148,0.61357080145491,7818,0.242050837487229,1915,1895,2083,1925,0.243576698041211,0.242544477153462,0.240781412553462,0.2414398595259
21218,78.04573885653784,77.90883712768556,74.9652256011963,80.69835166931153,95.32180418813348,95.23146133422861,87.80854530334477,99.49300308227534,89.31161176955834,89.30912666320796,83.0526908874512,92.56584854125977,0.253454512587618,0.253454512587618,0.223353023023375,0.317183300609506,-0.11876485944923561,-0.030101489564242967,0.25144073140089507,0.06372878802188803,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,8,2.15302634765993e-4,0,1,7,0,0,1.11370976723466e-4,7.14139971434401e-4,0,9415,0.253384288290228,2264,2255,2477,2419,0.248955355179239,0.251141552511416,0.252703529891859,0.260611937082525,10219,0.27502220308421,2624,2431,2641,2523,0.288541895755443,0.270742844414745,0.269434809222608,0.271816418875242,5396,0.145221627149662,1381,1307,1393,1315,0.151858368154827,0.14556186657757,0.142113854315446,0.141672053436759,14639,0.393976908792421,3781,3488,3730,3640,0.415768638662855,0.388461966811449,0.380534584778617,0.392156862745098,21307,0.573431654869876,5298,5206,5526,5277,0.58258192214647,0.579797304822363,0.5637624974495,0.568519715578539,922,0.0248136286567807,231,232,226,233,0.0254013635363976,0.0258380665998441,0.0230565190777392,0.0251023486317604,3881,0.104448690690852,971,859,1093,958,0.106773696943039,0.0956676690054572,0.111507855539686,0.103210514975221,115,0.00309497537476115,24,19,44,28,0.00263910270508027,0.00211604855774585,0.00448887982044481,0.00301659125188537,23542,0.633581828457626,5827,5733,6153,5829,0.640752144270948,0.63848980955563,0.627729034890839,0.627989657401422,24491,0.659122103506742,6072,5951,6401,6067,0.667692984385309,0.662768682481345,0.6530299938788,0.653630683042448,10351,0.278574696557849,2526,2520,2709,2596,0.277765559709699,0.280654861343134,0.276372168945113,0.279681103210515
21222,78.18738346723413,78.41432495117188,74.64951629638672,81.6948184967041,94.78147337571524,95.05787048339846,87.30809059143074,97.21078567504881,88.70502458957108,88.94634780883784,82.79119911193844,92.18022155761713,0.120922398176351,0.120922398176351,0.187798813213323,0.263542834377143,0.5530523380742141,0.066876415036972,1.1794377084119434,0.14262043620079198,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,8,1.5785319652723e-4,0,3,5,0,0,2.42581062505054e-4,3.76166114956365e-4,0,10859,0.214265982636148,2772,2662,2804,2621,0.21875,0.215250262796151,0.210953957267529,0.212243906389181,15038,0.29672454617206,3840,3684,3784,3730,0.303030303030303,0.297889544756206,0.284682515798977,0.30204874888655,5080,0.100236779794791,1282,1202,1286,1310,0.101167929292929,0.0971941457103582,0.096749924766777,0.106081464086161,20194,0.39846093133386,5251,4904,5051,4988,0.414378156565657,0.396539176841595,0.38000300932892,0.403919345696008,26664,0.526124704025256,6731,6573,6934,6426,0.531171085858586,0.531495107948573,0.521667168221487,0.520366021540206,2373,0.0468232044198895,700,598,542,533,0.055239898989899,0.0483544917926741,0.0407764068612699,0.0431613895862013,5076,0.100157853196527,1264,1177,1456,1179,0.099747474747474807,0.0951726368561494,0.109539572675293,0.0954733176775447,152,0.00299921073401736,36,43,41,32,0.00284090909090909,0.0034769952292391,0.00308456214264219,0.00259130293950927,30660,0.604972375690608,7762,7523,7962,7413,0.612531565656566,0.608312444408507,0.599006921456515,0.600291521580695,31848,0.628413575374901,8025,7836,8271,7716,0.633285984848485,0.6336217352632,0.622253987360818,0.624827921289173,13204,0.260536700868193,3362,3219,3381,3242,0.265309343434343,0.260289480067923,0.254363526933494,0.262531379059033
21223,78.47426829323027,78.57732086181642,76.39478721618653,80.75096588134767,95.34408005675769,95.44959487915034,88.78277168273931,98.84756317138664,90.07111898557538,90.09875183105463,86.16781959533691,93.33471984863289,0.168671905108111,0.168671905108111,0.146328448576208,0.217689469863895,-0.13246697200450702,-0.022343456531903005,0.2906089471412917,0.049017564755784004,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,9,3.40728401605209e-4,0,3,6,0,0,4.76266073979997e-4,8.4554678692221e-4,0,5969,0.225978647686833,1487,1426,1557,1499,0.227126928364136,0.226385140498492,0.219419391206313,0.231613102595797,8015,0.303437570985084,2031,1988,2005,1991,0.31021842065068,0.315605651690745,0.282553551296505,0.307632880098888,4394,0.166351177405921,1128,1046,1121,1099,0.172292653123568,0.166058104461026,0.157976324689966,0.169808405438813,10792,0.408571212235936,2808,2632,2668,2684,0.428898732243776,0.417844102238451,0.375986471251409,0.414709517923362,13194,0.499507836753237,3385,3226,3420,3163,0.517030701084466,0.51214478488649,0.48196166854566,0.48872064276885,471,0.0178314530173393,131,118,123,99,0.0200091645028257,0.0187331322432132,0.0173337091319053,0.0152966625463535,2160,0.081774816385250207,531,508,589,532,0.0811058500076371,0.0806477218606128,0.0830045095828636,0.0822002472187886,76,0.00287726205799955,21,14,23,18,0.0032075759890026,0.0022225750119066502,0.0032412626832018,0.00278121137206428,14867,0.562845460740516,3784,3618,3864,3601,0.577974644875516,0.574376885219876,0.544532130777903,0.556396786155748,15683,0.593738169152722,3974,3834,4081,3794,0.606995570490301,0.608668042546436,0.57511273957159,0.586217552533993,6480,0.245324449155751,1631,1531,1711,1607,0.249121735145868,0.243054453087792,0.241121758737317,0.248300370828183
21224,79.7535253794786,80.0581714630127,75.37710647583009,81.99261665344238,95.26836795251936,95.27554397583015,87.72863693237312,101.29438323974605,89.84602268191976,89.75332107543937,84.64784736633297,94.30839691162106,0.08300634886851,0.08300634886851,0.080806119965114,0.127149231232796,-0.02650675440358627,-0.0022002289033959954,0.5318012774446033,0.04414288236428601,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,9,2.33985024958403e-4,0,4,4,1,0,4.25486650356345e-4,3.90625e-4,1.06621174965348e-4,6968,0.181156405990017,1810,1695,1815,1648,0.191656077933079,0.180299968088501,0.17724609375,0.175711696342894,9503,0.247062188019967,2417,2357,2499,2230,0.255929690808979,0.250718008722476,0.24404296875,0.237765220172726,4113,0.10693115640599,1008,960,1111,1034,0.106734434561626,0.102116796085523,0.10849609375,0.11024629491417,13060,0.339538269550749,3406,3205,3328,3121,0.360652265988988,0.340921178598022,0.325,0.332764687066851,16224,0.421797004991681,4128,3986,4260,3850,0.43710292249047,0.423997447080098,0.416015625,0.41049152361659,1333,0.0346557820299501,377,353,287,316,0.0399195256247353,0.0375491968939475,0.02802734375,0.03369229128905,3316,0.0862104825291181,816,811,973,716,0.0864040660736976,0.086267418359749,0.09501953125,0.0763407612751893,106,0.00275582362728785,26,24,32,24,0.00275307073274036,0.00255291990213807,0.003125,0.00255890819916835,18776,0.488144758735441,4789,4641,4924,4422,0.5070944515036,0.493670886075949,0.480859375,0.471478835696769,19819,0.515261023294509,5057,4875,5215,4672,0.535472257518001,0.518561855121796,0.50927734375,0.498134129438106,7880,0.204866888519135,2032,1936,2031,1881,0.215163066497247,0.205935538772471,0.19833984375,0.20055443010982
21225,77.24018891320887,77.2480489730835,74.25978660583496,79.97344970703125,94.20194149336454,94.46009750366215,87.80230369567869,97.72402572631832,88.03824199523024,88.29157981872561,83.23279457092286,91.05370407104486,0.239931091738849,0.239931091738849,0.284203574458494,0.351191353325552,0.18452165744251686,0.044272482719644984,0.4637175648240009,0.11126026158670302,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,9,3.11774690823432e-4,0,3,6,0,0,4.34467776973208e-4,7.71604938271605e-4,0,5619,0.194651331970762,1490,1371,1459,1299,0.209240275242241,0.198551774076756,0.187628600823045,0.183864118895966,8308,0.287802681262341,2221,1995,2085,2007,0.311894396854374,0.288921071687183,0.268132716049383,0.284076433121019,3639,0.126060899989608,954,828,940,917,0.133969948041005,0.119913106444605,0.120884773662551,0.129794762915782,11436,0.39616170713964,3061,2732,2853,2790,0.429855357393625,0.395655322230268,0.366898148148148,0.394904458598726,13693,0.474347871271694,3476,3295,3588,3334,0.488133689088611,0.477190441708907,0.46141975308642,0.471903750884643,917,0.0317663768316763,279,216,216,206,0.0391798904648224,0.031281679942071,0.0277777777777778,0.0291578202406228,2452,0.0849412824332283,636,571,661,584,0.0893132986940036,0.0826937002172339,0.0850051440329218,0.0826610049539986,74,0.00256348079121488,19,16,21,18,0.0026681645836259,0.00231716147719044,0.00270061728395062,0.00254777070063694,15838,0.548654172584612,4033,3842,4161,3802,0.566353040303328,0.556408399710355,0.535108024691358,0.538145789101203,16602,0.57512037967229,4201,4033,4361,4007,0.589945232411178,0.584069514844316,0.560828189300412,0.567162066525124,6862,0.23771088093671,1752,1624,1812,1674,0.246032860553293,0.23519188993483,0.233024691358025,0.236942675159236
21226,78.82797985511613,78.91438999176026,75.03827095031738,81.78638610839843,94.99356764889386,95.06192169189453,88.96854362487801,97.60922546386712,89.01923604023409,89.11687965393074,83.47106742858878,91.94862976074212,0.057080678182594,0.057080678182594,0.117728262121736,0.163303522887349,1.062488846841271,0.060647583939142,1.8609247137001654,0.10622284470475502,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,1,1.89178963299281e-4,0,0,1,0,0,0,6.92520775623269e-4,0,917,0.173477109345441,231,216,235,235,0.178792569659443,0.172248803827751,0.162742382271468,0.181327160493827,1471,0.278282255013243,374,348,365,384,0.289473684210526,0.277511961722488,0.252770083102493,0.296296296296296,563,0.106507756337495,128,138,146,151,0.0990712074303406,0.110047846889952,0.101108033240997,0.116512345679012,2024,0.382898221717745,522,468,514,520,0.404024767801858,0.373205741626794,0.35595567867036,0.401234567901235,2285,0.432273931138857,575,529,626,555,0.445046439628483,0.421850079744817,0.433518005540166,0.428240740740741,167,0.0315928868709799,49,46,45,27,0.0379256965944272,0.0366826156299841,0.0311634349030471,0.0208333333333333,432,0.0817253121452894,112,94,119,107,0.086687306501548,0.0749601275917065,0.082409972299169,0.0825617283950617,18,0.00340522133938706,4,2,7,5,0.00309597523219814,0.00159489633173844,0.00484764542936288,0.00385802469135802,2731,0.516647748770337,681,645,751,654,0.527089783281734,0.514354066985646,0.520083102493075,0.50462962962963,2901,0.548808172531214,723,683,790,705,0.559597523219814,0.544657097288676,0.547091412742382,0.543981481481482,1218,0.230419977298524,311,299,300,308,0.240712074303406,0.238437001594896,0.207756232686981,0.237654320987654
21227,76.80357210275116,76.98284759521485,73.82123641967775,81.21286888122559,93.72314062215375,94.19586944580087,87.14274291992191,97.37529220581062,87.82545615826892,88.37610244750977,82.12297286987311,91.67743225097654,0.227715175537654,0.227715175537654,0.335636551601507,0.410698774117911,0.4739314180929835,0.10792137606385302,0.8035634785789656,0.182983598580257,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,3,1.31314015582597e-4,0,0,3,0,0,0,5.00584014683798e-4,0,4396,0.192418804167031,1183,1021,1110,1082,0.206205333798152,0.187133431085044,0.185216085433005,0.191166077738516,5383,0.235621115293706,1392,1305,1371,1315,0.242635523792923,0.239186217008798,0.228766894710496,0.232332155477032,2055,0.0899501006740786,545,470,540,500,0.0949973853930626,0.0861436950146628,0.0901051226430836,0.088339222614841,8070,0.353234701917185,2153,1945,1998,1974,0.375283249084888,0.356488269794721,0.333388953779409,0.348763250883392,10559,0.462181563512212,2747,2532,2673,2607,0.478821683806868,0.464076246334311,0.446020357083264,0.460600706713781,582,0.0254749190230237,168,143,131,140,0.0292835976991459,0.0262096774193548,0.0218588353078592,0.0247349823321555,1927,0.0843473693425545,497,433,536,461,0.0866306431933066,0.0793621700879765,0.0894376772901719,0.0814487632508834,60,0.00262628031165193,12,14,16,18,0.00209168554993899,0.00256598240469208,0.00266978141164692,0.00318021201413428,12092,0.529283025474919,3153,2875,3094,2970,0.54959037824647,0.526942815249267,0.516268980477223,0.524734982332155,12754,0.558259651580145,3306,3041,3267,3140,0.576259369008192,0.557368035190616,0.545135991990656,0.554770318021201,5186,0.226998161603782,1346,1246,1319,1275,0.23461739585149,0.228372434017595,0.220090105122643,0.225265017667845
21229,76.93696492467342,77.20808448791504,73.69281654357911,80.03690605163575,93.3860742020987,93.86475524902346,86.60306701660153,97.8456787109375,87.52976846870756,88.00359039306645,81.5062038421631,91.59852294921885,0.28313518236289,0.28313518236289,0.358087015476394,0.458552963147775,0.26472101590483166,0.07495183311350401,0.6195548688825776,0.175417780784885,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,6,1.67051813904279e-4,0,2,4,0,0,2.30149597238205e-4,4.22877682630299e-4,0,9689,0.269760837486427,2466,2419,2409,2395,0.279022403258656,0.278365937859609,0.254678084364098,0.268197088465845,9193,0.25595122087034,2363,2232,2312,2286,0.267368182846798,0.256846950517837,0.244423300560313,0.255991041433371,4887,0.136063702425035,1186,1163,1279,1259,0.134193256392849,0.133831990794016,0.135215139021038,0.140985442329227,13784,0.383773700476098,3610,3341,3424,3409,0.408463453269971,0.384464902186421,0.361983296331536,0.381746920492721,19672,0.547707213854164,4972,4881,5011,4808,0.562570717356868,0.561680092059839,0.529760016915107,0.538409854423292,724,0.0201575855444497,187,185,175,177,0.0211586331749265,0.0212888377445339,0.0185008986150756,0.0198208286674132,3470,0.0966116323746415,852,834,969,815,0.0964019008825526,0.0959723820483314,0.10244211861719,0.0912653975363942,65,0.00180972798396303,14,11,25,15,0.00158406879384476,0.00126582278481013,0.00264298551643937,0.00167973124300112,21537,0.599632486009411,5446,5305,5508,5278,0.616202760805612,0.610471806674338,0.582302568981922,0.591041433370661,22419,0.62418910265334,5664,5518,5757,5480,0.640868974881195,0.634982738780207,0.608626704725658,0.613661814109742,10094,0.281036834924966,2607,2519,2566,2402,0.294976238968092,0.289873417721519,0.271276033407337,0.268980963045913
21230,79.43022313989636,79.63291988372802,74.75858650207519,82.56000900268555,95.23399463973463,95.26861228942869,91.32052764892586,98.63132476806645,89.7628651992113,89.7985675811768,84.5912952423095,92.79395217895515,0.127994108846328,0.127994108846328,0.12332719600035601,0.175685050879064,-0.03646193475650644,-0.004666912845971996,0.3726026335320994,0.047690942032735995,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,3,1.47848799960574e-4,0,3,0,0,0,6.07656471541422e-4,0,0,3345,0.16485141195604,898,809,819,819,0.180032076984763,0.163864695159003,0.149862763037511,0.16710875331565,4910,0.241979202602139,1217,1202,1296,1195,0.243985565356856,0.24346769293093,0.237145471180238,0.243827790246888,2137,0.105317628505249,521,506,593,517,0.104450681635926,0.10249139153332,0.108508691674291,0.105488675780453,7043,0.347099699374107,1819,1708,1782,1734,0.36467522052927,0.34595908446425,0.326075022872827,0.353805345847786,8529,0.420334138287911,2176,2087,2220,2046,0.436246992782678,0.422726352035649,0.406221408966148,0.417465823301367,489,0.0240993543935735,130,120,129,110,0.0260625501202887,0.0243062588616569,0.0236047575480329,0.022444399102224,1474,0.0726430437139619,388,333,393,360,0.0777866880513232,0.0674498683410978,0.0719121683440073,0.0734543970618241,44,0.00216844906608841,14,9,12,9,0.00280673616680032,0.00182296941462427,0.00219579139981702,0.0018363599265456,9881,0.486964664136809,2519,2412,2608,2342,0.505012028869286,0.488555803119303,0.477218664226898,0.477861660885534,10468,0.515893745995762,2659,2558,2757,2494,0.533079390537289,0.518128418067652,0.50448307410796,0.50887573964497,4114,0.202749987679267,1102,965,1049,998,0.22093023255814,0.195462831679157,0.191948764867338,0.203631911854724
