zcta,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,all_effects_heat_count,all_effects_heat_prev,medicaid_all_effects_heat_count,not_medicaid_all_effects_heat_count,commercial_all_effects_heat_count,medicaid_all_effects_heat_prev,not_medicaid_all_effects_heat_prev,commercial_all_effects_heat_prev,kidney_disease_count,kidney_disease_prev,medicaid_kidney_disease_count,not_medicaid_kidney_disease_count,commercial_kidney_disease_count,medicaid_kidney_disease_prev,not_medicaid_kidney_disease_prev,commercial_kidney_disease_prev,copd_count,copd_prev,medicaid_copd_count,not_medicaid_copd_count,commercial_copd_count,medicaid_copd_prev,not_medicaid_copd_prev,commercial_copd_prev,asthma_count,asthma_prev,medicaid_asthma_count,not_medicaid_asthma_count,commercial_asthma_count,medicaid_asthma_prev,not_medicaid_asthma_prev,commercial_asthma_prev,respiratory_count,respiratory_prev,medicaid_respiratory_count,not_medicaid_respiratory_count,commercial_respiratory_count,medicaid_respiratory_prev,not_medicaid_respiratory_prev,commercial_respiratory_prev,hypertension_count,hypertension_prev,medicaid_hypertension_count,not_medicaid_hypertension_count,commercial_hypertension_count,medicaid_hypertension_prev,not_medicaid_hypertension_prev,commercial_hypertension_prev,heart_attack_count,heart_attack_prev,medicaid_heart_attack_count,not_medicaid_heart_attack_count,commercial_heart_attack_count,medicaid_heart_attack_prev,not_medicaid_heart_attack_prev,commercial_heart_attack_prev,congestive_artery_disease_count,congestive_artery_disease_prev,medicaid_congestive_artery_disease_count,not_medicaid_congestive_artery_disease_count,commercial_congestive_artery_disease_count,medicaid_congestive_artery_disease_prev,not_medicaid_congestive_artery_disease_prev,commercial_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,medicaid_angina_pectoris_count,not_medicaid_angina_pectoris_count,commercial_angina_pectoris_count,medicaid_angina_pectoris_prev,not_medicaid_angina_pectoris_prev,commercial_angina_pectoris_prev,heart_disease_count,heart_disease_prev,medicaid_heart_disease_count,not_medicaid_heart_disease_count,commercial_heart_disease_count,medicaid_heart_disease_prev,not_medicaid_heart_disease_prev,commercial_heart_disease_prev,circulatory_count,circulatory_prev,medicaid_circulatory_count,not_medicaid_circulatory_count,commercial_circulatory_count,medicaid_circulatory_prev,not_medicaid_circulatory_prev,commercial_circulatory_prev,diabetes_count,diabetes_prev,medicaid_diabetes_count,not_medicaid_diabetes_count,commercial_diabetes_count,medicaid_diabetes_prev,not_medicaid_diabetes_prev,commercial_diabetes_prev
21214,77.23124366852244,77.20929641723633,75.41851463317872,79.57147369384765,93.81088064232355,93.76628341674812,89.33072166442868,97.05000076293938,88.1883452314301,88.14786148071283,84.94098663330087,91.83670654296884,0.337783970318743,0.337783970318743,0.34597502954229,0.474097842117178,0.024249401816840602,0.00819105922354696,0.4035534062489855,0.13631387179843496,39.55266955266955,55.73833573833574,4.708994708994709,12.06930114853027,65.08383031394172,13.395863395863397,20.553150553150555,13.915343915343914,24.927021195583198,11.342410262180714,179400,65792,41,5,3.47270454229754e-4,0,5,0,0,4.49155587495508e-4,0,3393,0.235657730240311,299,3094,218,0.0915492957746479,0.277937477542221,0.120110192837466,3358,0.233226837060703,765,2593,250,0.23423147581139,0.232932087675171,0.137741046831956,1498,0.104042228087234,516,982,164,0.1579914268218,0.0882141573841179,0.0903581267217631,5060,0.351437699680511,974,4086,434,0.298224127372933,0.36704994610133,0.239118457300275,7770,0.539658285873038,993,6777,654,0.304041641151255,0.608785483291412,0.360330578512397,426,0.0295874427003751,37,389,42,0.011328842620943,0.0349443047071506,0.0231404958677686,1538,0.106820391721072,133,1405,77,0.0407225964482547,0.126212720086238,0.0424242424242424,42,0.00291707181552993,5,37,5,0.00153092467850582,0.00332375134746676,0.00275482093663912,8741,0.607098208084456,1145,7596,763,0.350581751377832,0.682357168523176,0.420385674931129,9107,0.632518405334074,1252,7855,807,0.383343539497857,0.705623427955444,0.444628099173554,3992,0.277260730657036,509,3483,267,0.155848132271892,0.312881782249371,0.147107438016529
21215,77.0554546777435,76.99156112670899,74.70027313232421,79.09962120056153,94.53503445535904,94.62790679931645,87.67112693786618,97.12892379760736,88.61220222733778,88.65509510040278,83.34546279907227,92.13212203979487,0.168566520388899,0.168566520388899,0.250216383960293,0.3659171950494,0.484377700761812,0.081649863571394,1.1707584294033848,0.19735067466050102,17.04262339236415,80.74203757322739,2.2153390344084585,25.59840653868608,19.997776377719305,17.975220523870448,22.44293313581577,18.109891589791932,50.799981870099266,18.23370270170107,122200,36500,41.8,9,1.59354084776373e-4,1,8,1,5.59252838208154e-5,2.07269995077338e-4,3.01477238468496e-4,14358,0.254222883246574,1796,12562,439,0.100441809742184,0.325465709770189,0.13234850768767,14120,0.25000885300471,4437,9683,566,0.248140484312958,0.250874420291733,0.170636116973169,8082,0.143099968129183,3425,4657,392,0.191544097086293,0.120657045884395,0.11817907747965,21032,0.372392790112964,5831,15201,882,0.326100329959175,0.393838899396326,0.265902924329213,33182,0.587520804561068,6057,27125,1464,0.338739444102679,0.702774827059098,0.441362677117878,1360,0.0240801728106519,175,1185,85,0.00978692466864269,0.0307018680208306,0.0256255652698221,6142,0.108750309855165,657,5485,176,0.0367429114702757,0.1421094903749,0.0530599939704552,121,0.00214242713977124,30,91,6,0.00167775851462446,0.00235769619400472,0.00180886343081097,35961,0.636725804738128,6802,29159,1619,0.380403780549186,0.755473223307511,0.488091649080494,37466,0.663373348914622,7408,30058,1721,0.4142945025446,0.778765189004327,0.518842327404281,16442,0.291122206877014,2781,13661,723,0.155528214305688,0.353939425343939,0.217968043412722
21216,76.65761238263829,76.81100769042969,73.49713287353515,79.21572952270509,93.57084260114792,93.98787078857414,87.14713401794427,97.76963272094727,87.74042825918876,88.20849227905273,81.48087348937989,91.85666046142586,0.28009030171615,0.28009030171615,0.333834185848252,0.444590005189221,0.1918805606720623,0.05374388413210196,0.5873095300521286,0.16449970347307097,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,7,2.47463499133878e-4,4,3,0,3.67985280588776e-4,1.72245507263019e-4,0,7303,0.25817513345353,1421,5882,311,0.130726770929163,0.337716024573692,0.184789067142008,7729,0.273235054972249,2914,4815,341,0.268077276908924,0.276454039157145,0.202614379084967,4495,0.158906918372397,2190,2305,266,0.201471941122355,0.132341964747086,0.15805109922757,11038,0.390214586205678,3769,7269,553,0.346734130634775,0.417350864098295,0.328579916815211,16070,0.568105490154488,3833,12237,856,0.352621895124195,0.702589424125854,0.508615567439097,573,0.0202566550005303,70,503,45,0.00643974241030359,0.0288798300510995,0.0267379679144385,2686,0.0949552798105137,444,2242,110,0.0408463661453542,0.128724809094563,0.065359477124183,73,0.00258069077668187,20,53,5,0.00183992640294388,0.00304300396164667,0.0029708853238265,17489,0.61826987662177,4316,13173,947,0.39705611775529,0.756330022391916,0.562685680332739,18162,0.64206172446707,4616,13546,990,0.424655013799448,0.777745880461618,0.588235294117647,7973,0.281860925513487,1796,6177,441,0.165225390984361,0.354653499454556,0.262032085561497
21217,78.6941813574303,78.68917713165283,76.44626502990724,81.6655158996582,95.68887652216958,95.76754608154297,92.95511474609384,98.9655220031738,90.35810617159814,90.42965660095214,87.07156524658203,92.34886169433597,0.152498186721934,0.152498186721934,0.132982844087446,0.198209975931945,-0.12797098151778263,-0.01951534263448798,0.2997530016101905,0.04571178921001101,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,5,1.54803554289606e-4,0,5,0,0,2.79704631908704e-4,0,7698,0.238335552184278,1989,5709,216,0.137904735491923,0.319366748713359,0.142668428005284,9190,0.284528932784297,3964,5226,263,0.274838799140262,0.292347281270978,0.173712021136063,5247,0.162450849871513,2866,2381,174,0.198710393122097,0.133195345714925,0.114927344782034,12893,0.399176445091179,5267,7626,433,0.36518061429661,0.426605504587156,0.285997357992074,17392,0.538468683240967,5348,12044,649,0.370796644248769,0.673752517341687,0.428665785997358,668,0.0206817548530914,180,488,32,0.012480066560355,0.0272991720742896,0.0211360634081902,3003,0.0929750147063377,630,2373,70,0.0436802329612425,0.132747818303871,0.0462351387054161,86,0.00266262113378123,22,64,5,0.00152534146848783,0.00358021928843142,0.00330250990752972,19067,0.590327873927985,5971,13096,736,0.41399154128822,0.732602371895279,0.486129458388375,19822,0.613703210625716,6319,13503,782,0.438119669971573,0.755370328932647,0.516512549537649,7818,0.242050837487229,2361,5457,282,0.16369687304999,0.30526963526516,0.186261558784676
21218,78.04573885653784,77.90883712768556,74.9652256011963,80.69835166931153,95.32180418813348,95.23146133422861,87.80854530334477,99.49300308227534,89.31161176955834,89.30912666320796,83.0526908874512,92.56584854125977,0.253454512587618,0.253454512587618,0.223353023023375,0.317183300609506,-0.11876485944923561,-0.030101489564242967,0.25144073140089507,0.06372878802188803,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,8,2.15302634765993e-4,4,4,0,3.34728033472803e-4,1.58686079263697e-4,0,9415,0.253384288290228,1459,7956,312,0.122092050209205,0.315626611655492,0.116287737607156,10219,0.27502220308421,3353,6866,447,0.280585774058577,0.272384655056135,0.166604547148714,5396,0.145221627149662,2410,2986,315,0.201673640167364,0.11845915817035,0.117405888930302,14639,0.393976908792421,4296,10343,689,0.359497907949791,0.410322529456103,0.256802087215803,21307,0.573431654869876,4609,16698,1012,0.385690376569038,0.662435037886301,0.377189713007827,922,0.0248136286567807,139,783,57,0.0116317991631799,0.0310628000158686,0.0212448751397689,3881,0.104448690690852,554,3327,106,0.0463598326359833,0.13198714642758,0.0395080134178159,115,0.00309497537476115,22,93,3,0.00184100418410042,0.00368945134288095,0.00111815132314573,23542,0.633581828457626,5173,18369,1146,0.432887029288703,0.728726147498711,0.42713380544167,24491,0.659122103506742,5508,18983,1215,0.46092050209205,0.753084460665688,0.452851285874022,10351,0.278574696557849,1981,8370,506,0.165774058577406,0.332050620859285,0.188594856503914
21222,78.18738346723413,78.41432495117188,74.64951629638672,81.6948184967041,94.78147337571524,95.05787048339846,87.30809059143074,97.21078567504881,88.70502458957108,88.94634780883784,82.79119911193844,92.18022155761713,0.120922398176351,0.120922398176351,0.187798813213323,0.263542834377143,0.5530523380742141,0.066876415036972,1.1794377084119434,0.14262043620079198,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,8,1.5785319652723e-4,1,7,2,7.37898465171192e-5,1.88536953242836e-4,3.31840053094409e-4,10859,0.214265982636148,1140,9719,671,0.0841204250295159,0.261770092652446,0.111332337813174,15038,0.29672454617206,3284,11754,1224,0.24232585596222,0.316580478345184,0.203086112493778,5080,0.100236779794791,1985,3095,633,0.146472845336482,0.0833602671837966,0.10502737680438,20194,0.39846093133386,4237,15957,1795,0.312647579693034,0.429783451842275,0.297826447652232,26664,0.526124704025256,3565,23099,2494,0.26306080283353,0.622145011850894,0.413804546208727,2373,0.0468232044198895,228,2145,279,0.0168240850059032,0.0577731092436975,0.04629168740667,5076,0.100157853196527,409,4667,295,0.0301800472255018,0.125700280112045,0.0489464078314253,152,0.00299921073401736,15,137,13,0.00110684769775679,0.00368993751346693,0.00215696034511366,30660,0.604972375690608,4399,26261,2913,0.324601534828808,0.707309847015729,0.483325037332006,31848,0.628413575374901,4783,27065,3077,0.352936835891381,0.728964662788192,0.510535921685747,13204,0.260536700868193,1725,11479,1306,0.127287485242031,0.309173669467787,0.216691554670649
21223,78.47426829323027,78.57732086181642,76.39478721618653,80.75096588134767,95.34408005675769,95.44959487915034,88.78277168273931,98.84756317138664,90.07111898557538,90.09875183105463,86.16781959533691,93.33471984863289,0.168671905108111,0.168671905108111,0.146328448576208,0.217689469863895,-0.13246697200450702,-0.022343456531903005,0.2906089471412917,0.049017564755784004,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,9,3.40728401605209e-4,2,7,0,1.66889185580774e-4,4.85100485100485e-4,0,5969,0.225978647686833,1474,4495,193,0.122997329773031,0.311503811503812,0.173717371737174,8015,0.303437570985084,3495,4520,244,0.291638851802403,0.313236313236313,0.21962196219622,4394,0.166351177405921,2533,1861,157,0.211365153538051,0.128967428967429,0.141314131413141,10792,0.408571212235936,4494,6298,376,0.375,0.436451836451836,0.338433843384338,13194,0.499507836753237,4001,9193,539,0.333861815754339,0.637075537075537,0.485148514851485,471,0.0178314530173393,131,340,21,0.0109312416555407,0.0235620235620236,0.0189018901890189,2160,0.081774816385250207,423,1737,80,0.0352970627503338,0.12037422037422,0.072007200720072,76,0.00287726205799955,31,45,3,0.002586782376502,0.00311850311850312,0.0027002700270027,14867,0.562845460740516,4678,10189,613,0.390353805073431,0.706098406098406,0.551755175517552,15683,0.593738169152722,5087,10596,640,0.4244826435247,0.734303534303534,0.576057605760576,6480,0.245324449155751,1781,4699,269,0.14861481975968,0.325641025641026,0.242124212421242
21224,79.7535253794786,80.0581714630127,75.37710647583009,81.99261665344238,95.26836795251936,95.27554397583015,87.72863693237312,101.29438323974605,89.84602268191976,89.75332107543937,84.64784736633297,94.30839691162106,0.08300634886851,0.08300634886851,0.080806119965114,0.127149231232796,-0.02650675440358627,-0.0022002289033959954,0.5318012774446033,0.04414288236428601,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,9,2.33985024958403e-4,3,6,0,2.96706557214914e-4,2.11617818220294e-4,0,6968,0.181156405990017,887,6081,431,0.0877262387498764,0.214474658766268,0.093573599652627,9503,0.247062188019967,2824,6679,666,0.279299772524973,0.235565901315557,0.144594007815892,4113,0.10693115640599,1857,2256,344,0.183661358916032,0.0795682996508306,0.0746851932262267,13060,0.339538269550749,3568,9492,1033,0.352882998714272,0.334779388424505,0.224272687798524,16224,0.421797004991681,2942,13282,1299,0.290970230442093,0.468451310266991,0.282023447676943,1333,0.0346557820299501,166,1167,147,0.0164177628325586,0.0411596656438472,0.0319148936170213,3316,0.0862104825291181,363,2953,173,0.0359014934230047,0.104151236200755,0.037559704732957,106,0.00275582362728785,16,90,9,0.00158243497181288,0.00317426727330441,0.00195397307859314,18776,0.488144758735441,3549,15227,1549,0.351003857185244,0.537050753006737,0.336300477637864,19819,0.515261023294509,3832,15987,1652,0.378993175749184,0.563855676647974,0.358662613981763,7880,0.204866888519135,1350,6530,568,0.133517950746711,0.23031072549642,0.123317412071211
21225,77.24018891320887,77.2480489730835,74.25978660583496,79.97344970703125,94.20194149336454,94.46009750366215,87.80230369567869,97.72402572631832,88.03824199523024,88.29157981872561,83.23279457092286,91.05370407104486,0.239931091738849,0.239931091738849,0.284203574458494,0.351191353325552,0.18452165744251686,0.044272482719644984,0.4637175648240009,0.11126026158670302,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,9,3.11774690823432e-4,2,7,1,1.83992640294388e-4,3.88953714507974e-4,4.50856627592426e-4,5619,0.194651331970762,1119,4500,252,0.10294388224471,0.250041673612269,0.113615870153291,8308,0.287802681262341,2623,5685,428,0.24130634774609,0.315885980996833,0.192966636609558,3639,0.126060899989608,1806,1833,236,0.166145354185833,0.101850308384731,0.106402164111812,11436,0.39616170713964,3492,7944,629,0.321251149954002,0.441406901150192,0.283588818755636,13693,0.474347871271694,3008,10685,838,0.27672493100276,0.593710062788242,0.377817853922453,917,0.0317663768316763,144,773,61,0.013247470101196,0.0429516030449519,0.027502254283138,2452,0.0849412824332283,364,2088,77,0.0334866605335787,0.116019336556093,0.0347159603246168,74,0.00256348079121488,15,59,5,0.00137994480220791,0.00327832416513863,0.00225428313796213,15838,0.548654172584612,3575,12263,989,0.328886844526219,0.681391343001611,0.445897204688909,16602,0.57512037967229,3877,12725,1065,0.356669733210672,0.707062288159138,0.480162308385933,6862,0.23771088093671,1451,5411,465,0.133486660533579,0.300661221314664,0.209648331830478
21226,78.82797985511613,78.91438999176026,75.03827095031738,81.78638610839843,94.99356764889386,95.06192169189453,88.96854362487801,97.60922546386712,89.01923604023409,89.11687965393074,83.47106742858878,91.94862976074212,0.057080678182594,0.057080678182594,0.117728262121736,0.163303522887349,1.062488846841271,0.060647583939142,1.8609247137001654,0.10622284470475502,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,1,1.89178963299281e-4,1,0,0,5.77700751010976e-4,0,0,917,0.173477109345441,181,736,68,0.104563835932987,0.207032348804501,0.104938271604938,1471,0.278282255013243,435,1036,96,0.251299826689775,0.291420534458509,0.148148148148148,563,0.106507756337495,238,325,63,0.137492778740612,0.0914205344585091,0.0972222222222222,2024,0.382898221717745,598,1426,157,0.345465049104564,0.40112517580872,0.242283950617284,2285,0.432273931138857,489,1796,181,0.282495667244367,0.50520393811533,0.279320987654321,167,0.0315928868709799,38,129,12,0.0219526285384171,0.0362869198312236,0.0185185185185185,432,0.0817253121452894,56,376,23,0.0323512420566147,0.105766526019691,0.0354938271604938,18,0.00340522133938706,3,15,0,0.00173310225303293,0.00421940928270042,0,2731,0.516647748770337,616,2115,225,0.355863662622761,0.594936708860759,0.347222222222222,2901,0.548808172531214,684,2217,246,0.395147313691508,0.623628691983122,0.37962962962963,1218,0.230419977298524,268,950,79,0.154823801270942,0.267229254571027,0.121913580246914
21227,76.80357210275116,76.98284759521485,73.82123641967775,81.21286888122559,93.72314062215375,94.19586944580087,87.14274291992191,97.37529220581062,87.82545615826892,88.37610244750977,82.12297286987311,91.67743225097654,0.227715175537654,0.227715175537654,0.335636551601507,0.410698774117911,0.4739314180929835,0.10792137606385302,0.8035634785789656,0.182983598580257,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,3,1.31314015582597e-4,1,2,0,1.76397953783736e-4,1.16434767421552e-4,0,4396,0.192418804167031,441,3955,312,0.0777914976186276,0.230249752576119,0.0964153275648949,5383,0.235621115293706,1110,4273,486,0.195801728699947,0.248762880596146,0.150185414091471,2055,0.0899501006740786,726,1329,283,0.128064914446992,0.0773709029516214,0.0874536464771323,8070,0.353234701917185,1568,6502,802,0.276591991532898,0.378529428887466,0.247836835599506,10559,0.462181563512212,1152,9407,1034,0.203210442758864,0.54765092856727,0.319530284301607,582,0.0254749190230237,74,508,81,0.0130534485799965,0.0295744309250742,0.0250309023485785,1927,0.0843473693425545,139,1788,90,0.0245193155759393,0.104092682074868,0.0278121137206428,60,0.00262628031165193,2,58,6,3.52795907567472e-4,0.00337660825522501,0.00185414091470952,12092,0.529283025474919,1412,10680,1225,0.249073910742635,0.621761658031088,0.378553770086527,12754,0.558259651580145,1582,11172,1347,0.279061562885871,0.65040461081679,0.416254635352287,5186,0.226998161603782,601,4585,544,0.106015170224025,0.266926704313908,0.168108776266996
21229,76.93696492467342,77.20808448791504,73.69281654357911,80.03690605163575,93.3860742020987,93.86475524902346,86.60306701660153,97.8456787109375,87.52976846870756,88.00359039306645,81.5062038421631,91.59852294921885,0.28313518236289,0.28313518236289,0.358087015476394,0.458552963147775,0.26472101590483166,0.07495183311350401,0.6195548688825776,0.175417780784885,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,6,1.67051813904279e-4,4,2,0,3.44976282880552e-4,8.22300797631774e-5,0,9689,0.269760837486427,1370,8319,529,0.118154376886589,0.342036016774936,0.154362416107383,9193,0.25595122087034,2834,6359,598,0.244415696420871,0.261450538607022,0.174496644295302,4887,0.136063702425035,2148,2739,409,0.185252263906856,0.112614094235671,0.119346367084914,13784,0.383773700476098,3805,9979,992,0.328158689090125,0.410286982978374,0.289466005252407,19672,0.547707213854164,3494,16178,1506,0.301336783096162,0.665159115204342,0.439451415231981,724,0.0201575855444497,94,630,61,0.00810694264769297,0.0259024751254009,0.0177998249197549,3470,0.0966116323746415,368,3102,190,0.0317378180250108,0.127538853712688,0.0554420776189087,65,0.00180972798396303,13,52,4,0.00112117291936179,0.00213798207384261,0.00116720163408229,21537,0.599632486009411,3950,17587,1704,0.340664079344545,0.7230902063975,0.497227896119055,22419,0.62418910265334,4268,18151,1790,0.368089693833549,0.746279088890716,0.522322731251824,10094,0.281036834924966,1794,8300,769,0.154721862871928,0.341254831017186,0.22439451415232
21230,79.43022313989636,79.63291988372802,74.75858650207519,82.56000900268555,95.23399463973463,95.26861228942869,91.32052764892586,98.63132476806645,89.7628651992113,89.7985675811768,84.5912952423095,92.79395217895515,0.127994108846328,0.127994108846328,0.12332719600035601,0.175685050879064,-0.03646193475650644,-0.004666912845971996,0.3726026335320994,0.047690942032735995,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,3,1.47848799960574e-4,1,2,0,1.78954903364352e-4,1.360266612256e-4,0,3345,0.16485141195604,554,2791,204,0.0991410164638511,0.189825205740325,0.0691525423728814,4910,0.241979202602139,1444,3466,334,0.258410880458125,0.235734203903965,0.113220338983051,2137,0.105317628505249,907,1230,199,0.162312097351467,0.0836563966537441,0.0674576271186441,7043,0.347099699374107,1968,5075,525,0.352183249821045,0.345167652859961,0.177966101694915,8529,0.420334138287911,1687,6842,595,0.301896921975662,0.465347208052778,0.201694915254237,489,0.0240993543935735,75,414,30,0.0134216177523264,0.0281575188736992,0.0101694915254237,1474,0.0726430437139619,201,1273,82,0.0359699355762348,0.0865809698700945,0.0277966101694915,44,0.00216844906608841,10,34,1,0.00178954903364352,0.0023124532408352,3.38983050847458e-4,9881,0.486964664136809,1994,7887,724,0.356836077308518,0.536421138543154,0.245423728813559,10468,0.515893745995762,2182,8286,815,0.390479599141016,0.563558457457662,0.276271186440678,4114,0.202749987679267,826,3288,257,0.147816750178955,0.223627831054887,0.0871186440677966
21231,80.22179366039217,80.2212652206421,79.14992141723633,81.17798728942871,96.30350393625572,95.91853256225582,91.80206527709967,101.1529891967774,90.8469277772018,90.69185218811037,87.65020484924324,94.55902938842775,0.031134434090882,0.031134434090882,0.051041531347914,0.097852915370008,0.6393916523076285,0.019907097257032,2.1429161385870543,0.066718481279126,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,4,3.64265549585648e-4,0,4,0,0,5.52181115405853e-4,0,1946,0.177215189873418,473,1473,89,0.126572116671127,0.203340695748205,0.0760683760683761,2652,0.241508059375285,1112,1540,114,0.297564891624298,0.212589729431253,0.0974358974358974,1436,0.130771332301248,754,682,72,0.201766122558202,0.094146880176698,0.0615384615384615,3713,0.338129496402878,1427,2286,208,0.381857104629382,0.315571507454445,0.177777777777778,4603,0.419178581185684,1343,3260,233,0.359379181161359,0.45002760905577,0.199145299145299,265,0.0241325926600492,58,207,22,0.0155204709660155,0.0285753727222529,0.0188034188034188,885,0.0805937528458246,208,677,42,0.0556596200160557,0.0934566537824406,0.0358974358974359,35,0.00318732355887442,12,23,0,0.00321113192400321,0.00317504141358366,0,5374,0.489390765868318,1616,3758,292,0.432432432432432,0.518774157923799,0.24957264957265,5697,0.518805208997359,1730,3967,325,0.462938185710463,0.547625621203755,0.277777777777778,2205,0.200801384209088,621,1584,116,0.166176077067166,0.218663721700718,0.0991452991452991
21237,77.09314558621881,77.16044845581055,73.796870803833,79.74531860351563,93.99273894022784,94.13182601928716,87.36865959167474,97.06320495605462,88.23554023475606,88.37474803924567,82.99214591979974,91.20562438964846,0.185619091107663,0.185619091107663,0.312114993937721,0.390861006057982,0.6814811023758742,0.12649590283005802,1.105715547498691,0.20524191495031902,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,5,2.30340443175013e-4,0,5,2,0,2.86993456549191e-4,6.52741514360313e-4,4914,0.226378587552402,393,4521,348,0.0917152858809802,0.259499483411778,0.113577023498695,5149,0.237204588381628,778,4371,471,0.181563593932322,0.250889679715303,0.153720626631854,1889,0.0870226194315198,523,1366,297,0.122053675612602,0.0784066123292389,0.0969321148825065,7773,0.358087252959875,1139,6634,761,0.265810968494749,0.380782918149466,0.248368146214099,11209,0.516377205509743,1055,10154,1077,0.246207701283547,0.582826311560096,0.351501305483029,764,0.0351960197171419,53,711,73,0.0123687281213536,0.0408104695212949,0.0238250652741514,2081,0.0958676924494403,96,1985,108,0.0224037339556593,0.113936402250029,0.0352480417754569,57,0.00262588105219514,2,55,8,4.66744457409568e-4,0.0031569280220411,0.00261096605744125,12863,0.592573824112038,1264,11599,1260,0.294982497082847,0.665767420502813,0.411227154046997,13339,0.614502234302299,1385,11954,1308,0.323220536756126,0.686143955917805,0.426892950391645,5342,0.246095729488184,523,4819,521,0.122053675612602,0.27660429342211,0.170039164490862
21239,76.63122913907597,76.74060249328613,74.37102317810059,78.60832977294922,93.6184997783345,93.83539428710944,87.17520751953117,95.78107299804694,87.94194447970077,88.08727703094482,83.23056297302253,90.21160888671884,0.331144769968004,0.331144769968004,0.32753331801745,0.413297092640877,-0.010905961011864869,-0.003611451950554012,0.24808582264732953,0.08215232267287298,13.79073756432247,80.78278496803368,5.426477467643849,11.91944371556022,11.75775712710663,14.798066427569001,20.08732262591611,12.661780757835647,45.556119857795835,6.961726256103323,146700,52811,36.1,9,4.29307384087006e-4,1,8,1,2.13538330130258e-4,4.91370308949082e-4,4.3630017452007e-4,5430,0.259015455065827,448,4982,282,0.0956651718983558,0.306000859898041,0.12303664921466,5069,0.241795458881893,1112,3957,427,0.237454623104847,0.24304403906394,0.18630017452007,2668,0.12726578897157,894,1774,300,0.190903267136451,0.108961366009459,0.130890052356021,7608,0.362907842014883,1472,6136,627,0.31432842195174,0.376881026963946,0.273560209424084,12208,0.582331616103797,1325,10883,933,0.282938287422592,0.668447884036607,0.407068062827225,590,0.028143484067926,42,548,47,0.00896860986547085,0.0336588661630121,0.0205061082024433,2439,0.116342301087579,105,2334,108,0.0224215246636771,0.143357287635895,0.0471204188481675,78,0.00372066399542072,4,74,3,8.54153320521034e-4,0.00454517535777901,0.00130890052356021,13379,0.638189276855562,1494,11885,1050,0.319026265214606,0.72999201523248,0.458115183246073,13868,0.661514978057623,1635,12233,1105,0.349135169762972,0.751366623671765,0.482111692844677,6224,0.296889906506392,614,5610,479,0.131112534699979,0.344573429150544,0.208987783595113
