zcta,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,all_effects_heat_count,all_effects_heat_prev,kidney_disease_count,kidney_disease_prev,copd_count,copd_prev,asthma_count,asthma_prev,respiratory_count,respiratory_prev,hypertension_count,hypertension_prev,heart_attack_count,heart_attack_prev,congestive_artery_disease_count,congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,heart_disease_count,heart_disease_prev,circulatory_count,circulatory_prev,diabetes_count,diabetes_prev
21217,78.6941813574303,78.68917713165283,76.44626502990724,81.6655158996582,95.68887652216958,95.76754608154297,92.95511474609384,98.9655220031738,90.35810617159814,90.42965660095214,87.07156524658203,92.34886169433597,0.152498186721934,0.152498186721934,0.132982844087446,0.198209975931945,-0.12797098151778263,-0.01951534263448798,0.2997530016101905,0.04571178921001101,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,48,2.82036065361858e-4,2398,0.0140900517653695,25797,0.151576757877914,21440,0.125976109194963,38737,0.227608980498381,30953,0.181872131898867,77,4.52432854851314e-4,1693,0.0099476470553672,51,2.99663319446974e-4,32515,0.19105005552585,33242,0.19532172676581,12308,0.0723187477598698
21218,78.04573885653784,77.90883712768556,74.9652256011963,80.69835166931153,95.32180418813348,95.23146133422861,87.80854530334477,99.49300308227534,89.31161176955834,89.30912666320796,83.0526908874512,92.56584854125977,0.253454512587618,0.253454512587618,0.223353023023375,0.317183300609506,-0.11876485944923561,-0.030101489564242967,0.25144073140089507,0.06372878802188803,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,45,2.59888767607464e-4,3183,0.018382798828768,25453,0.146998862264728,20184,0.116568775230868,38955,0.224977043158861,37140,0.21449486286536,91,5.25552841161761e-4,2368,0.0136759244820994,74,4.27372640065607e-4,39412,0.227616357976564,40080,0.231474262349048,15677,0.0905394713284936
21222,78.18738346723413,78.41432495117188,74.64951629638672,81.6948184967041,94.78147337571524,95.05787048339846,87.30809059143074,97.21078567504881,88.70502458957108,88.94634780883784,82.79119911193844,92.18022155761713,0.120922398176351,0.120922398176351,0.187798813213323,0.263542834377143,0.5530523380742141,0.066876415036972,1.1794377084119434,0.14262043620079198,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,42,3.33489491110917e-4,1846,0.0146576571569227,15087,0.119794189342629,9781,0.0776633502989495,23606,0.187436974456293,22267,0.176805011870638,86,6.82859434179497e-4,1675,0.0132998785145425,61,4.84353784708713e-4,25163,0.199799906305333,25643,0.203611214775172,10381,0.0824274858862483
21223,78.47426829323027,78.57732086181642,76.39478721618653,80.75096588134767,95.34408005675769,95.44959487915034,88.78277168273931,98.84756317138664,90.07111898557538,90.09875183105463,86.16781959533691,93.33471984863289,0.168671905108111,0.168671905108111,0.146328448576208,0.217689469863895,-0.13246697200450702,-0.022343456531903005,0.2906089471412917,0.049017564755784004,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,50,3.24113387827598e-4,2378,0.0154148327250805,27944,0.181140490189088,22915,0.148541165641388,39771,0.257806270945828,30818,0.199770527721418,67,4.34311939688981e-4,2000,0.0129645355131039,44,2.85219781288286e-4,32749,0.21228778675932,33421,0.216643870691723,12942,0.0838935093052954
21224,79.7535253794786,80.0581714630127,75.37710647583009,81.99261665344238,95.26836795251936,95.27554397583015,87.72863693237312,101.29438323974605,89.84602268191976,89.75332107543937,84.64784736633297,94.30839691162106,0.08300634886851,0.08300634886851,0.080806119965114,0.127149231232796,-0.02650675440358627,-0.0022002289033959954,0.5318012774446033,0.04414288236428601,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,26,2.36101778028005e-4,1166,0.0105882566607944,13017,0.118205263253483,9664,0.0877572147254863,22134,0.200995259802764,14887,0.135186429596266,42,3.81395179891393e-4,1063,0.00965293038629883,36,3.26910154192623e-4,16332,0.148308239952053,16821,0.152748769546503,6846,0.0621674143222971
21225,77.24018891320887,77.2480489730835,74.25978660583496,79.97344970703125,94.20194149336454,94.46009750366215,87.80230369567869,97.72402572631832,88.03824199523024,88.29157981872561,83.23279457092286,91.05370407104486,0.239931091738849,0.239931091738849,0.284203574458494,0.351191353325552,0.18452165744251686,0.044272482719644984,0.4637175648240009,0.11126026158670302,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,50,3.31296961344271e-4,1658,0.010985807238176,22118,0.146552523820252,16990,0.112574707464783,35436,0.234796782443911,24968,0.165436450616875,118,7.81860828772478e-4,1532,0.0101509388955884,33,2.18655994487219e-4,26898,0.178224513324764,27415,0.181650123905064,11621,0.0770000397556354
21226,78.82797985511613,78.91438999176026,75.03827095031738,81.78638610839843,94.99356764889386,95.06192169189453,88.96854362487801,97.60922546386712,89.01923604023409,89.11687965393074,83.47106742858878,91.94862976074212,0.057080678182594,0.057080678182594,0.117728262121736,0.163303522887349,1.062488846841271,0.060647583939142,1.8609247137001654,0.10622284470475502,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,7,3.31376633213407e-4,226,0.01069873130089,2869,0.135817080098466,1939,0.0917913274001136,4567,0.216199583412233,3620,0.171369058890362,28,0.00132550653285363,247,0.0116928612005302,13,6.15413747396326e-4,4033,0.190920280249953,4123,0.195180836962696,1783,0.0844063624313577
21227,76.80357210275116,76.98284759521485,73.82123641967775,81.21286888122559,93.72314062215375,94.19586944580087,87.14274291992191,97.37529220581062,87.82545615826892,88.37610244750977,82.12297286987311,91.67743225097654,0.227715175537654,0.227715175537654,0.335636551601507,0.410698774117911,0.4739314180929835,0.10792137606385302,0.8035634785789656,0.182983598580257,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,28,3.38753387533875e-4,1166,0.0141066589237321,10262,0.124153116531165,7631,0.0923223964382501,17777,0.215072106078204,13498,0.163303329461866,43,5.2022841656988e-4,943,0.0114087301587302,20,2.4196670538134e-4,14802,0.179079558652729,15303,0.185140824622532,5876,0.0710898180410375
21229,76.93696492467342,77.20808448791504,73.69281654357911,80.03690605163575,93.3860742020987,93.86475524902346,86.60306701660153,97.8456787109375,87.52976846870756,88.00359039306645,81.5062038421631,91.59852294921885,0.28313518236289,0.28313518236289,0.358087015476394,0.458552963147775,0.26472101590483166,0.07495183311350401,0.6195548688825776,0.175417780784885,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,59,3.62483565363774e-4,3221,0.0197891451531647,24577,0.150995908236364,20173,0.123938660408193,38795,0.23834830369979,33097,0.20334099259059,67,4.11633879311404e-4,2203,0.0135347677033287,67,4.11633879311404e-4,34926,0.214577983116867,35706,0.219370138726761,14460,0.0888391924603418
21230,79.43022313989636,79.63291988372802,74.75858650207519,82.56000900268555,95.23399463973463,95.26861228942869,91.32052764892586,98.63132476806645,89.7628651992113,89.7985675811768,84.5912952423095,92.79395217895515,0.127994108846328,0.127994108846328,0.12332719600035601,0.175685050879064,-0.03646193475650644,-0.004666912845971996,0.3726026335320994,0.047690942032735995,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,24,2.86837733503842e-4,1008,0.0120471848071614,11564,0.138207981259935,8779,0.10492285260126,18473,0.220781393792353,13542,0.161848191129543,71,8.48561628282201e-4,883,0.0105532382784955,32,3.82450311338457e-4,14743,0.176202029376965,15077,0.18019385450156,5946,0.071064048475577
