zcta,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,all_effects_heat_count,all_effects_heat_prev,kidney_disease_count,kidney_disease_prev,copd_count,copd_prev,asthma_count,asthma_prev,respiratory_count,respiratory_prev,hypertension_count,hypertension_prev,heart_attack_count,heart_attack_prev,congestive_artery_disease_count,congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,heart_disease_count,heart_disease_prev,circulatory_count,circulatory_prev,diabetes_count,diabetes_prev
21214,77.23124366852244,77.20929641723633,75.41851463317872,79.57147369384765,93.81088064232355,93.76628341674812,89.33072166442868,97.05000076293938,88.1883452314301,88.14786148071283,84.94098663330087,91.83670654296884,0.337783970318743,0.337783970318743,0.34597502954229,0.474097842117178,0.024249401816840602,0.00819105922354696,0.4035534062489855,0.13631387179843496,39.55266955266955,55.73833573833574,4.708994708994709,12.06930114853027,65.08383031394172,13.395863395863397,20.553150553150555,13.915343915343914,24.927021195583198,11.342410262180714,179400,65792,41,5,3.47270454229754e-4,3393,0.235657730240311,3358,0.233226837060703,1498,0.104042228087234,5060,0.351437699680511,7770,0.539658285873038,426,0.0295874427003751,1538,0.106820391721072,42,0.00291707181552993,8741,0.607098208084456,9107,0.632518405334074,3992,0.277260730657036
21215,77.0554546777435,76.99156112670899,74.70027313232421,79.09962120056153,94.53503445535904,94.62790679931645,87.67112693786618,97.12892379760736,88.61220222733778,88.65509510040278,83.34546279907227,92.13212203979487,0.168566520388899,0.168566520388899,0.250216383960293,0.3659171950494,0.484377700761812,0.081649863571394,1.1707584294033848,0.19735067466050102,17.04262339236415,80.74203757322739,2.2153390344084585,25.59840653868608,19.997776377719305,17.975220523870448,22.44293313581577,18.109891589791932,50.799981870099266,18.23370270170107,122200,36500,41.8,9,1.59354084776373e-4,14358,0.254222883246574,14120,0.25000885300471,8082,0.143099968129183,21032,0.372392790112964,33182,0.587520804561068,1360,0.0240801728106519,6142,0.108750309855165,121,0.00214242713977124,35961,0.636725804738128,37466,0.663373348914622,16442,0.291122206877014
21216,76.65761238263829,76.81100769042969,73.49713287353515,79.21572952270509,93.57084260114792,93.98787078857414,87.14713401794427,97.76963272094727,87.74042825918876,88.20849227905273,81.48087348937989,91.85666046142586,0.28009030171615,0.28009030171615,0.333834185848252,0.444590005189221,0.1918805606720623,0.05374388413210196,0.5873095300521286,0.16449970347307097,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,7,2.47463499133878e-4,7303,0.25817513345353,7729,0.273235054972249,4495,0.158906918372397,11038,0.390214586205678,16070,0.568105490154488,573,0.0202566550005303,2686,0.0949552798105137,73,0.00258069077668187,17489,0.61826987662177,18162,0.64206172446707,7973,0.281860925513487
21217,78.6941813574303,78.68917713165283,76.44626502990724,81.6655158996582,95.68887652216958,95.76754608154297,92.95511474609384,98.9655220031738,90.35810617159814,90.42965660095214,87.07156524658203,92.34886169433597,0.152498186721934,0.152498186721934,0.132982844087446,0.198209975931945,-0.12797098151778263,-0.01951534263448798,0.2997530016101905,0.04571178921001101,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,5,1.54803554289606e-4,7698,0.238335552184278,9190,0.284528932784297,5247,0.162450849871513,12893,0.399176445091179,17392,0.538468683240967,668,0.0206817548530914,3003,0.0929750147063377,86,0.00266262113378123,19067,0.590327873927985,19822,0.613703210625716,7818,0.242050837487229
21218,78.04573885653784,77.90883712768556,74.9652256011963,80.69835166931153,95.32180418813348,95.23146133422861,87.80854530334477,99.49300308227534,89.31161176955834,89.30912666320796,83.0526908874512,92.56584854125977,0.253454512587618,0.253454512587618,0.223353023023375,0.317183300609506,-0.11876485944923561,-0.030101489564242967,0.25144073140089507,0.06372878802188803,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,8,2.15302634765993e-4,9415,0.253384288290228,10219,0.27502220308421,5396,0.145221627149662,14639,0.393976908792421,21307,0.573431654869876,922,0.0248136286567807,3881,0.104448690690852,115,0.00309497537476115,23542,0.633581828457626,24491,0.659122103506742,10351,0.278574696557849
21222,78.18738346723413,78.41432495117188,74.64951629638672,81.6948184967041,94.78147337571524,95.05787048339846,87.30809059143074,97.21078567504881,88.70502458957108,88.94634780883784,82.79119911193844,92.18022155761713,0.120922398176351,0.120922398176351,0.187798813213323,0.263542834377143,0.5530523380742141,0.066876415036972,1.1794377084119434,0.14262043620079198,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,8,1.5785319652723e-4,10859,0.214265982636148,15038,0.29672454617206,5080,0.100236779794791,20194,0.39846093133386,26664,0.526124704025256,2373,0.0468232044198895,5076,0.100157853196527,152,0.00299921073401736,30660,0.604972375690608,31848,0.628413575374901,13204,0.260536700868193
21223,78.47426829323027,78.57732086181642,76.39478721618653,80.75096588134767,95.34408005675769,95.44959487915034,88.78277168273931,98.84756317138664,90.07111898557538,90.09875183105463,86.16781959533691,93.33471984863289,0.168671905108111,0.168671905108111,0.146328448576208,0.217689469863895,-0.13246697200450702,-0.022343456531903005,0.2906089471412917,0.049017564755784004,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,9,3.40728401605209e-4,5969,0.225978647686833,8015,0.303437570985084,4394,0.166351177405921,10792,0.408571212235936,13194,0.499507836753237,471,0.0178314530173393,2160,0.081774816385250207,76,0.00287726205799955,14867,0.562845460740516,15683,0.593738169152722,6480,0.245324449155751
21224,79.7535253794786,80.0581714630127,75.37710647583009,81.99261665344238,95.26836795251936,95.27554397583015,87.72863693237312,101.29438323974605,89.84602268191976,89.75332107543937,84.64784736633297,94.30839691162106,0.08300634886851,0.08300634886851,0.080806119965114,0.127149231232796,-0.02650675440358627,-0.0022002289033959954,0.5318012774446033,0.04414288236428601,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,9,2.33985024958403e-4,6968,0.181156405990017,9503,0.247062188019967,4113,0.10693115640599,13060,0.339538269550749,16224,0.421797004991681,1333,0.0346557820299501,3316,0.0862104825291181,106,0.00275582362728785,18776,0.488144758735441,19819,0.515261023294509,7880,0.204866888519135
21225,77.24018891320887,77.2480489730835,74.25978660583496,79.97344970703125,94.20194149336454,94.46009750366215,87.80230369567869,97.72402572631832,88.03824199523024,88.29157981872561,83.23279457092286,91.05370407104486,0.239931091738849,0.239931091738849,0.284203574458494,0.351191353325552,0.18452165744251686,0.044272482719644984,0.4637175648240009,0.11126026158670302,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,9,3.11774690823432e-4,5619,0.194651331970762,8308,0.287802681262341,3639,0.126060899989608,11436,0.39616170713964,13693,0.474347871271694,917,0.0317663768316763,2452,0.0849412824332283,74,0.00256348079121488,15838,0.548654172584612,16602,0.57512037967229,6862,0.23771088093671
21226,78.82797985511613,78.91438999176026,75.03827095031738,81.78638610839843,94.99356764889386,95.06192169189453,88.96854362487801,97.60922546386712,89.01923604023409,89.11687965393074,83.47106742858878,91.94862976074212,0.057080678182594,0.057080678182594,0.117728262121736,0.163303522887349,1.062488846841271,0.060647583939142,1.8609247137001654,0.10622284470475502,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,1,1.89178963299281e-4,917,0.173477109345441,1471,0.278282255013243,563,0.106507756337495,2024,0.382898221717745,2285,0.432273931138857,167,0.0315928868709799,432,0.0817253121452894,18,0.00340522133938706,2731,0.516647748770337,2901,0.548808172531214,1218,0.230419977298524
