zcta,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,all_effects_heat_count,all_effects_heat_prev,zero_to_nineteen_all_effects_heat_count,twenty_to_sixtyfour_all_effects_heat_count,over_sixtyfive_all_effects_heat_count,zero_to_nineteen_all_effects_heat_prev,twenty_to_sixtyfour_all_effects_heat_prev,over_sixtyfive_all_effects_heat_prev,kidney_disease_count,kidney_disease_prev,zero_to_nineteen_kidney_disease_count,twenty_to_sixtyfour_kidney_disease_count,over_sixtyfive_kidney_disease_count,zero_to_nineteen_kidney_disease_prev,twenty_to_sixtyfour_kidney_disease_prev,over_sixtyfive_kidney_disease_prev,copd_count,copd_prev,zero_to_nineteen_copd_count,twenty_to_sixtyfour_copd_count,over_sixtyfive_copd_count,zero_to_nineteen_copd_prev,twenty_to_sixtyfour_copd_prev,over_sixtyfive_copd_prev,asthma_count,asthma_prev,zero_to_nineteen_asthma_count,twenty_to_sixtyfour_asthma_count,over_sixtyfive_asthma_count,zero_to_nineteen_asthma_prev,twenty_to_sixtyfour_asthma_prev,over_sixtyfive_asthma_prev,respiratory_count,respiratory_prev,zero_to_nineteen_respiratory_count,twenty_to_sixtyfour_respiratory_count,over_sixtyfive_respiratory_count,zero_to_nineteen_respiratory_prev,twenty_to_sixtyfour_respiratory_prev,over_sixtyfive_respiratory_prev,hypertension_count,hypertension_prev,zero_to_nineteen_hypertension_count,twenty_to_sixtyfour_hypertension_count,over_sixtyfive_hypertension_count,zero_to_nineteen_hypertension_prev,twenty_to_sixtyfour_hypertension_prev,over_sixtyfive_hypertension_prev,heart_attack_count,heart_attack_prev,zero_to_nineteen_heart_attack_count,twenty_to_sixtyfour_heart_attack_count,over_sixtyfive_heart_attack_count,zero_to_nineteen_heart_attack_prev,twenty_to_sixtyfour_heart_attack_prev,over_sixtyfive_heart_attack_prev,congestive_artery_disease_count,congestive_artery_disease_prev,zero_to_nineteen_congestive_artery_disease_count,twenty_to_sixtyfour_congestive_artery_disease_count,over_sixtyfive_congestive_artery_disease_count,zero_to_nineteen_congestive_artery_disease_prev,twenty_to_sixtyfour_congestive_artery_disease_prev,over_sixtyfive_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,zero_to_nineteen_angina_pectoris_count,twenty_to_sixtyfour_angina_pectoris_count,over_sixtyfive_angina_pectoris_count,zero_to_nineteen_angina_pectoris_prev,twenty_to_sixtyfour_angina_pectoris_prev,over_sixtyfive_angina_pectoris_prev,heart_disease_count,heart_disease_prev,zero_to_nineteen_heart_disease_count,twenty_to_sixtyfour_heart_disease_count,over_sixtyfive_heart_disease_count,zero_to_nineteen_heart_disease_prev,twenty_to_sixtyfour_heart_disease_prev,over_sixtyfive_heart_disease_prev,circulatory_count,circulatory_prev,zero_to_nineteen_circulatory_count,twenty_to_sixtyfour_circulatory_count,over_sixtyfive_circulatory_count,zero_to_nineteen_circulatory_prev,twenty_to_sixtyfour_circulatory_prev,over_sixtyfive_circulatory_prev,diabetes_count,diabetes_prev,zero_to_nineteen_diabetes_count,twenty_to_sixtyfour_diabetes_count,over_sixtyfive_diabetes_count,zero_to_nineteen_diabetes_prev,twenty_to_sixtyfour_diabetes_prev,over_sixtyfive_diabetes_prev
21214,77.23124366852244,77.20929641723633,75.41851463317872,79.57147369384765,93.81088064232355,93.76628341674812,89.33072166442868,97.05000076293938,88.1883452314301,88.14786148071283,84.94098663330087,91.83670654296884,0.337783970318743,0.337783970318743,0.34597502954229,0.474097842117178,0.024249401816840602,0.00819105922354696,0.4035534062489855,0.13631387179843496,39.55266955266955,55.73833573833574,4.708994708994709,12.06930114853027,65.08383031394172,13.395863395863397,20.553150553150555,13.915343915343914,24.927021195583198,11.342410262180714,179400,65792,41,16,3.38495388000338e-4,3,10,3,2.84711018316409e-4,3.10356599733093e-4,6.65188470066519e-4,940,0.0198866040450199,12,501,427,0.00113884407326564,0.015548865646628,0.0946784922394679,5863,0.124037403740374,1478,3805,580,0.140267628357217,0.118090686198442,0.12860310421286,4511,0.0954345434543454,1458,2900,153,0.138369554901775,0.0900034139225971,0.0339246119733925,9868,0.208767030549209,3262,5829,777,0.309575780582709,0.18090686198442,0.172283813747228,9704,0.205297452822205,35,6929,2740,0.00332162854702477,0.21504608795506,0.607538802660754,40,8.46238470000846e-4,0,22,18,0,6.82784519412805e-4,0.00399113082039911,592,0.0125243293560125,0,313,279,0,0.00971416157164582,0.0618625277161862,24,5.07743082000508e-4,0,17,7,0,5.27606219546259e-4,0.00155210643015521,10490,0.221926038757722,66,7429,2995,0.00626364240296099,0.230563917941715,0.664079822616408,10737,0.227151561309977,89,7622,3026,0.00844642687672013,0.236553800316564,0.670953436807095,4154,0.0878818651095879,70,2975,1109,0.00664325709404954,0.0923310884205953,0.24589800443459
21215,77.0554546777435,76.99156112670899,74.70027313232421,79.09962120056153,94.53503445535904,94.62790679931645,87.67112693786618,97.12892379760736,88.61220222733778,88.65509510040278,83.34546279907227,92.13212203979487,0.168566520388899,0.168566520388899,0.250216383960293,0.3659171950494,0.484377700761812,0.081649863571394,1.1707584294033848,0.19735067466050102,17.04262339236415,80.74203757322739,2.2153390344084585,25.59840653868608,19.997776377719305,17.975220523870448,22.44293313581577,18.109891589791932,50.799981870099266,18.23370270170107,122200,36500,41.8,55,2.51853412155819e-4,8,41,6,1.73422935183178e-4,2.76576655581115e-4,2.49895876718034e-4,2847,0.0130368484437749,25,1584,1238,5.41946672447431e-4,0.0106853029863533,0.0515618492294877,22112,0.101254229992536,5217,14518,2377,0.11309343160633,0.0979351191640639,0.0990004164931279,16654,0.0762612132007821,5124,10630,900,0.111077389984825,0.0717075572884694,0.0374843815077051,38541,0.176485133779953,13317,21955,3269,0.288684153479298,0.148103426177643,0.136151603498542,34055,0.155943053653935,132,23717,10206,0.00286147843052244,0.159989476595544,0.425072886297376,81,3.70911388811298e-4,0,49,32,0,3.30542832279869e-4,0.00133277800916285,2077,0.0095109006735934,3,1164,910,6.50336006936917e-5,0.00785207870966871,0.0379008746355685,86,3.93807153552736e-4,1,45,40,2.16778668978972e-5,3.03559743930492e-4,0.00166597251145356,36448,0.166900966659187,218,25225,11005,0.0047257749837416,0.170162100903259,0.458350687213661,37663,0.172464637491357,302,26087,11274,0.00654671580316497,0.17597695644255,0.469554352353186,14805,0.0677943593993983,158,10323,4324,0.00342510296986776,0.0696366052576548,0.18009162848813
21216,76.65761238263829,76.81100769042969,73.49713287353515,79.21572952270509,93.57084260114792,93.98787078857414,87.14713401794427,97.76963272094727,87.74042825918876,88.20849227905273,81.48087348937989,91.85666046142586,0.28009030171615,0.28009030171615,0.333834185848252,0.444590005189221,0.1918805606720623,0.05374388413210196,0.5873095300521286,0.16449970347307097,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,39,2.82320238017678e-4,6,29,4,1.91901746305891e-4,3.00907911802853e-4,3.80952380952381e-4,2398,0.0173590751478562,16,1592,790,5.11737990149044e-4,0.0165188067444877,0.0752380952380952,20451,0.148044389428193,5363,13711,1377,0.171528177573083,0.142267185473411,0.131142857142857,17004,0.123091623775707,5307,11192,505,0.169737094607561,0.116129701686122,0.0480952380952381,31474,0.227839671060728,10336,19252,1886,0.330582741636282,0.199761348897536,0.179619047619048,25495,0.184557806878479,127,19475,5893,0.00406192029680803,0.202075226977951,0.561238095238095,75,5.4292353464938e-4,0,45,30,0,4.6692607003891e-4,0.00285714285714286,1600,0.0115823687391868,2,970,628,6.39672487686305e-5,0.010064850843061,0.0598095238095238,46,3.3299310125162e-4,0,25,21,0,2.59403372243839e-4,0.002,26826,0.19419288987339,180,20421,6225,0.00575705238917674,0.211891050583658,0.592857142857143,27477,0.198905466154147,236,20928,6313,0.00754813535469839,0.217151750972763,0.601238095238095,10889,0.078825258250628,148,8160,2581,0.00473357640887865,0.0846692607003891,0.245809523809524
21217,78.6941813574303,78.68917713165283,76.44626502990724,81.6655158996582,95.68887652216958,95.76754608154297,92.95511474609384,98.9655220031738,90.35810617159814,90.42965660095214,87.07156524658203,92.34886169433597,0.152498186721934,0.152498186721934,0.132982844087446,0.198209975931945,-0.12797098151778263,-0.01951534263448798,0.2997530016101905,0.04571178921001101,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,48,2.82036065361858e-4,6,38,4,1.67424728632419e-4,3.07127789407324e-4,3.76399736520184e-4,2398,0.0140900517653695,8,1648,742,2.23232971509892e-4,0.0133196472879808,0.0698221511244942,25797,0.151576757877914,6464,17611,1722,0.180372240979993,0.1423375657698,0.162040086571939,21440,0.125976109194963,6406,14326,708,0.178753801936546,0.115787176606561,0.0666227533640726,38737,0.227608980498381,12075,24436,2226,0.336942266372743,0.197499333209405,0.209466453373483,30953,0.181872131898867,140,24949,5864,0.00390657700142311,0.201645558366403,0.55180201373859,77,4.52432854851314e-4,0,53,24,0,4.28362443120742e-4,0.0022583984191211102,1693,0.0099476470553672,2,1133,558,5.5808242877473e-5,0.0091572575104868,0.0525077632445657,51,2.99663319446974e-4,0,36,15,0,2.90963168912202e-4,0.00141149901195069,32515,0.19105005552585,207,26113,6195,0.00577615313781846,0.211053367494565,0.582949091935636,33242,0.19532172676581,262,26714,6266,0.00731087981694896,0.215910835953349,0.589630187258869,12308,0.0723187477598698,103,9789,2416,0.00287412450818986,0.0791177350133762,0.227345440858191
21218,78.04573885653784,77.90883712768556,74.9652256011963,80.69835166931153,95.32180418813348,95.23146133422861,87.80854530334477,99.49300308227534,89.31161176955834,89.30912666320796,83.0526908874512,92.56584854125977,0.253454512587618,0.253454512587618,0.223353023023375,0.317183300609506,-0.11876485944923561,-0.030101489564242967,0.25144073140089507,0.06372878802188803,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,45,2.59888767607464e-4,3,37,5,8.97102359379205e-5,2.98216343867624e-4,3.19713536671143e-4,3183,0.018382798828768,17,1758,1408,5.08358003648216e-4,0.014169306284305,0.0900313319265938,25453,0.146998862264728,5580,17356,2517,0.166861038844532,0.139887644977473,0.160943794360253,20184,0.116568775230868,5443,13763,978,0.162764271403367,0.110928420017571,0.0625359677728755,38955,0.224977043158861,11087,24579,3289,0.331539128614575,0.198104311241144,0.210307564422278,37140,0.21449486286536,143,27251,9746,0.00427618791304088,0.219640367209098,0.623185625679391,91,5.25552841161761e-4,1,57,33,2.99034119793068e-5,4.59414367579853e-4,0.00211010934202954,2368,0.0136759244820994,14,1359,995,4.18647767710296e-4,0.010953405711246,0.0636229937975574,74,4.27372640065607e-4,0,37,37,0,2.98216343867624e-4,0.00236588017136646,39412,0.227616357976564,214,28825,10373,0.00639933016357166,0.23232665167525,0.663277703177953,40080,0.231474262349048,261,29361,10458,0.00780479052659909,0.236646758710738,0.668712833301362,15677,0.0905394713284936,171,11112,4394,0.00511348344846147,0.0895616219745146,0.2809642560266
21222,78.18738346723413,78.41432495117188,74.64951629638672,81.6948184967041,94.78147337571524,95.05787048339846,87.30809059143074,97.21078567504881,88.70502458957108,88.94634780883784,82.79119911193844,92.18022155761713,0.120922398176351,0.120922398176351,0.187798813213323,0.263542834377143,0.5530523380742141,0.066876415036972,1.1794377084119434,0.14262043620079198,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,42,3.33489491110917e-4,9,24,9,3.20764131442013e-4,2.77723133179814e-4,7.84929356357928e-4,1846,0.0146576571569227,12,994,840,4.27685508589351e-4,0.0115023664325306,0.0732600732600733,15087,0.119794189342629,3251,9646,2190,0.115867132368665,0.111621555943854,0.190999476713762,9781,0.0776633502989495,3207,6140,434,0.114298952170504,0.0710508349051691,0.0378510378510378,23606,0.187436974456293,7792,13191,2623,0.277710456910685,0.152643577073955,0.228763300191872,22267,0.176805011870638,106,15434,6727,0.00377788865920593,0.178599118229052,0.586691086691087,86,6.82859434179497e-4,0,50,36,0,5.7858986079128e-4,0.00313971742543171,1675,0.0132998785145425,1,829,845,3.56404590491126e-5,0.00959301989191941,0.0736961451247165,61,4.84353784708713e-4,0,33,28,0,3.81869308122244e-4,0.00244200244200244,25163,0.199799906305333,192,17427,7544,0.00684296813742961,0.201661710080193,0.657945229373801,25643,0.203611214775172,251,17810,7582,0.00894575522132725,0.206093708413854,0.66125937554509,10381,0.0824274858862483,125,7422,2834,0.00445505738113907,0.0858858789358575,0.247165532879819
21223,78.47426829323027,78.57732086181642,76.39478721618653,80.75096588134767,95.34408005675769,95.44959487915034,88.78277168273931,98.84756317138664,90.07111898557538,90.09875183105463,86.16781959533691,93.33471984863289,0.168671905108111,0.168671905108111,0.146328448576208,0.217689469863895,-0.13246697200450702,-0.022343456531903005,0.2906089471412917,0.049017564755784004,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,50,3.24113387827598e-4,9,31,10,2.68945732727707e-4,2.77092495262612e-4,0.00112019715469923,2378,0.0154148327250805,14,1645,719,4.18360028687545e-4,0.0147037791840967,0.0805421754228744,27944,0.181140490189088,6282,19483,2179,0.18772412144394,0.174148164038757,0.244090960008962,22915,0.148541165641388,6231,15818,866,0.186200095625149,0.141388680324645,0.0970090735969531,39771,0.257806270945828,11589,25624,2558,0.346312455175711,0.229039293503522,0.286546432172062,30818,0.199770527721418,112,25290,5416,0.00334688022950036,0.226053845328757,0.606698778985101,67,4.34311939688981e-4,2,46,19,5.9765718383935e-5,4.1116950909936e-4,0.00212837459392853,2000,0.0129645355131039,8,1329,663,2.3906287353574e-4,0.0118792234259359,0.0742690713565588,44,2.85219781288286e-4,0,33,11,0,2.94969430440845e-4,0.00123221687016915,32749,0.21228778675932,200,26783,5766,0.0059765718383935,0.239398977439308,0.645905679399574,33421,0.216643870691723,265,27332,5824,0.00791895768587138,0.244306196145733,0.65240282289683,12942,0.0838935093052954,102,10290,2550,0.00304805163758068,0.091976831492009,0.285650274448303
21224,79.7535253794786,80.0581714630127,75.37710647583009,81.99261665344238,95.26836795251936,95.27554397583015,87.72863693237312,101.29438323974605,89.84602268191976,89.75332107543937,84.64784736633297,94.30839691162106,0.08300634886851,0.08300634886851,0.080806119965114,0.127149231232796,-0.02650675440358627,-0.0022002289033959954,0.5318012774446033,0.04414288236428601,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,26,2.36101778028005e-4,3,22,1,9.87686837426747e-5,3.03649312648374e-4,1.37061403508772e-4,1166,0.0105882566607944,26,655,485,8.5599525910318e-4,0.00904046817203114,0.0664747807017544,13017,0.118205263253483,3748,7957,1312,0.123395008889182,0.109824435488323,0.179824561403509,9664,0.0877572147254863,3716,5681,267,0.122341476262593,0.0784105338707006,0.0365953947368421,22134,0.200995259802764,9181,11330,1623,0.302265095147165,0.156379396013913,0.222450657894737,14887,0.135186429596266,101,10820,3966,0.00332521235267005,0.149340252857064,0.543585526315789,42,3.81395179891393e-4,0,30,12,0,4.1406724452051e-4,0.00164473684210526,1063,0.00965293038629883,4,624,435,1.31691578323566e-4,0.00861259868602661,0.0596217105263158,36,3.26910154192623e-4,0,25,11,0,3.45056037100425e-4,0.00150767543859649,16332,0.148308239952053,179,11805,4348,0.00589319812997959,0.162935460718821,0.59594298245614,16821,0.152748769546503,245,12187,4389,0.00806610917231843,0.168207916965715,0.6015625,6846,0.0621674143222971,84,5159,1603,0.00276552314479489,0.0712057638160437,0.219709429824561
21225,77.24018891320887,77.2480489730835,74.25978660583496,79.97344970703125,94.20194149336454,94.46009750366215,87.80230369567869,97.72402572631832,88.03824199523024,88.29157981872561,83.23279457092286,91.05370407104486,0.239931091738849,0.239931091738849,0.284203574458494,0.351191353325552,0.18452165744251686,0.044272482719644984,0.4637175648240009,0.11126026158670302,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,50,3.31296961344271e-4,9,38,3,2.2924679691281e-4,3.6712138192217e-4,3.67872470876763e-4,1658,0.010985807238176,16,1018,624,4.07549861178329e-4,0.00983498859991498,0.0765174739423666,22118,0.146552523820252,5800,14606,1712,0.147736824677144,0.141109865904085,0.209932556713673,16990,0.112574707464783,5720,10802,468,0.145699075371252,0.104359083355876,0.057388105456775,35436,0.234796782443911,12369,20957,2110,0.315061514557172,0.202467442130077,0.258736971183323,24968,0.165436450616875,141,19712,5115,0.00359153315163402,0.190439386327627,0.62722256284488,118,7.81860828772478e-4,0,79,39,0,7.63226030838196e-4,0.00478234212139792,1532,0.0101509388955884,0,882,650,0,0.00852108049619353,0.0797057020232986,33,2.18655994487219e-4,0,21,12,0,2.02882868956989e-4,0.00147148988350705,26898,0.178224513324764,201,21086,5611,0.00511984513105275,0.203713722610813,0.688044144696505,27415,0.181650123905064,266,21527,5622,0.00677551644208971,0.207974262858909,0.689393010423053,11621,0.0770000397556354,183,9110,2328,0.00466135153722713,0.0880125207713413,0.285469037400368
21226,78.82797985511613,78.91438999176026,75.03827095031738,81.78638610839843,94.99356764889386,95.06192169189453,88.96854362487801,97.60922546386712,89.01923604023409,89.11687965393074,83.47106742858878,91.94862976074212,0.057080678182594,0.057080678182594,0.117728262121736,0.163303522887349,1.062488846841271,0.060647583939142,1.8609247137001654,0.10622284470475502,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,7,3.31376633213407e-4,0,6,1,0,3.91542678151919e-4,8.33333333333333e-4,226,0.01069873130089,1,148,77,2.17391304347826e-4,0.00965805272774732,0.0641666666666667,2869,0.135817080098466,516,2081,272,0.112173913043478,0.13580005220569,0.226666666666667,1939,0.0917913274001136,504,1388,47,0.109565217391304,0.0905768728791438,0.0391666666666667,4567,0.216199583412233,1331,2908,328,0.289347826086957,0.18976768467763,0.273333333333333,3620,0.171369058890362,7,2897,716,0.00152173913043478,0.189049856434351,0.596666666666667,28,0.00132550653285363,0,20,8,0,0.0013051422605064,0.00666666666666667,247,0.0116928612005302,0,166,81,0,0.0108326807622031,0.0675,13,6.15413747396326e-4,0,8,5,0,5.22056904202558e-4,0.00416666666666667,4033,0.190920280249953,23,3186,824,0.005,0.207909162098669,0.686666666666667,4123,0.195180836962696,39,3253,831,0.00847826086956522,0.212281388671365,0.6925,1783,0.0844063624313577,13,1412,358,0.00282608695652174,0.0921430435917515,0.298333333333333
21227,76.80357210275116,76.98284759521485,73.82123641967775,81.21286888122559,93.72314062215375,94.19586944580087,87.14274291992191,97.37529220581062,87.82545615826892,88.37610244750977,82.12297286987311,91.67743225097654,0.227715175537654,0.227715175537654,0.335636551601507,0.410698774117911,0.4739314180929835,0.10792137606385302,0.8035634785789656,0.182983598580257,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,28,3.38753387533875e-4,4,20,4,1.67644593461861e-4,3.87266671830222e-4,5.59284116331096e-4,1166,0.0141066589237321,4,500,662,1.67644593461861e-4,0.00968166679575556,0.0925615212527964,10262,0.124153116531165,3142,5745,1375,0.131684828164292,0.111242351483231,0.192253914988814,7631,0.0923223964382501,3095,4163,373,0.129715004191115,0.0806095577414608,0.0521532438478747,17777,0.215072106078204,7251,8840,1686,0.303897736797988,0.171171868948958,0.235738255033557,13498,0.163303329461866,47,8793,4658,0.00196982397317686,0.170261792270157,0.651286353467561,43,5.2022841656988e-4,0,29,14,0,5.61536674153822e-4,0.00195749440715884,943,0.0114087301587302,5,414,524,2.09555741827326e-4,0.0080164201068856,0.0732662192393736,20,2.4196670538134e-4,0,8,12,0,1.54906668732089e-4,0.00167785234899329,14802,0.179079558652729,114,9622,5066,0.00477787091366303,0.18631399581752,0.708333333333333,15303,0.185140824622532,166,10045,5092,0.00695725062866723,0.194504685926729,0.711968680089485,5876,0.0710898180410375,80,4053,1743,0.00335289186923722,0.0784795910463945,0.243708053691275
21229,76.93696492467342,77.20808448791504,73.69281654357911,80.03690605163575,93.3860742020987,93.86475524902346,86.60306701660153,97.8456787109375,87.52976846870756,88.00359039306645,81.5062038421631,91.59852294921885,0.28313518236289,0.28313518236289,0.358087015476394,0.458552963147775,0.26472101590483166,0.07495183311350401,0.6195548688825776,0.175417780784885,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,59,3.62483565363774e-4,12,41,6,2.99408667880935e-4,3.77167563589531e-4,4.29123158346445e-4,3221,0.0197891451531647,27,1846,1348,6.73669502732104e-4,0.0169817395703969,0.0964096695751681,24577,0.150995908236364,6366,15950,2261,0.158836298310836,0.146727381445196,0.161707910170219,20173,0.123938660408193,6275,13046,852,0.156565782579406,0.120012878892415,0.0609354884851952,38795,0.23834830369979,13291,22589,2915,0.331620050400459,0.207800929120096,0.208482334429981,33097,0.20334099259059,114,23844,9139,0.00284438234486888,0.219345936249483,0.653626090688027,67,4.11633879311404e-4,0,33,34,0,3.03573892645232e-4,0.00243169789729652,2203,0.0135347677033287,4,1157,1042,9.9802889293645e-5,0.0106434846603192,0.0745243884994994,67,4.11633879311404e-4,0,39,28,0,3.58769145853457e-4,0.00200257473895008,34926,0.214577983116867,205,25121,9600,0.00511489807629931,0.231093325973966,0.686597053354313,35706,0.219370138726761,284,25699,9723,0.0070860051398488,0.236410468699692,0.695394078100415,14460,0.0888391924603418,143,10276,4041,0.00356795329224781,0.0945310703279518,0.289014447146331
21230,79.43022313989636,79.63291988372802,74.75858650207519,82.56000900268555,95.23399463973463,95.26861228942869,91.32052764892586,98.63132476806645,89.7628651992113,89.7985675811768,84.5912952423095,92.79395217895515,0.127994108846328,0.127994108846328,0.12332719600035601,0.175685050879064,-0.03646193475650644,-0.004666912845971996,0.3726026335320994,0.047690942032735995,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,24,2.86837733503842e-4,5,16,3,2.54660283182235e-4,2.77541674617079e-4,4.69630557294928e-4,1008,0.0120471848071614,5,586,417,2.54660283182235e-4,0.0101649638328505,0.065278647463995,11564,0.138207981259935,2832,7697,1035,0.144239584394418,0.133514891845479,0.16202254226675,8779,0.10492285260126,2788,5742,249,0.141998573902414,0.0996027684782043,0.038979336255479,18473,0.220781393792353,6270,10877,1326,0.319343995110523,0.188676299675623,0.207576706324358,13542,0.161848191129543,35,10292,3215,0.00178262198227564,0.178528682197436,0.503287413901064,71,8.48561628282201e-4,0,42,29,0,7.28546895869833e-4,0.00453976205385097,883,0.0105532382784955,0,523,360,0,0.00907214348904578,0.0563556668753914,32,3.82450311338457e-4,0,17,15,0,2.94888029280647e-4,0.00234815278647464,14743,0.176202029376965,60,11110,3573,0.00305592339818682,0.192718000312234,0.559329993738259,15077,0.18019385450156,87,11394,3596,0.00443108892737089,0.197644365036688,0.56293049467752,5946,0.071064048475577,43,4498,1405,0.00219007843536722,0.0780239032767264,0.219943644333125
21231,80.22179366039217,80.2212652206421,79.14992141723633,81.17798728942871,96.30350393625572,95.91853256225582,91.80206527709967,101.1529891967774,90.8469277772018,90.69185218811037,87.65020484924324,94.55902938842775,0.031134434090882,0.031134434090882,0.051041531347914,0.097852915370008,0.6393916523076285,0.019907097257032,2.1429161385870543,0.066718481279126,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,13,3.08115282518013e-4,0,11,2,0,3.56610257407768e-4,8.22706705059646e-4,436,0.0103337125521426,7,323,106,7.85193494111049e-4,0.0104713739220644,0.0436034553681613,6267,0.148535267349261,1717,4212,338,0.192596747055524,0.136549309472865,0.13903743315508,5124,0.121444823663254,1713,3309,102,0.19214806505889,0.107274849251118,0.041958041958042,9248,0.219188471748199,3120,5657,471,0.34997195737521,0.183394929650522,0.193747429041547,6230,0.147658323852863,44,5128,1058,0.00493550196298374,0.166245218180639,0.435211846976553,37,8.76943496397421e-4,0,29,8,0,9.40154314984115e-4,0.00329082682023859,409,0.00969378081152825,0,311,98,0,0.0100823445503469,0.0403126285479227,14,3.31816458096322e-4,0,10,4,0,3.24191143097971e-4,0.00164541341011929,6767,0.160385855138415,54,5538,1175,0.00605720695457095,0.179537055047656,0.483340189222542,6969,0.165173492605233,71,5712,1186,0.00796410544026921,0.185177980937561,0.48786507610037,2610,0.0618600682593857,25,2124,461,0.00280426247896803,0.068858198794009,0.189633895516248
21237,77.09314558621881,77.16044845581055,73.796870803833,79.74531860351563,93.99273894022784,94.13182601928716,87.36865959167474,97.06320495605462,88.23554023475606,88.37474803924567,82.99214591979974,91.20562438964846,0.185619091107663,0.185619091107663,0.312114993937721,0.390861006057982,0.6814811023758742,0.12649590283005802,1.105715547498691,0.20524191495031902,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,23,3.97655561126576e-4,6,16,1,4.273199914536e-4,4.21940928270042e-4,1.70125893160939e-4,996,0.017220214734003,13,485,498,9.258599814828e-4,0.0127900843881857,0.0847226947941477,6427,0.111118795276544,1724,3777,926,0.122783277544334,0.0996044303797468,0.15753657706703,4538,0.0784591711474956,1703,2613,222,0.121287657574247,0.0689082278481013,0.0377679482817285,11136,0.192534449074154,4254,5747,1135,0.302969873940603,0.151555907172996,0.193092888737666,10801,0.186742509379484,55,7194,3552,0.003917099921658,0.189715189873418,0.604287172507656,72,0.00124483480004841,0,43,29,0,0.00113396624472574,0.00493365090166723,716,0.0123791905115925,1,292,423,7.12199985756e-5,0.00770042194092827,0.0719632528070772,20,3.45787444457892e-4,0,14,6,0,3.69198312236287e-4,0.00102075535896563,12090,0.209028510174796,107,7932,4051,0.0076205398475892,0.209177215189873,0.689179993194964,12315,0.212918618924947,135,8120,4060,0.009614699807706,0.214135021097046,0.690711126233413,4795,0.0829025398087795,60,3256,1479,0.004273199914536,0.0858649789029536,0.251616195985029
