zcta,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,all_effects_heat_count,all_effects_heat_prev,q1_all_effects_heat_count,q2_all_effects_heat_count,q3_all_effects_heat_count,q4_all_effects_heat_count,q1_all_effects_heat_prev,q2_all_effects_heat_prev,q3_all_effects_heat_prev,q4_all_effects_heat_prev,kidney_disease_count,kidney_disease_prev,q1_kidney_disease_count,q2_kidney_disease_count,q3_kidney_disease_count,q4_kidney_disease_count,q1_kidney_disease_prev,q2_kidney_disease_prev,q3_kidney_disease_prev,q4_kidney_disease_prev,copd_count,copd_prev,q1_copd_count,q2_copd_count,q3_copd_count,q4_copd_count,q1_copd_prev,q2_copd_prev,q3_copd_prev,q4_copd_prev,asthma_count,asthma_prev,q1_asthma_count,q2_asthma_count,q3_asthma_count,q4_asthma_count,q1_asthma_prev,q2_asthma_prev,q3_asthma_prev,q4_asthma_prev,respiratory_count,respiratory_prev,q1_respiratory_count,q2_respiratory_count,q3_respiratory_count,q4_respiratory_count,q1_respiratory_prev,q2_respiratory_prev,q3_respiratory_prev,q4_respiratory_prev,hypertension_count,hypertension_prev,q1_hypertension_count,q2_hypertension_count,q3_hypertension_count,q4_hypertension_count,q1_hypertension_prev,q2_hypertension_prev,q3_hypertension_prev,q4_hypertension_prev,heart_attack_count,heart_attack_prev,q1_heart_attack_count,q2_heart_attack_count,q3_heart_attack_count,q4_heart_attack_count,q1_heart_attack_prev,q2_heart_attack_prev,q3_heart_attack_prev,q4_heart_attack_prev,congestive_artery_disease_count,congestive_artery_disease_prev,q1_congestive_artery_disease_count,q2_congestive_artery_disease_count,q3_congestive_artery_disease_count,q4_congestive_artery_disease_count,q1_congestive_artery_disease_prev,q2_congestive_artery_disease_prev,q3_congestive_artery_disease_prev,q4_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,q1_angina_pectoris_count,q2_angina_pectoris_count,q3_angina_pectoris_count,q4_angina_pectoris_count,q1_angina_pectoris_prev,q2_angina_pectoris_prev,q3_angina_pectoris_prev,q4_angina_pectoris_prev,heart_disease_count,heart_disease_prev,q1_heart_disease_count,q2_heart_disease_count,q3_heart_disease_count,q4_heart_disease_count,q1_heart_disease_prev,q2_heart_disease_prev,q3_heart_disease_prev,q4_heart_disease_prev,circulatory_count,circulatory_prev,q1_circulatory_count,q2_circulatory_count,q3_circulatory_count,q4_circulatory_count,q1_circulatory_prev,q2_circulatory_prev,q3_circulatory_prev,q4_circulatory_prev,diabetes_count,diabetes_prev,q1_diabetes_count,q2_diabetes_count,q3_diabetes_count,q4_diabetes_count,q1_diabetes_prev,q2_diabetes_prev,q3_diabetes_prev,q4_diabetes_prev
21216,76.65761238263829,76.81100769042969,73.49713287353515,79.21572952270509,93.57084260114792,93.98787078857414,87.14713401794427,97.76963272094727,87.74042825918876,88.20849227905273,81.48087348937989,91.85666046142586,0.28009030171615,0.28009030171615,0.333834185848252,0.444590005189221,0.1918805606720623,0.05374388413210196,0.5873095300521286,0.16449970347307097,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,39,2.82320238017678e-4,0,7,32,0,0,2.00866595885104e-4,8.83880234228262e-4,0,2398,0.0173590751478562,549,652,659,538,0.0166192407822244,0.0187092886452983,0.0182024085736383,0.0157984377752981,20451,0.148044389428193,4979,5208,4851,5413,0.150723497003088,0.149444747338518,0.133990719257541,0.158953426910201,17004,0.123091623775707,4114,4283,4047,4560,0.124538354422716,0.1229016614537,0.111783228372556,0.13390497445234,31474,0.227839671060728,8334,7777,6857,8506,0.25228552400557003,0.223162788028351,0.189398961440725,0.249779761555177,25495,0.184557806878479,6212,6667,6474,6142,0.188048677120542,0.19131108496657,0.178820019887305,0.18036060374699,75,5.4292353464938e-4,21,17,15,22,6.35708663800932e-4,4.87818875720968e-4,4.14318859794498e-4,6.4603277148059e-4,1600,0.0115823687391868,392,463,397,348,0.0118665617242841,0.0132858905564005,0.0109656391558944,0.0102190638397839,46,3.3299310125162e-4,7,13,12,14,2.11902887933644e-4,3.73037963786622e-4,3.31455087835598e-4,4.11111763669466e-4,26826,0.19419288987339,6535,7022,6819,6450,0.197826481806623,0.201497890900743,0.188349353662579,0.189405062547718,27477,0.198905466154147,6660,7204,7006,6607,0.201610461948296,0.206720422393756,0.19351452878135,0.194015387326012,10889,0.078825258250628,2636,2830,2840,2583,0.0797965732275837,0.0812074951935493,0.0784443707877583,0.0758501203970165
21217,78.6941813574303,78.68917713165283,76.44626502990724,81.6655158996582,95.68887652216958,95.76754608154297,92.95511474609384,98.9655220031738,90.35810617159814,90.42965660095214,87.07156524658203,92.34886169433597,0.152498186721934,0.152498186721934,0.132982844087446,0.198209975931945,-0.12797098151778263,-0.01951534263448798,0.2997530016101905,0.04571178921001101,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,48,2.82036065361858e-4,0,9,39,0,0,2.13260035069428e-4,8.56145588654973e-4,0,2398,0.0140900517653695,575,598,647,578,0.0141807240801026,0.0141699445523909,0.0142032357912761,0.0137987012987013,25797,0.151576757877914,6385,6349,6313,6750,0.157467692611226,0.150443106961755,0.13858582310715,0.161144003055768,21440,0.125976109194963,5276,5278,5243,5643,0.130117391733254,0.125065162788493,0.115096700546616,0.134716386554622,38737,0.227608980498381,10267,9312,8818,10340,0.253206076748545,0.220653049618501,0.193576712839989,0.246848739495798,30953,0.181872131898867,7495,7701,8279,7478,0.184842655618033,0.182479503341074,0.181744341755757,0.178523682200153,77,4.52432854851314e-4,18,22,26,11,4.43918319029299e-4,5.21302307947491e-4,5.70763725769982e-4,2.62605042016807e-4,1693,0.0099476470553672,463,410,410,410,0.011418565650587,0.00971517937538505,0.0090005049063728,0.00978800611153552,51,2.99663319446974e-4,12,12,17,10,2.95945546019532e-4,2.84346713425904e-4,3.73191666849604e-4,2.38731856378915e-4,32515,0.19105005552585,7869,8075,8722,7849,0.194066291802308,0.191341642576181,0.191469277544838,0.187380634071811,33242,0.19532172676581,8031,8285,8924,8002,0.198061556673572,0.196317710061135,0.195903672645051,0.191033231474408,12308,0.0723187477598698,3007,3005,3335,2961,0.0741590214067278,0.0712051561537368,0.0732114240554958,0.0706885026737968
21218,78.04573885653784,77.90883712768556,74.9652256011963,80.69835166931153,95.32180418813348,95.23146133422861,87.80854530334477,99.49300308227534,89.31161176955834,89.30912666320796,83.0526908874512,92.56584854125977,0.253454512587618,0.253454512587618,0.223353023023375,0.317183300609506,-0.11876485944923561,-0.030101489564242967,0.25144073140089507,0.06372878802188803,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,45,2.59888767607464e-4,0,13,31,1,0,3.06285929695599e-4,6.64565781293545e-4,2.34224949641636e-5,3183,0.018382798828768,793,809,821,760,0.0191703331238215,0.0190604090095184,0.0176002744013549,0.0178010961727643,25453,0.146998862264728,6260,6128,6425,6640,0.151332011797128,0.144378475167279,0.137736617574549,0.155525366562046,20184,0.116568775230868,4921,4894,5094,5275,0.118962432915921,0.115304872302328,0.109203164190623,0.123553660935963,38955,0.224977043158861,10444,9148,8997,10366,0.252477880384857,0.21553105268118,0.192874139816065,0.24279758279852,37140,0.21449486286536,9081,9247,9799,9013,0.219528114876952,0.217863537838093,0.210067099706305,0.211106947112006,91,5.25552841161761e-4,24,19,31,17,5.80186626698255e-4,4.47648666478183e-4,6.64565781293545e-4,3.98182414390781e-4,2368,0.0136759244820994,616,588,608,556,0.0148914567519219,0.0138535482046932,0.0130340643556928,0.013022907200075,74,4.27372640065607e-4,20,16,21,17,4.83488855581879e-4,3.76967298086891e-4,4.50189722811756e-4,3.98182414390781e-4,39412,0.227616357976564,9631,9823,10414,9544,0.232824058405454,0.231434360569221,0.223251227302935,0.223544291937977,40080,0.231474262349048,9787,9980,10596,9717,0.236595271478992,0.235133352181698,0.227152871567303,0.227596383566778,15677,0.0905394713284936,3860,3843,4242,3732,0.0933133491273026,0.0905428329092451,0.0909383240079748,0.0874127512062585
21222,78.18738346723413,78.41432495117188,74.64951629638672,81.6948184967041,94.78147337571524,95.05787048339846,87.30809059143074,97.21078567504881,88.70502458957108,88.94634780883784,82.79119911193844,92.18022155761713,0.120922398176351,0.120922398176351,0.187798813213323,0.263542834377143,0.5530523380742141,0.066876415036972,1.1794377084119434,0.14262043620079198,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,42,3.33489491110917e-4,0,11,31,0,0,3.5750268127011e-4,9.07148918737015e-4,0,1846,0.0146576571569227,426,519,490,411,0.0141120349819459,0.0168676265071988,0.0143388054897141,0.0133389588472024,15087,0.119794189342629,3795,3843,3675,3774,0.125716367972969,0.124898436738276,0.107541041172856,0.122484746202778,9781,0.0776633502989495,2425,2479,2376,2501,0.0803325935005135,0.080568104260782,0.0695285751909402,0.0811696741529274,23606,0.187436974456293,6489,5585,5265,6267,0.21496008215457,0.18151386135396,0.154069001843561,0.203394781254057,22267,0.176805011870638,5503,5790,5853,5121,0.182297015271474,0.188176411323085,0.171275568431218,0.166201479942879,86,6.82859434179497e-4,18,18,27,23,5.96283168251234e-4,5.85004387532906e-4,7.90097445351593e-4,7.46462417240036e-4,1675,0.0132998785145425,367,451,476,381,0.012157551263789,0.0146576099320745,0.0139291253328651,0.0123653122160197,61,4.84353784708713e-4,14,14,19,14,4.63775797528738e-4,4.55003412525594e-4,5.55994498580751e-4,4.5436842788524e-4,25163,0.199799906305333,6182,6550,6629,5802,0.204790141451618,0.212876596574474,0.193983554267989,0.188303258470726,25643,0.203611214775172,6305,6648,6738,5952,0.208864743101335,0.216061620462153,0.197173206917742,0.193171491626639,10381,0.0824274858862483,2475,2663,2851,2392,0.0819889356345447,0.0865481491111183,0.083428437655459,0.0776320913929638
21223,78.47426829323027,78.57732086181642,76.39478721618653,80.75096588134767,95.34408005675769,95.44959487915034,88.78277168273931,98.84756317138664,90.07111898557538,90.09875183105463,86.16781959533691,93.33471984863289,0.168671905108111,0.168671905108111,0.146328448576208,0.217689469863895,-0.13246697200450702,-0.022343456531903005,0.2906089471412917,0.049017564755784004,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,50,3.24113387827598e-4,0,20,27,3,0,5.20047844401685e-4,6.48212613737306e-4,7.9853070350555e-5,2378,0.0154148327250805,580,590,629,579,0.0158526252494055,0.0153414114098497,0.0151009531126209,0.0154116425776571,27944,0.181140490189088,6756,6913,7119,7156,0.184655752043075,0.179754537417442,0.170912059155403,0.19047619047619,22915,0.148541165641388,5580,5629,5859,5847,0.152513187744281,0.146367465806854,0.140662137180995,0.155633634113232,39771,0.257806270945828,10369,9602,9301,10499,0.283406674501872,0.249674970097249,0.22329724149521,0.279459128536826,30818,0.199770527721418,7509,7806,8193,7310,0.205236832754804,0.202974673669978,0.196696516457398,0.194575314754186,67,4.34311939688981e-4,15,17,14,21,4.09981687484626e-4,4.42040667741432e-4,3.36110244160084e-4,5.58971492453885e-4,2000,0.0129645355131039,513,493,505,489,0.0140213737119742,0.0128191793645015,0.0121239766643459,0.0130160504671405,44,2.85219781288286e-4,12,9,8,15,3.27985349987701e-4,2.34021529980758e-4,1.92062996662905e-4,3.99265351752775e-4,32749,0.21228778675932,7943,8295,8751,7760,0.217098969579359,0.215689843465599,0.210092910474636,0.206553275306769,33421,0.216643870691723,8093,8470,8919,7939,0.221198786454205,0.220240262104114,0.214126233404557,0.211317841837685,12942,0.0838935093052954,3104,3184,3523,3131,0.0848388771968185,0.0827916168287482,0.084579742155427,0.0833399877558625
21224,79.7535253794786,80.0581714630127,75.37710647583009,81.99261665344238,95.26836795251936,95.27554397583015,87.72863693237312,101.29438323974605,89.84602268191976,89.75332107543937,84.64784736633297,94.30839691162106,0.08300634886851,0.08300634886851,0.080806119965114,0.127149231232796,-0.02650675440358627,-0.0022002289033959954,0.5318012774446033,0.04414288236428601,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,26,2.36101778028005e-4,0,12,14,0,0,4.44000444000444e-4,4.71745796407993e-4,0,1166,0.0105882566607944,273,341,313,239,0.010365251727542,0.0126170126170126,0.0105468881625501,0.00882570162481536,13017,0.118205263253483,3273,3288,3166,3290,0.124269116865366,0.121656121656122,0.106681942244836,0.121491875923191,9664,0.0877572147254863,2412,2441,2347,2464,0.0915787075708102,0.0903170903170903,0.0790848131549685,0.0909896602658789,22134,0.200995259802764,6073,5232,4801,6028,0.230579390994001,0.193584193584194,0.161775112039627,0.222599704579025,14887,0.135186429596266,3622,3884,4028,3353,0.137519933176399,0.143708143708144,0.135728004852242,0.123818316100443,42,3.81395179891393e-4,7,10,16,9,2.65775685321589e-4,3.7000037000037e-4,5.39138053037706e-4,3.32348596750369e-4,1063,0.00965293038629883,227,268,316,252,0.00861872579542866,0.00991600991600992,0.0106479765474947,0.00930576070901034,36,3.26910154192623e-4,10,8,7,11,3.79679550459412e-4,2.96000296000296e-4,2.35872898203996e-4,4.06203840472674e-4,16332,0.148308239952053,3981,4271,4399,3681,0.151150429037892,0.158027158027158,0.148229268457054,0.135930576070901,16821,0.152748769546503,4088,4392,4523,3818,0.155213000227808,0.162504162504162,0.152407588368097,0.140989660265879,6846,0.0621674143222971,1617,1797,1873,1559,0.061394183309287,0.0664890664890665,0.0631128483337264,0.0575701624815362
21225,77.24018891320887,77.2480489730835,74.25978660583496,79.97344970703125,94.20194149336454,94.46009750366215,87.80230369567869,97.72402572631832,88.03824199523024,88.29157981872561,83.23279457092286,91.05370407104486,0.239931091738849,0.239931091738849,0.284203574458494,0.351191353325552,0.18452165744251686,0.044272482719644984,0.4637175648240009,0.11126026158670302,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,50,3.31296961344271e-4,0,18,30,2,0,4.83949024036135e-4,7.40740740740741e-4,5.32056397978186e-5,1658,0.010985807238176,372,409,468,409,0.0104382962006847,0.0109963972683766,0.0115555555555556,0.0108805533386539,22118,0.146552523820252,5458,5423,5531,5706,0.153151130815422,0.145803086519331,0.136567901234568,0.151795690343176,16990,0.112574707464783,4170,4186,4261,4373,0.117009933217352,0.112545034145292,0.10520987654321,0.11633413141793,35436,0.234796782443911,9369,8322,8054,9691,0.262893540602727,0.22374576544604,0.198864197530864,0.25780792764033,24968,0.165436450616875,6164,6163,6614,6027,0.172961445647904,0.165698768618594,0.163308641975309,0.160335195530726,118,7.81860828772478e-4,38,30,28,22,0.00106627756888714,8.06581706726891e-4,6.91358024691358e-4,5.85262037776004e-4,1532,0.0101509388955884,341,395,403,393,0.00956843818396094,0.0106199924719041,0.00995061728395062,0.0104549082202713,33,2.18655994487219e-4,7,8,9,9,1.96419552163421e-4,2.15088455127171e-4,2.22222222222222e-4,2.39425379090184e-4,26898,0.178224513324764,6601,6643,7164,6490,0.185223637690106,0.178604075926225,0.176888888888889,0.172652301143921,27415,0.181650123905064,6732,6789,7289,6605,0.188899489309164,0.182529440232296,0.179975308641975,0.175711625432296,11621,0.0770000397556354,2868,2841,3043,2869,0.0804758965149559,0.0763832876270366,0.0751358024691358,0.0763234902899707
21226,78.82797985511613,78.91438999176026,75.03827095031738,81.78638610839843,94.99356764889386,95.06192169189453,88.96854362487801,97.60922546386712,89.01923604023409,89.11687965393074,83.47106742858878,91.94862976074212,0.057080678182594,0.057080678182594,0.117728262121736,0.163303522887349,1.062488846841271,0.060647583939142,1.8609247137001654,0.10622284470475502,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,7,3.31376633213407e-4,0,1,6,0,0,1.92975685063682e-4,0.00105708245243129,0,226,0.01069873130089,61,53,65,47,0.0119819288941269,0.0102277113083751,0.0114517265680056,0.00908212560386473,2869,0.135817080098466,697,689,746,737,0.136908269495188,0.13296024700887701,0.131430584918957,0.142415458937198,1939,0.0917913274001136,478,461,510,490,0.0938911805146337,0.0889617908143574,0.0898520084566596,0.0946859903381643,4567,0.216199583412233,1242,1046,1055,1224,0.243959929286977,0.201852566576611,0.185870331219168,0.236521739130435,3620,0.171369058890362,861,895,1001,863,0.169121979964643,0.172713238131995,0.176356589147287,0.166763285024155,28,0.00132550653285363,4,9,14,1,7.85700255352583e-4,0.00173678116557314,0.00246652572233968,1.93236714975845e-4,247,0.0116928612005302,51,75,74,47,0.0100176782557454,0.0144731763797761,0.0130373502466526,0.00908212560386473,13,6.15413747396326e-4,0,3,5,5,0,5.78927055191046e-4,8.80902043692741e-4,9.66183574879227e-4,4033,0.190920280249953,938,1009,1124,962,0.184246709880181,0.194712466229255,0.198026779422128,0.185893719806763,4123,0.195180836962696,964,1036,1139,984,0.189353761539972,0.199922809725975,0.200669485553206,0.190144927536232,1783,0.0844063624313577,426,430,481,446,0.0836770771950501,0.0829795445773833,0.0847427766032417,0.0861835748792271
21227,76.80357210275116,76.98284759521485,73.82123641967775,81.21286888122559,93.72314062215375,94.19586944580087,87.14274291992191,97.37529220581062,87.82545615826892,88.37610244750977,82.12297286987311,91.67743225097654,0.227715175537654,0.227715175537654,0.335636551601507,0.410698774117911,0.4739314180929835,0.10792137606385302,0.8035634785789656,0.182983598580257,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,28,3.38753387533875e-4,0,12,15,1,0,5.8679706601467e-4,6.93064732245992e-4,4.84261501210654e-5,1166,0.0141066589237321,261,280,311,314,0.0131070155175011,0.0136919315403423,0.0143695421152336,0.0152058111380145,10262,0.124153116531165,2630,2573,2405,2654,0.132074524180184,0.125819070904645,0.111121378736774,0.128523002421308,7631,0.0923223964382501,1958,1936,1727,2010,0.0983277256063878,0.0946699266503667,0.0797948528392552,0.0973365617433414,17777,0.215072106078204,4945,4231,3735,4866,0.248330236528901,0.206894865525672,0.172573118329252,0.235641646489104,13498,0.163303329461866,3195,3452,3531,3320,0.160447948576307,0.16880195599022,0.163147437970706,0.160774818401937,43,5.2022841656988e-4,13,12,4,14,6.52839853362125e-4,5.8679706601467e-4,1.84817261932264e-4,6.77966101694915e-4,943,0.0114087301587302,219,219,248,257,0.0109978406066389,0.0107090464547677,0.0114586702398004,0.0124455205811138,20,2.4196670538134e-4,2,6,6,6,1.0043690051725e-4,2.93398533007335e-4,2.77225892898397e-4,2.90556900726392e-4,14802,0.179079558652729,3520,3777,3874,3631,0.17676894491036,0.184694376528117,0.178995518181398,0.175835351089588,15303,0.185140824622532,3634,3909,4011,3749,0.182493848239843,0.191149144254279,0.185325509402578,0.181549636803874,5876,0.0710898180410375,1406,1499,1550,1421,0.0706071410636268,0.0733007334963325,0.0716166889987525,0.0688135593220339
21229,76.93696492467342,77.20808448791504,73.69281654357911,80.03690605163575,93.3860742020987,93.86475524902346,86.60306701660153,97.8456787109375,87.52976846870756,88.00359039306645,81.5062038421631,91.59852294921885,0.28313518236289,0.28313518236289,0.358087015476394,0.458552963147775,0.26472101590483166,0.07495183311350401,0.6195548688825776,0.175417780784885,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,59,3.62483565363774e-4,1,8,50,0,2.55564926269519e-5,1.97365174914886e-4,0.00116541966762231,0,3221,0.0197891451531647,734,886,827,774,0.0187584655881827,0.0218581931218237,0.019276041302473,0.0192537313432836,24577,0.150995908236364,6167,6268,5796,6346,0.157606890030412,0.154635614545813,0.135095447870778,0.157860696517413,20173,0.123938660408193,5071,5081,4729,5292,0.129596974111273,0.125351556717817,0.110225392163718,0.131641791044776,38795,0.23834830369979,10545,9495,8389,10366,0.269493214751208,0.234247791977106,0.195534111833671,0.257860696517413,33097,0.20334099259059,8094,8374,8564,8065,0.206854251322549,0.206591996842157,0.199613080670349,0.200621890547264,67,4.11633879311404e-4,15,19,22,11,3.83347389404278e-4,4.68742290422855e-4,5.12784653753817e-4,2.7363184079602e-4,2203,0.0135347677033287,537,581,566,519,0.0137238365406732,0.0143336458281936,0.0131925506374846,0.012910447761194,67,4.11633879311404e-4,13,18,19,17,3.32234404150374e-4,4.44071643558494e-4,4.42859473696478e-4,4.22885572139304e-4,34926,0.214577983116867,8561,8834,9070,8461,0.218789133379335,0.217940494399763,0.211407127706687,0.21047263681592,35706,0.219370138726761,8755,9031,9293,8627,0.223747092948964,0.222800611832042,0.216604899424283,0.214601990049751,14460,0.0888391924603418,3551,3675,3698,3536,0.0907511053183061,0.0906646272265259,0.0861944386173461,0.0879601990049751
21230,79.43022313989636,79.63291988372802,74.75858650207519,82.56000900268555,95.23399463973463,95.26861228942869,91.32052764892586,98.63132476806645,89.7628651992113,89.7985675811768,84.5912952423095,92.79395217895515,0.127994108846328,0.127994108846328,0.12332719600035601,0.175685050879064,-0.03646193475650644,-0.004666912845971996,0.3726026335320994,0.047690942032735995,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,24,2.86837733503842e-4,0,3,17,4,0,1.43877991463239e-4,7.5642965204236e-4,1.97608931923723e-4,1008,0.0120471848071614,264,247,267,230,0.0131317150815758,0.0118459546304734,0.0118803951232535,0.0113625135856141,11564,0.138207981259935,2901,2906,2878,2879,0.144299641862316,0.139369814397391,0.128059090504583,0.1422290287521,8779,0.10492285260126,2234,2226,2099,2220,0.111122164743335,0.106757469665723,0.093396814096289,0.109672957217666,18473,0.220781393792353,4978,4458,4170,4867,0.247612415439713,0.213802695314373,0.185547744059802,0.24044066791819,13542,0.161848191129543,3402,3277,3641,3222,0.169220055710306,0.157162726008345,0.16200943312272,0.159173994664559,71,8.48561628282201e-4,24,18,14,15,0.00119379228014326,8.63267948779435e-4,6.22942066387826e-4,7.41033494713961e-4,883,0.0105532382784955,200,217,242,224,0.00994826900119379,0.010407174715841,0.0107679985761324,0.0110661001877285,32,3.82450311338457e-4,7,10,9,6,3.48189415041783e-4,4.79593304877464e-4,4.00462756963602e-4,2.96413397885584e-4,14743,0.176202029376965,3701,3577,3949,3516,0.184092717867091,0.171550525154669,0.175714158583252,0.173698251160952,15077,0.18019385450156,3753,3671,4047,3606,0.186679267807402,0.176058702220517,0.180074753047967,0.178144452129236,5946,0.071064048475577,1491,1436,1648,1371,0.0741643454038997,0.0688695985804038,0.0733291803862241,0.067730461416856
21231,80.22179366039217,80.2212652206421,79.14992141723633,81.17798728942871,96.30350393625572,95.91853256225582,91.80206527709967,101.1529891967774,90.8469277772018,90.69185218811037,87.65020484924324,94.55902938842775,0.031134434090882,0.031134434090882,0.051041531347914,0.097852915370008,0.6393916523076285,0.019907097257032,2.1429161385870543,0.066718481279126,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,13,3.08115282518013e-4,0,4,8,1,0,3.81898033225129e-4,7.14349495490669e-4,9.65996908809892e-5,436,0.0103337125521426,96,101,114,125,0.00944231336677486,0.0096429253389345,0.010179480310742,0.0120749613601236,6267,0.148535267349261,1517,1650,1531,1569,0.149208222681224,0.157532938705366,0.136708634699527,0.151564914992272,5124,0.121444823663254,1228,1377,1242,1277,0.120782925149995,0.131468397937751,0.110902759174926,0.123357805255023,9248,0.219188471748199,2415,2295,2120,2418,0.23753319563293,0.219113996562918,0.189302616305027,0.233578052550232,6230,0.147658323852863,1556,1610,1532,1532,0.153044162486476,0.153713958373114,0.136797928386463,0.147990726429675,37,8.76943496397421e-4,5,17,9,6,4.91787154519524e-4,0.0016230666412068,8.03643182427002e-4,5.79598145285935e-4,409,0.00969378081152825,90,110,97,112,0.00885216878135143,0.010502195913691,0.00866148763282436,0.0108191653786708,14,3.31816458096322e-4,2,5,2,5,1.9671486180781e-4,4.77372541531411e-4,1.78587373872667e-4,4.82998454404946e-4,6767,0.160385855138415,1692,1768,1657,1650,0.166420773089407,0.168798930685507,0.147959639253505,0.159389489953632,6969,0.165173492605233,1741,1828,1713,1687,0.171240287203698,0.174527401183884,0.152960085721939,0.162963678516229,2610,0.0618600682593857,652,656,641,661,0.0641290449493459,0.0626312774489211,0.0572372533261898,0.0638523956723338
21237,77.09314558621881,77.16044845581055,73.796870803833,79.74531860351563,93.99273894022784,94.13182601928716,87.36865959167474,97.06320495605462,88.23554023475606,88.37474803924567,82.99214591979974,91.20562438964846,0.185619091107663,0.185619091107663,0.312114993937721,0.390861006057982,0.6814811023758742,0.12649590283005802,1.105715547498691,0.20524191495031902,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,23,3.97655561126576e-4,0,6,16,1,0,4.31716793783278e-4,0.00103385887826312,7.03927917781219e-5,996,0.017220214734003,222,268,273,233,0.0155691142436356,0.0192833501223198,0.0176402171103644,0.0164015204843024,6427,0.111118795276544,1631,1580,1537,1679,0.114383897889053,0.11368542236293,0.0993150684931507,0.118189497395467,4538,0.0784591711474956,1113,1136,1070,1219,0.0780559646539028,0.0817383796229673,0.069139312483846,0.0858088131775306,11136,0.192534449074154,3106,2620,2358,3052,0.217827337120415,0.188516333285365,0.152364952184027,0.214838800506828,10801,0.186742509379484,2650,2707,2901,2543,0.185847534890245,0.194776226795222,0.187451537865081,0.179008869491764,72,0.00124483480004841,26,17,15,14,0.00182340977628165,0.00122319758238595,9.69242698371672e-4,9.85499084893707e-4,716,0.0123791905115925,189,170,183,174,0.0132547864506627,0.0122319758238595,0.0118247609201344,0.0122483457693932,20,3.45787444457892e-4,5,6,4,5,3.50655726208009e-4,4.31716793783278e-4,2.58464719565779e-4,3.5196395889061e-4,12090,0.209028510174796,3016,2991,3246,2837,0.211515534048671,0.215210821700964,0.20974411992763,0.199704350274532,12315,0.212918618924947,3050,3051,3316,2898,0.213899992986885,0.219527989638797,0.214267252520031,0.203998310572997,4795,0.0829025398087795,1189,1189,1274,1143,0.0833859316922645,0.085551877968053,0.0823210131817007,0.0804589610023934
