zcta,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,09-127_mean,09-63_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,all_effects_heat_count,all_effects_heat_prev,medicaid_all_effects_heat_count,not_medicaid_all_effects_heat_count,commercial_all_effects_heat_count,medicaid_all_effects_heat_prev,not_medicaid_all_effects_heat_prev,commercial_all_effects_heat_prev,kidney_disease_count,kidney_disease_prev,medicaid_kidney_disease_count,not_medicaid_kidney_disease_count,commercial_kidney_disease_count,medicaid_kidney_disease_prev,not_medicaid_kidney_disease_prev,commercial_kidney_disease_prev,copd_count,copd_prev,medicaid_copd_count,not_medicaid_copd_count,commercial_copd_count,medicaid_copd_prev,not_medicaid_copd_prev,commercial_copd_prev,asthma_count,asthma_prev,medicaid_asthma_count,not_medicaid_asthma_count,commercial_asthma_count,medicaid_asthma_prev,not_medicaid_asthma_prev,commercial_asthma_prev,respiratory_count,respiratory_prev,medicaid_respiratory_count,not_medicaid_respiratory_count,commercial_respiratory_count,medicaid_respiratory_prev,not_medicaid_respiratory_prev,commercial_respiratory_prev,hypertension_count,hypertension_prev,medicaid_hypertension_count,not_medicaid_hypertension_count,commercial_hypertension_count,medicaid_hypertension_prev,not_medicaid_hypertension_prev,commercial_hypertension_prev,heart_attack_count,heart_attack_prev,medicaid_heart_attack_count,not_medicaid_heart_attack_count,commercial_heart_attack_count,medicaid_heart_attack_prev,not_medicaid_heart_attack_prev,commercial_heart_attack_prev,congestive_artery_disease_count,congestive_artery_disease_prev,medicaid_congestive_artery_disease_count,not_medicaid_congestive_artery_disease_count,commercial_congestive_artery_disease_count,medicaid_congestive_artery_disease_prev,not_medicaid_congestive_artery_disease_prev,commercial_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,medicaid_angina_pectoris_count,not_medicaid_angina_pectoris_count,commercial_angina_pectoris_count,medicaid_angina_pectoris_prev,not_medicaid_angina_pectoris_prev,commercial_angina_pectoris_prev,heart_disease_count,heart_disease_prev,medicaid_heart_disease_count,not_medicaid_heart_disease_count,commercial_heart_disease_count,medicaid_heart_disease_prev,not_medicaid_heart_disease_prev,commercial_heart_disease_prev,circulatory_count,circulatory_prev,medicaid_circulatory_count,not_medicaid_circulatory_count,commercial_circulatory_count,medicaid_circulatory_prev,not_medicaid_circulatory_prev,commercial_circulatory_prev,diabetes_count,diabetes_prev,medicaid_diabetes_count,not_medicaid_diabetes_count,commercial_diabetes_count,medicaid_diabetes_prev,not_medicaid_diabetes_prev,commercial_diabetes_prev
21214,77.23124366852244,77.20929641723633,75.41851463317872,79.57147369384765,93.81088064232355,93.76628341674812,89.33072166442868,97.05000076293938,88.1883452314301,88.14786148071283,84.94098663330087,91.83670654296884,0.337783970318743,0.337783970318743,0.34597502954229,0.474097842117178,0.024249401816840602,0.00819105922354696,0.4035534062489855,0.13631387179843496,39.55266955266955,55.73833573833574,4.708994708994709,12.06930114853027,65.08383031394172,13.395863395863397,20.553150553150555,13.915343915343914,24.927021195583198,11.342410262180714,179400,65792,41,16,3.38495388000338e-4,4,12,3,2.21092195445501e-4,4.11296956402523e-4,5.54426168915173e-4,940,0.0198866040450199,107,833,48,0.00591421622816715,0.0285508637236084,0.00887081870264276,5863,0.124037403740374,2625,3238,548,0.14509175326111,0.110981628735947,0.101275180188505,4511,0.0954345434543454,2177,2334,470,0.120329427371214,0.0799972580202906,0.0868600997967104,9868,0.208767030549209,4490,5378,997,0.248175989387575,0.184329585961064,0.184254296802809,9704,0.205297452822205,2306,7398,1114,0.127459650674331,0.253564573622155,0.205876917390501,40,8.46238470000846e-4,4,36,7,2.21092195445501e-4,0.00123389086920757,0.00129366106080207,592,0.0125243293560125,87,505,34,0.00480875525093964,0.0173087469152728,0.00628349658103862,24,5.07743082000508e-4,8,16,3,4.42184390891002e-4,5.4839594187003e-4,5.54426168915173e-4,10490,0.221926038757722,2471,8019,1198,0.136579703736458,0.274849191115986,0.221400850120126,10737,0.227151561309977,2547,8190,1238,0.140780455449923,0.280710172744722,0.228793199038995,4154,0.0878818651095879,1095,3059,408,0.0605239885032058,0.104846449136276,0.0754019589724635
21215,77.0554546777435,76.99156112670899,74.70027313232421,79.09962120056153,94.53503445535904,94.62790679931645,87.67112693786618,97.12892379760736,88.61220222733778,88.65509510040278,83.34546279907227,92.13212203979487,0.168566520388899,0.168566520388899,0.250216383960293,0.3659171950494,0.484377700761812,0.081649863571394,1.1707584294033848,0.19735067466050102,17.04262339236415,80.74203757322739,2.2153390344084585,25.59840653868608,19.997776377719305,17.975220523870448,22.44293313581577,18.109891589791932,50.799981870099266,18.23370270170107,122200,36500,41.8,55,2.51853412155819e-4,18,37,3,1.66920137987314e-4,3.34705323623864e-4,2.75128393250183e-4,2847,0.0130368484437749,442,2405,107,0.00409881672168849,0.0217558460355511,0.00981291269258988,22112,0.101254229992536,12059,10053,969,0.111827219110501,0.0909403410375865,0.0888664710198092,16654,0.0762612132007821,9980,6674,783,0.0925479431729664,0.0603736035098829,0.0718085106382979,38541,0.176485133779953,21978,16563,1806,0.20380948848251,0.149830385815731,0.16562729273661,34055,0.155943053653935,11107,22948,1825,0.102998998479172,0.207589669365417,0.167369772560528,81,3.70911388811298e-4,14,67,7,1.29826773990133e-4,6.06088018454023e-4,6.41966250917095e-4,2077,0.0095109006735934,467,1610,64,0.00433065024667087,0.0145642046225519,0.00586940572267058,86,3.93807153552736e-4,16,70,6,1.48373455988724e-4,6.33226287937039e-4,5.50256786500367e-4,36448,0.166900966659187,11783,24665,1945,0.109267776994696,0.22312180559953,0.178374908290536,37663,0.172464637491357,12295,25368,2009,0.114015727586335,0.229481206748383,0.184244314013206,14805,0.0677943593993983,4680,10125,807,0.0433992358767017,0.0915916595051789,0.0740095377842993
21216,76.65761238263829,76.81100769042969,73.49713287353515,79.21572952270509,93.57084260114792,93.98787078857414,87.14713401794427,97.76963272094727,87.74042825918876,88.20849227905273,81.48087348937989,91.85666046142586,0.28009030171615,0.28009030171615,0.333834185848252,0.444590005189221,0.1918805606720623,0.05374388413210196,0.5873095300521286,0.16449970347307097,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,39,2.82320238017678e-4,18,21,2,2.44206870353286e-4,3.25919947852808e-4,2.58164450755131e-4,2398,0.0173590751478562,532,1866,70,0.0072176697237749,0.0289603153663495,0.00903575577642959,20451,0.148044389428193,11970,8481,1056,0.162397568784935,0.131625098939984,0.136310829998709,17004,0.123091623775707,10697,6307,903,0.145126716231617,0.0978846243384601,0.116561249515942,31474,0.227839671060728,18763,12711,1668,0.254558528246595,0.19727468843605,0.215309151929779,25495,0.184557806878479,9459,16036,1643,0.128330710370652,0.248878680179411,0.21208209629534,75,5.4292353464938e-4,14,61,7,1.89938676941445e-4,9.46719848524824e-4,9.03575577642959e-4,1600,0.0115823687391868,430,1170,63,0.00583383079177294,0.0181583970946565,0.00813218019878663,46,3.3299310125162e-4,11,35,4,1.49237531882564e-4,5.43199913088014e-4,5.16328901510262e-4,26826,0.19419288987339,9906,16920,1744,0.134395180984425,0.262598357984263,0.225119401058474,27477,0.198905466154147,10208,17269,1775,0.138492429587019,0.268014837117626,0.229120950045179,10889,0.078825258250628,3989,6900,676,0.0541189558799588,0.107087982865923,0.0872595843552343
21217,78.6941813574303,78.68917713165283,76.44626502990724,81.6655158996582,95.68887652216958,95.76754608154297,92.95511474609384,98.9655220031738,90.35810617159814,90.42965660095214,87.07156524658203,92.34886169433597,0.152498186721934,0.152498186721934,0.132982844087446,0.198209975931945,-0.12797098151778263,-0.01951534263448798,0.2997530016101905,0.04571178921001101,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,48,2.82036065361858e-4,20,28,2,2.01332823290181e-4,3.95184395861855e-4,2.76625172890733e-4,2398,0.0140900517653695,691,1707,47,0.00695604904467575,0.0240921344191495,0.00650069156293223,25797,0.151576757877914,16596,9201,816,0.167065976766192,0.12986041522589,0.112863070539419,21440,0.125976109194963,14582,6858,699,0.146791761460871,0.0967919495293072,0.0966804979253112,38737,0.227608980498381,25008,13729,1410,0.251746562242042,0.193767377528122,0.195020746887967,30953,0.181872131898867,14400,16553,1333,0.14495963276893,0.233624546596474,0.184370677731674,77,4.52432854851314e-4,23,54,1,2.31532746783708e-4,7.62141334876434e-4,1.38312586445367e-4,1693,0.0099476470553672,635,1058,32,0.00639231713946325,0.0149323246722087,0.00442600276625173,51,2.99663319446974e-4,24,27,2,2.41599387948217e-4,3.81070667438217e-4,2.76625172890733e-4,32515,0.19105005552585,15095,17420,1407,0.151955948378264,0.245861149139768,0.194605809128631,33242,0.19532172676581,15452,17790,1466,0.155549739273994,0.251083228656514,0.202766251728907,12308,0.0723187477598698,5474,6834,543,0.0551047937345225,0.0964532200471399,0.075103734439834
21218,78.04573885653784,77.90883712768556,74.9652256011963,80.69835166931153,95.32180418813348,95.23146133422861,87.80854530334477,99.49300308227534,89.31161176955834,89.30912666320796,83.0526908874512,92.56584854125977,0.253454512587618,0.253454512587618,0.223353023023375,0.317183300609506,-0.11876485944923561,-0.030101489564242967,0.25144073140089507,0.06372878802188803,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,45,2.59888767607464e-4,19,26,5,2.25900033290531e-4,2.91993755825837e-4,4.35729847494553e-4,3183,0.018382798828768,480,2703,94,0.005706948209445,0.0303561200768168,0.0081917211328976,25453,0.146998862264728,13977,11476,1266,0.166179198173777,0.128881551609896,0.110326797385621,20184,0.116568775230868,12070,8114,1083,0.143505968516669,0.0911245128758016,0.0943790849673203,38955,0.224977043158861,21417,17538,2245,0.254636895420174,0.196961018833597,0.195642701525054,37140,0.21449486286536,13184,23956,2211,0.156750844152756,0.269038554406298,0.192679738562092,91,5.25552841161761e-4,20,71,9,2.37789508726875e-4,7.97367563985939e-4,7.84313725490196e-4,2368,0.0136759244820994,561,1807,59,0.00666999571978884,0.0202935660298957,0.00514161220043573,74,4.27372640065607e-4,10,64,1,1.18894754363437e-4,7.18753860494368e-4,8.71459694989107e-5,39412,0.227616357976564,13910,25502,2353,0.165382603319542,0.286400952348865,0.205054466230937,40080,0.231474262349048,14159,25921,2418,0.168343082703191,0.291106544029289,0.210718954248366,15677,0.0905394713284936,5232,10445,927,0.0622057354829505,0.117302876138495,0.0807843137254902
21222,78.18738346723413,78.41432495117188,74.64951629638672,81.6948184967041,94.78147337571524,95.05787048339846,87.30809059143074,97.21078567504881,88.70502458957108,88.94634780883784,82.79119911193844,92.18022155761713,0.120922398176351,0.120922398176351,0.187798813213323,0.263542834377143,0.5530523380742141,0.066876415036972,1.1794377084119434,0.14262043620079198,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,42,3.33489491110917e-4,14,28,3,2.62118290239838e-4,3.86047152902247e-4,1.93986420950533e-4,1846,0.0146576571569227,283,1563,130,0.00529853400984816,0.0215497035709362,0.00840607824118978,15087,0.119794189342629,6678,8409,1367,0.125030424444403,0.115938232455536,0.0883931458131264,9781,0.0776633502989495,5203,4578,1002,0.0974143902941342,0.0631187094995174,0.0647914645974782,23606,0.187436974456293,11054,12552,2351,0.206961112879369,0.17305942368675,0.152020691884901,22267,0.176805011870638,5746,16521,2764,0.107580835408436,0.227781607610644,0.178726155835758,86,6.82859434179497e-4,14,72,19,2.62118290239838e-4,9.92692678891493e-4,0.00122858066602005,1675,0.0132998785145425,294,1381,86,0.0055044840950366,0.0190403970770716,0.00556094406724863,61,4.84353784708713e-4,12,49,6,2.24672820205576e-4,6.75582517578933e-4,3.87972841901067e-4,25163,0.199799906305333,6670,18493,3060,0.124880642564266,0.254970357093616,0.197866149369544,25643,0.203611214775172,6863,18780,3126,0.128494130422572,0.258927340410864,0.202133850630456,10381,0.0824274858862483,2667,7714,1251,0.0499335342906892,0.106355990624569,0.0808923375363725
21223,78.47426829323027,78.57732086181642,76.39478721618653,80.75096588134767,95.34408005675769,95.44959487915034,88.78277168273931,98.84756317138664,90.07111898557538,90.09875183105463,86.16781959533691,93.33471984863289,0.168671905108111,0.168671905108111,0.146328448576208,0.217689469863895,-0.13246697200450702,-0.022343456531903005,0.2906089471412917,0.049017564755784004,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,50,3.24113387827598e-4,23,27,2,2.47530080285843e-4,4.40104973186197e-4,3.50140056022409e-4,2378,0.0154148327250805,625,1753,56,0.0067263608773327,0.0285742228887186,0.00980392156862745,27944,0.181140490189088,17939,10005,756,0.193062700445554,0.163083342841774,0.132352941176471,22915,0.148541165641388,15761,7154,641,0.169622678060225,0.11661151771015,0.112219887955182,39771,0.257806270945828,25730,14041,1267,0.276910824598033,0.228870886241015,0.221813725490196,30818,0.199770527721418,15354,15464,1209,0.165242471856906,0.252066048346346,0.211659663865546,67,4.34311939688981e-4,32,35,1,3.44389676919434e-4,5.70506446722848e-4,1.75070028011204e-4,2000,0.0129645355131039,773,1227,50,0.00831916313308509,0.0200003260036838,0.00875350140056022,44,2.85219781288286e-4,17,27,1,1.8295701586345e-4,4.40104973186197e-4,1.75070028011204e-4,32749,0.21228778675932,16209,16540,1284,0.174444133537097,0.269605046537026,0.224789915966387,33421,0.216643870691723,16555,16866,1315,0.178167846918789,0.274918906583644,0.230217086834734,12942,0.0838935093052954,6075,6867,488,0.0653802277276739,0.111933364847023,0.0854341736694678
21224,79.7535253794786,80.0581714630127,75.37710647583009,81.99261665344238,95.26836795251936,95.27554397583015,87.72863693237312,101.29438323974605,89.84602268191976,89.75332107543937,84.64784736633297,94.30839691162106,0.08300634886851,0.08300634886851,0.080806119965114,0.127149231232796,-0.02650675440358627,-0.0022002289033959954,0.5318012774446033,0.04414288236428601,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,26,2.36101778028005e-4,5,21,5,9.71118923223338e-5,3.58147863903812e-4,4.94266508501384e-4,1166,0.0105882566607944,200,966,61,0.00388447569289335,0.0164748017395753,0.00603005140371688,13017,0.118205263253483,7198,5819,874,0.139802280187232,0.0992410676217276,0.0863977856860419,9664,0.0877572147254863,5994,3670,681,0.116417736516014,0.0625906028822376,0.0673190984578885,22134,0.200995259802764,12702,9432,1576,0.246703051255657,0.160859554873369,0.155792803479636,14887,0.135186429596266,4930,9957,1352,0.0957523258298211,0.169813251470964,0.133649663898774,42,3.81395179891393e-4,5,37,8,9.71118923223338e-5,6.31022426878144e-4,7.90826413602214e-4,1063,0.00965293038629883,297,766,45,0.00576844640394663,0.0130638697023962,0.00444839857651246,36,3.26910154192623e-4,11,25,2,2.13646163109134e-4,4.26366504647395e-4,1.97706603400554e-4,16332,0.148308239952053,5397,10935,1513,0.104822576572727,0.186492709132771,0.149565045472519,16821,0.152748769546503,5565,11256,1578,0.108085536154758,0.191967255052443,0.155990510083037,6846,0.0621674143222971,2257,4589,576,0.0438363081943015,0.0782638355930758,0.0569395017793594
21225,77.24018891320887,77.2480489730835,74.25978660583496,79.97344970703125,94.20194149336454,94.46009750366215,87.80230369567869,97.72402572631832,88.03824199523024,88.29157981872561,83.23279457092286,91.05370407104486,0.239931091738849,0.239931091738849,0.284203574458494,0.351191353325552,0.18452165744251686,0.044272482719644984,0.4637175648240009,0.11126026158670302,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,50,3.31296961344271e-4,17,33,9,2.01309697206532e-4,4.96427228281309e-4,0.00107449856733524,1658,0.010985807238176,374,1284,43,0.0044288133385437,0.0193155321549455,0.00513371537726839,22118,0.146552523820252,12971,9147,988,0.153599298968584,0.137600601729974,0.117956064947469,16990,0.112574707464783,10977,6013,776,0.129986855660947,0.0904550582925912,0.0926456542502388,35436,0.234796782443911,21319,14117,1646,0.252454202043886,0.212365550959007,0.196513849092646,24968,0.165436450616875,9908,15060,1607,0.117328028230725,0.226551335088379,0.191857688634193,118,7.81860828772478e-4,22,96,12,2.60518431679041e-4,0.00144415193681835,0.00143266475644699,1532,0.0101509388955884,427,1105,50,0.0050564259239523,0.0166227905227529,0.0059694364851958,33,2.18655994487219e-4,10,23,1,1.18417468945019e-4,3.4599473486273e-4,1.19388729703916e-4,26898,0.178224513324764,10534,16364,1742,0.124740961786683,0.246167732230162,0.207975167144222,27415,0.181650123905064,10817,16598,1786,0.128092176157827,0.249687852576156,0.213228271251194,11621,0.0770000397556354,4536,7085,723,0.0537141639134605,0.106581421587063,0.0863180515759312
21226,78.82797985511613,78.91438999176026,75.03827095031738,81.78638610839843,94.99356764889386,95.06192169189453,88.96854362487801,97.60922546386712,89.01923604023409,89.11687965393074,83.47106742858878,91.94862976074212,0.057080678182594,0.057080678182594,0.117728262121736,0.163303522887349,1.062488846841271,0.060647583939142,1.8609247137001654,0.10622284470475502,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,7,3.31376633213407e-4,2,5,2,2.02511138112596e-4,4.4452347083926e-4,0.00111482720178372,226,0.01069873130089,55,171,4,0.00556905629809639,0.0152027027027027,0.00222965440356745,2869,0.135817080098466,1399,1470,182,0.141656541109761,0.130689900426743,0.101449275362319,1939,0.0917913274001136,1064,875,141,0.107735925475901,0.0777916073968705,0.0785953177257525,4567,0.216199583412233,2329,2238,315,0.235824220332118,0.198968705547653,0.175585284280936,3620,0.171369058890362,1161,2459,290,0.117557715674362,0.218616642958748,0.16164994425864,28,0.00132550653285363,8,20,1,8.10044552450385e-4,0.00177809388335704,5.57413600891862e-4,247,0.0116928612005302,45,202,10,0.00455650060753341,0.0179587482219061,0.00557413600891862,13,6.15413747396326e-4,3,10,1,3.03766707168894e-4,8.89046941678521e-4,5.57413600891862e-4,4033,0.190920280249953,1288,2745,327,0.130417172944512,0.244043385490754,0.182274247491639,4123,0.195180836962696,1327,2796,337,0.134366140137708,0.248577524893314,0.187848383500557,1783,0.0844063624313577,600,1183,129,0.0607533414337789,0.105174253200569,0.0719063545150502
21227,76.80357210275116,76.98284759521485,73.82123641967775,81.21286888122559,93.72314062215375,94.19586944580087,87.14274291992191,97.37529220581062,87.82545615826892,88.37610244750977,82.12297286987311,91.67743225097654,0.227715175537654,0.227715175537654,0.335636551601507,0.410698774117911,0.4739314180929835,0.10792137606385302,0.8035634785789656,0.182983598580257,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,28,3.38753387533875e-4,9,19,6,2.43414291123492e-4,4.1591874261197e-4,6.61084178052005e-4,1166,0.0141066589237321,114,1052,83,0.00308324768756423,0.0230287640646206,0.00914499779638607,10262,0.124153116531165,4802,5460,965,0.129875047330557,0.119521912350598,0.106324371970031,7631,0.0923223964382501,4169,3462,744,0.112754908854871,0.0757847729959284,0.0819744380784487,17777,0.215072106078204,9144,8633,1663,0.247308919781468,0.188980342366797,0.183230498016747,13498,0.163303329461866,3011,10487,1483,0.0814356033969817,0.22956525546167,0.163397972675187,43,5.2022841656988e-4,11,32,3,2.97506355817602e-4,7.00494724399107e-4,3.30542089026003e-4,943,0.0114087301587302,129,814,37,0.00348893817277005,0.0178188345519023,0.00407668576465403,20,2.4196670538134e-4,0,20,2,0,4.37809202749442e-4,2.20361392684002e-4,14802,0.179079558652729,3305,11497,1651,0.0893871369070157,0.251674620200517,0.181908329660643,15303,0.185140824622532,3516,11787,1715,0.0950938497322443,0.258022853640384,0.188959894226532,5876,0.0710898180410375,1455,4421,601,0.0393519770649646,0.0967777242677641,0.0662185985015425
21229,76.93696492467342,77.20808448791504,73.69281654357911,80.03690605163575,93.3860742020987,93.86475524902346,86.60306701660153,97.8456787109375,87.52976846870756,88.00359039306645,81.5062038421631,91.59852294921885,0.28313518236289,0.28313518236289,0.358087015476394,0.458552963147775,0.26472101590483166,0.07495183311350401,0.6195548688825776,0.175417780784885,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,59,3.62483565363774e-4,26,33,9,3.27914338685064e-4,3.95318470956072e-4,6.60114419832771e-4,3221,0.0197891451531647,466,2755,180,0.00587723391643229,0.0330031026510296,0.0132022883966554,24577,0.150995908236364,13067,11510,1718,0.164802179369143,0.137882290930436,0.126008508141411,20173,0.123938660408193,11763,8410,1426,0.148356014075092,0.100746313355775,0.10459146252017,38795,0.23834830369979,21364,17431,2884,0.269444689679527,0.208812008098039,0.211529998533079,33097,0.20334099259059,10094,23003,3056,0.127306435949501,0.275560932951591,0.22414551855655,67,4.11633879311404e-4,14,53,6,1.76569259291957e-4,6.34905423050661e-4,4.40076279888514e-4,2203,0.0135347677033287,443,1760,138,0.0055871558475955,0.0210836517843238,0.0101217544374358,67,4.11633879311404e-4,16,51,4,2.01793439190808e-4,6.10946727841202e-4,2.93384186592343e-4,34926,0.214577983116867,10615,24311,3285,0.133877334813152,0.291229919618578,0.240941763238961,35706,0.219370138726761,10940,24766,3340,0.137976264046715,0.29668052277872897,0.244975795804606,14460,0.0888391924603418,4401,10059,1245,0.0555058078674217,0.120500257555974,0.0913158280768667
21230,79.43022313989636,79.63291988372802,74.75858650207519,82.56000900268555,95.23399463973463,95.26861228942869,91.32052764892586,98.63132476806645,89.7628651992113,89.7985675811768,84.5912952423095,92.79395217895515,0.127994108846328,0.127994108846328,0.12332719600035601,0.175685050879064,-0.03646193475650644,-0.004666912845971996,0.3726026335320994,0.047690942032735995,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,24,2.86837733503842e-4,8,16,5,1.97506480681397e-4,3.70662095167493e-4,6.4499484004128e-4,1008,0.0120471848071614,181,827,61,0.00446858412541661,0.0191585970439698,0.00786893704850361,11564,0.138207981259935,6564,5000,682,0.162054067399087,0.115831904739842,0.0879772961816305,8779,0.10492285260126,5512,3267,579,0.136081965189483,0.0756845665570125,0.0746904024767802,18473,0.220781393792353,10504,7969,1303,0.259326009134675,0.184612889774359,0.168085655314757,13542,0.161848191129543,4834,8708,1163,0.119343290951734,0.201732845294908,0.150025799793602,71,8.48561628282201e-4,13,58,12,3.20948031107271e-4,0.00134365009498216,0.00154798761609907,883,0.0105532382784955,292,591,42,0.007208986544871,0.0136913311402493,0.00541795665634675,32,3.82450311338457e-4,6,26,0,1.48129860511048e-4,6.02325904647176e-4,0,14743,0.176202029376965,5182,9561,1276,0.127934822861375,0.221493768243525,0.164602683178535,15077,0.18019385450156,5316,9761,1313,0.131243056412789,0.226127044433119,0.16937564499484,5946,0.071064048475577,2066,3880,446,0.0510060486359709,0.089885558078117,0.0575335397316821
21231,80.22179366039217,80.2212652206421,79.14992141723633,81.17798728942871,96.30350393625572,95.91853256225582,91.80206527709967,101.1529891967774,90.8469277772018,90.69185218811037,87.65020484924324,94.55902938842775,0.031134434090882,0.031134434090882,0.051041531347914,0.097852915370008,0.6393916523076285,0.019907097257032,2.1429161385870543,0.066718481279126,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,13,3.08115282518013e-4,4,9,4,1.75116014359513e-4,4.65116279069767e-4,0.00137835975189524,436,0.0103337125521426,104,332,18,0.00455301637334734,0.0171576227390181,0.0062026188835286,6267,0.148535267349261,4011,2256,252,0.175597583399002,0.116589147286822,0.0868366643694004,5124,0.121444823663254,3453,1671,220,0.15116889939585,0.0863565891472868,0.0758097863542385,9248,0.219188471748199,5904,3344,441,0.258471237194641,0.1728165374677,0.151964162646451,6230,0.147658323852863,2813,3417,329,0.123150337098328,0.176589147286822,0.113370089593384,37,8.76943496397421e-4,21,16,2,9.19359075387444e-4,8.2687338501292e-4,6.89179875947622e-4,409,0.00969378081152825,138,271,17,0.0060415024954032,0.0140051679586563,0.00585802894555479,14,3.31816458096322e-4,8,6,0,3.50232028719026e-4,3.10077519379845e-4,0,6767,0.160385855138415,3029,3738,360,0.132606601873741,0.193178294573643,0.124052377670572,6969,0.165173492605233,3135,3834,384,0.137247176254268,0.198139534883721,0.132322536181943,2610,0.0618600682593857,1069,1541,126,0.0467997548375799,0.0796382428940569,0.0434183321847002
21237,77.09314558621881,77.16044845581055,73.796870803833,79.74531860351563,93.99273894022784,94.13182601928716,87.36865959167474,97.06320495605462,88.23554023475606,88.37474803924567,82.99214591979974,91.20562438964846,0.185619091107663,0.185619091107663,0.312114993937721,0.390861006057982,0.6814811023758742,0.12649590283005802,1.105715547498691,0.20524191495031902,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,23,3.97655561126576e-4,6,17,7,2.91772028788173e-4,4.560697518444e-4,8.96860986547085e-4,996,0.017220214734003,136,860,72,0.0066134993191986,0.0230717639168343,0.00922485586162716,6427,0.111118795276544,2617,3810,640,0.127261233223108,0.102213279678068,0.0819987187700192,4538,0.0784591711474956,2156,2382,524,0.104843415677884,0.0639034205231388,0.0671364509929532,11136,0.192534449074154,4905,6231,1226,0.238523633534332,0.167162977867203,0.157078795643818,10801,0.186742509379484,2096,8705,1476,0.101925695390002,0.233534540576794,0.189109545163357,72,0.00124483480004841,11,61,7,5.34915386111651e-4,0.00163648558014755,8.96860986547085e-4,716,0.0123791905115925,92,624,55,0.00447383777475199,0.0167404426559356,0.00704676489429853,20,3.45787444457892e-4,0,20,6,0,5.36552649228706e-4,7.6873798846893e-4,12090,0.209028510174796,2340,9750,1639,0.113791091227388,0.261569416498994,0.209993593850096,12315,0.212918618924947,2416,9899,1678,0.117486870258705,0.265566733735748,0.214990390775144,4795,0.0829025398087795,1015,3780,570,0.049358101536666,0.101408450704225,0.0730301089045484
