age0_4,age12_14,age15_17,age18_24,age25_34,age35_44,age45_64,age5_11,age65ovr,amind_akna,asian,blk_afam,families,female,femalehh,femalehh18,hisp_lat,housing,male,malehh,malehh18,married,married18,name,nathaw_pac,occ_own,occ_rent,occupied,other_race,ovr18amind,ovr18asian,ovr18blk_a,ovr18haw_p,ovr18hispl,ovr18other,ovr18twoor,ovr18white,popover18,population,twoormore,vac_other,vac_rent,vac_sale,vacant,white,_meanmean
344.0000000000000000000000000000000,195.0000000000000000000000000000000,244.0000000000000000000000000000000,541.0000000000000000000000000000000,647.0000000000000000000000000000000,589.0000000000000000000000000000000,1497.0000000000000000000000000000000,391.0000000000000000000000000000000,766.0000000000000000000000000000000,19.0000000000000000000000000000000,14.0000000000000000000000000000000,5029.0000000000000000000000000000000,1194.0000000000000000000000000000000,2812.0000000000000000000000000000000,635.0000000000000000000000000000000,262.0000000000000000000000000000000,41.0000000000000000000000000000000,2339.0000000000000000000000000000000,2402.0000000000000000000000000000000,133.0000000000000000000000000000000,51.0000000000000000000000000000000,426.0000000000000000000000000000000,126.0000000000000000000000000000000,Census Tract 1510,0.0000000000000000000000000000000,892.0000000000000000000000000000000,930.0000000000000000000000000000000,1822.0000000000000000000000000000000,8.0000000000000000000000000000000,16.0000000000000000000000000000000,14.0000000000000000000000000000000,3886.0000000000000000000000000000000,0.0000000000000000000000000000000,25.0000000000000000000000000000000,6.0000000000000000000000000000000,28.0000000000000000000000000000000,90.0000000000000000000000000000000,4040.0000000000000000000000000000000,5214.0000000000000000000000000000000,50.0000000000000000000000000000000,338.0000000000000000000000000000000,152.0000000000000000000000000000000,27.0000000000000000000000000000000,517.0000000000000000000000000000000,94.0000000000000000000000000000000,34.5617939476404
77.0000000000000000000000000000000,50.0000000000000000000000000000000,75.0000000000000000000000000000000,124.0000000000000000000000000000000,127.0000000000000000000000000000000,119.0000000000000000000000000000000,339.0000000000000000000000000000000,96.0000000000000000000000000000000,130.0000000000000000000000000000000,0.0000000000000000000000000000000,5.0000000000000000000000000000000,1086.0000000000000000000000000000000,250.0000000000000000000000000000000,577.0000000000000000000000000000000,153.0000000000000000000000000000000,72.0000000000000000000000000000000,22.0000000000000000000000000000000,726.0000000000000000000000000000000,560.0000000000000000000000000000000,45.0000000000000000000000000000000,17.0000000000000000000000000000000,52.0000000000000000000000000000000,23.0000000000000000000000000000000,Census Tract 807,0.0000000000000000000000000000000,176.0000000000000000000000000000000,206.0000000000000000000000000000000,382.0000000000000000000000000000000,9.0000000000000000000000000000000,0.0000000000000000000000000000000,5.0000000000000000000000000000000,807.0000000000000000000000000000000,0.0000000000000000000000000000000,13.0000000000000000000000000000000,5.0000000000000000000000000000000,4.0000000000000000000000000000000,18.0000000000000000000000000000000,839.0000000000000000000000000000000,1137.0000000000000000000000000000000,15.0000000000000000000000000000000,303.0000000000000000000000000000000,22.0000000000000000000000000000000,19.0000000000000000000000000000000,344.0000000000000000000000000000000,22.0000000000000000000000000000000,36.1716028097557
119.0000000000000000000000000000000,82.0000000000000000000000000000000,84.0000000000000000000000000000000,184.0000000000000000000000000000000,188.0000000000000000000000000000000,207.0000000000000000000000000000000,459.0000000000000000000000000000000,170.0000000000000000000000000000000,211.0000000000000000000000000000000,6.0000000000000000000000000000000,6.0000000000000000000000000000000,1661.0000000000000000000000000000000,388.0000000000000000000000000000000,898.0000000000000000000000000000000,230.0000000000000000000000000000000,80.0000000000000000000000000000000,11.0000000000000000000000000000000,735.0000000000000000000000000000000,806.0000000000000000000000000000000,53.0000000000000000000000000000000,19.0000000000000000000000000000000,105.0000000000000000000000000000000,37.0000000000000000000000000000000,Census Tract 805,0.0000000000000000000000000000000,282.0000000000000000000000000000000,261.0000000000000000000000000000000,543.0000000000000000000000000000000,2.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,1220.0000000000000000000000000000000,0.0000000000000000000000000000000,7.0000000000000000000000000000000,1.0000000000000000000000000000000,7.0000000000000000000000000000000,11.0000000000000000000000000000000,1249.0000000000000000000000000000000,1704.0000000000000000000000000000000,17.0000000000000000000000000000000,121.0000000000000000000000000000000,52.0000000000000000000000000000000,19.0000000000000000000000000000000,192.0000000000000000000000000000000,12.0000000000000000000000000000000,36.0379816421233
99.0000000000000000000000000000000,40.0000000000000000000000000000000,61.0000000000000000000000000000000,147.0000000000000000000000000000000,188.0000000000000000000000000000000,168.0000000000000000000000000000000,433.0000000000000000000000000000000,104.0000000000000000000000000000000,303.0000000000000000000000000000000,3.0000000000000000000000000000000,2.0000000000000000000000000000000,1486.0000000000000000000000000000000,371.0000000000000000000000000000000,874.0000000000000000000000000000000,211.0000000000000000000000000000000,85.0000000000000000000000000000000,6.0000000000000000000000000000000,757.0000000000000000000000000000000,669.0000000000000000000000000000000,50.0000000000000000000000000000000,10.0000000000000000000000000000000,110.0000000000000000000000000000000,26.0000000000000000000000000000000,Census Tract 1505,0.0000000000000000000000000000000,281.0000000000000000000000000000000,398.0000000000000000000000000000000,679.0000000000000000000000000000000,10.0000000000000000000000000000000,3.0000000000000000000000000000000,2.0000000000000000000000000000000,1196.0000000000000000000000000000000,0.0000000000000000000000000000000,5.0000000000000000000000000000000,5.0000000000000000000000000000000,19.0000000000000000000000000000000,14.0000000000000000000000000000000,1239.0000000000000000000000000000000,1543.0000000000000000000000000000000,28.0000000000000000000000000000000,51.0000000000000000000000000000000,21.0000000000000000000000000000000,6.0000000000000000000000000000000,78.0000000000000000000000000000000,14.0000000000000000000000000000000,35.0870146792227
116.0000000000000000000000000000000,63.0000000000000000000000000000000,67.0000000000000000000000000000000,173.0000000000000000000000000000000,237.0000000000000000000000000000000,253.0000000000000000000000000000000,565.0000000000000000000000000000000,130.0000000000000000000000000000000,160.0000000000000000000000000000000,4.0000000000000000000000000000000,27.0000000000000000000000000000000,914.0000000000000000000000000000000,404.0000000000000000000000000000000,898.0000000000000000000000000000000,127.0000000000000000000000000000000,61.0000000000000000000000000000000,40.0000000000000000000000000000000,786.0000000000000000000000000000000,866.0000000000000000000000000000000,40.0000000000000000000000000000000,19.0000000000000000000000000000000,237.0000000000000000000000000000000,96.0000000000000000000000000000000,Census Tract 2703.02,0.0000000000000000000000000000000,500.0000000000000000000000000000000,207.0000000000000000000000000000000,707.0000000000000000000000000000000,17.0000000000000000000000000000000,4.0000000000000000000000000000000,24.0000000000000000000000000000000,658.0000000000000000000000000000000,0.0000000000000000000000000000000,33.0000000000000000000000000000000,13.0000000000000000000000000000000,24.0000000000000000000000000000000,665.0000000000000000000000000000000,1388.0000000000000000000000000000000,1764.0000000000000000000000000000000,43.0000000000000000000000000000000,40.0000000000000000000000000000000,31.0000000000000000000000000000000,8.0000000000000000000000000000000,79.0000000000000000000000000000000,759.0000000000000000000000000000000,34.4920596821906
182.0000000000000000000000000000000,47.0000000000000000000000000000000,63.0000000000000000000000000000000,914.0000000000000000000000000000000,909.0000000000000000000000000000000,503.0000000000000000000000000000000,1124.0000000000000000000000000000000,149.0000000000000000000000000000000,899.0000000000000000000000000000000,3.0000000000000000000000000000000,860.0000000000000000000000000000000,359.0000000000000000000000000000000,943.0000000000000000000000000000000,2490.0000000000000000000000000000000,91.0000000000000000000000000000000,31.0000000000000000000000000000000,167.0000000000000000000000000000000,3000.0000000000000000000000000000000,2300.0000000000000000000000000000000,29.0000000000000000000000000000000,8.0000000000000000000000000000000,823.0000000000000000000000000000000,221.0000000000000000000000000000000,Census Tract 1201,4.0000000000000000000000000000000,1263.0000000000000000000000000000000,1473.0000000000000000000000000000000,2736.0000000000000000000000000000000,33.0000000000000000000000000000000,3.0000000000000000000000000000000,799.0000000000000000000000000000000,320.0000000000000000000000000000000,3.0000000000000000000000000000000,147.0000000000000000000000000000000,28.0000000000000000000000000000000,69.0000000000000000000000000000000,3127.0000000000000000000000000000000,4349.0000000000000000000000000000000,4790.0000000000000000000000000000000,102.0000000000000000000000000000000,118.0000000000000000000000000000000,122.0000000000000000000000000000000,24.0000000000000000000000000000000,264.0000000000000000000000000000000,3429.0000000000000000000000000000000,34.4177540545527
191.0000000000000000000000000000000,108.0000000000000000000000000000000,130.0000000000000000000000000000000,283.0000000000000000000000000000000,268.0000000000000000000000000000000,255.0000000000000000000000000000000,681.0000000000000000000000000000000,234.0000000000000000000000000000000,302.0000000000000000000000000000000,2.0000000000000000000000000000000,7.0000000000000000000000000000000,2362.0000000000000000000000000000000,547.0000000000000000000000000000000,1390.0000000000000000000000000000000,377.0000000000000000000000000000000,189.0000000000000000000000000000000,27.0000000000000000000000000000000,1433.0000000000000000000000000000000,1062.0000000000000000000000000000000,69.0000000000000000000000000000000,21.0000000000000000000000000000000,101.0000000000000000000000000000000,33.0000000000000000000000000000000,Census Tract 909,1.0000000000000000000000000000000,301.0000000000000000000000000000000,676.0000000000000000000000000000000,977.0000000000000000000000000000000,6.0000000000000000000000000000000,2.0000000000000000000000000000000,2.0000000000000000000000000000000,1730.0000000000000000000000000000000,1.0000000000000000000000000000000,19.0000000000000000000000000000000,5.0000000000000000000000000000000,24.0000000000000000000000000000000,25.0000000000000000000000000000000,1789.0000000000000000000000000000000,2452.0000000000000000000000000000000,38.0000000000000000000000000000000,360.0000000000000000000000000000000,81.0000000000000000000000000000000,15.0000000000000000000000000000000,456.0000000000000000000000000000000,36.0000000000000000000000000000000,35.8518250960971
205.0000000000000000000000000000000,53.0000000000000000000000000000000,60.0000000000000000000000000000000,337.0000000000000000000000000000000,1050.0000000000000000000000000000000,670.0000000000000000000000000000000,1070.0000000000000000000000000000000,195.0000000000000000000000000000000,1552.0000000000000000000000000000000,16.0000000000000000000000000000000,219.0000000000000000000000000000000,451.0000000000000000000000000000000,940.0000000000000000000000000000000,2891.0000000000000000000000000000000,166.0000000000000000000000000000000,73.0000000000000000000000000000000,167.0000000000000000000000000000000,2895.0000000000000000000000000000000,2301.0000000000000000000000000000000,75.0000000000000000000000000000000,25.0000000000000000000000000000000,699.0000000000000000000000000000000,200.0000000000000000000000000000000,Census Tract 1307,2.0000000000000000000000000000000,1266.0000000000000000000000000000000,1354.0000000000000000000000000000000,2620.0000000000000000000000000000000,53.0000000000000000000000000000000,15.0000000000000000000000000000000,197.0000000000000000000000000000000,417.0000000000000000000000000000000,2.0000000000000000000000000000000,129.0000000000000000000000000000000,44.0000000000000000000000000000000,79.0000000000000000000000000000000,3925.0000000000000000000000000000000,4679.0000000000000000000000000000000,5192.0000000000000000000000000000000,114.0000000000000000000000000000000,95.0000000000000000000000000000000,151.0000000000000000000000000000000,29.0000000000000000000000000000000,275.0000000000000000000000000000000,4337.0000000000000000000000000000000,34.9763071261859
139.0000000000000000000000000000000,49.0000000000000000000000000000000,41.0000000000000000000000000000000,1496.0000000000000000000000000000000,708.0000000000000000000000000000000,479.0000000000000000000000000000000,1070.0000000000000000000000000000000,152.0000000000000000000000000000000,840.0000000000000000000000000000000,10.0000000000000000000000000000000,361.0000000000000000000000000000000,1581.0000000000000000000000000000000,613.0000000000000000000000000000000,2759.0000000000000000000000000000000,126.0000000000000000000000000000000,54.0000000000000000000000000000000,163.0000000000000000000000000000000,2883.0000000000000000000000000000000,2215.0000000000000000000000000000000,48.0000000000000000000000000000000,22.0000000000000000000000000000000,439.0000000000000000000000000000000,125.0000000000000000000000000000000,Census Tract 1401,2.0000000000000000000000000000000,693.0000000000000000000000000000000,1896.0000000000000000000000000000000,2589.0000000000000000000000000000000,53.0000000000000000000000000000000,9.0000000000000000000000000000000,341.0000000000000000000000000000000,1435.0000000000000000000000000000000,2.0000000000000000000000000000000,139.0000000000000000000000000000000,46.0000000000000000000000000000000,123.0000000000000000000000000000000,2637.0000000000000000000000000000000,4593.0000000000000000000000000000000,4974.0000000000000000000000000000000,160.0000000000000000000000000000000,109.0000000000000000000000000000000,177.0000000000000000000000000000000,8.0000000000000000000000000000000,294.0000000000000000000000000000000,2807.0000000000000000000000000000000,35.5730905827582
341.0000000000000000000000000000000,149.0000000000000000000000000000000,164.0000000000000000000000000000000,480.0000000000000000000000000000000,711.0000000000000000000000000000000,493.0000000000000000000000000000000,973.0000000000000000000000000000000,435.0000000000000000000000000000000,355.0000000000000000000000000000000,11.0000000000000000000000000000000,19.0000000000000000000000000000000,3639.0000000000000000000000000000000,957.0000000000000000000000000000000,2368.0000000000000000000000000000000,554.0000000000000000000000000000000,357.0000000000000000000000000000000,77.0000000000000000000000000000000,2035.0000000000000000000000000000000,1733.0000000000000000000000000000000,99.0000000000000000000000000000000,56.0000000000000000000000000000000,304.0000000000000000000000000000000,128.0000000000000000000000000000000,Census Tract 2803.01,0.0000000000000000000000000000000,244.0000000000000000000000000000000,1633.0000000000000000000000000000000,1877.0000000000000000000000000000000,30.0000000000000000000000000000000,7.0000000000000000000000000000000,12.0000000000000000000000000000000,2622.0000000000000000000000000000000,0.0000000000000000000000000000000,52.0000000000000000000000000000000,23.0000000000000000000000000000000,31.0000000000000000000000000000000,317.0000000000000000000000000000000,3012.0000000000000000000000000000000,4101.0000000000000000000000000000000,45.0000000000000000000000000000000,40.0000000000000000000000000000000,114.0000000000000000000000000000000,4.0000000000000000000000000000000,158.0000000000000000000000000000000,357.0000000000000000000000000000000,32.4866243791825
