objectid,nsa_name,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,acres,09-63_mean,09-127_mean,17-127_mean,17-63_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63,label,07_lid_mean,15_lid_mean,lid_change_percent,lid_change_percent_point
58,Dolfield,77.57505598299818,77.5575956344604,75.93834304809573,76.79481658935549,95.26572959067309,95.37691173553463,93.67896957397465,94.816748046875,88.887476729247,89.31662483215334,86.6670246124268,87.3358207702637,108.83703698,0.225384129752513,0.140514504503277,0.201316691874117,0.320250439427178,0.43271111111110966,0.060802187370840005,0.42090944814452824,0.094866309674665,Dolfield,0.256109591606909,0.242903791162399,-0.051563084231452706,-0.013205800444510002
59,Dorchester,76.85310964080733,76.82368917465212,76.13436317443845,76.60951499938965,94.06220001026641,94.01395645141602,93.37833557128903,93.67349014282226,88.31919391316893,88.26807937622073,86.52417831420891,88.0798286437988,121.96874175,0.206163735366296,0.11069230566583,0.223504307278906,0.364843039149528,1.0191494425425123,0.112812001613076,0.7696761193296323,0.15867930378323197,Dorchester,0.271392358175424,0.26715442882063,-0.0156155073167339,-0.004237929354794001
60,Downtown,80.52284708904169,80.47454643249512,79.27351417541499,79.48838615417475,96.25970030772997,95.95324420928952,93.26668701171884,94.90031967163083,91.2630154204767,91.4031602859497,88.81039543151857,89.66319885253904,260.70373755,0.038394733049658,0.014166685628901,0.013311488838829,0.028041352841681,-0.06036675143883622,-8.551967900719999e-4,-0.26965626234687995,-0.010353380207976999,Downtown,0.02849717618002,0.036254932086724,0.27222893446344804,0.007757755906703998
274,Downtown West,80.28670041884492,80.14766368865972,79.21216926574701,79.86213760375976,95.58279347665967,95.53761596679692,93.55509872436524,94.95252532958989,89.9760090343866,90.04920692443844,88.75308113098143,89.24612693786618,70.20647827,0.067803531697975,0.036042188864168,0.023189089475315,0.044867913369195,-0.35661261965227486,-0.012853099388852998,-0.338265835929384,-0.022935618328779994,Downtown West,0.054415228887171,0.052759673375214,-0.03042448861861383,-0.0016555555119570006
61,Druid Heights,79.16236621307601,79.16898441314696,78.71126136779786,78.82529602050789,96.0152848991741,96.03234405517577,95.38763885498048,95.75191116333013,90.30768727359353,90.31451988220213,89.58341064453117,90.01684875488289,57.92978096,0.200351598835969,0.098221524334565,0.089900920813456,0.161061282311677,-0.08471262869803484,-0.008320603521108999,-0.1961068279592798,-0.03929031652429202,Druid Heights,0.148499309653908,0.1369627625257,-0.07768754720203781,-0.011536547128208008
62,Druid Hill Park,77.17216284926965,77.12292327880857,75.10049133300788,75.7977077484131,94.53730174465349,94.29397048950187,87.76366958618168,92.12747344970703,88.71742565704213,88.62366218566892,83.56669998168938,86.16318817138665,623.81670303,0.593929226744875,0.530096522671793,0.474873636168049,0.54965146681892,-0.1041751532822919,-0.05522288650374396,-0.07455056584540631,-0.04427775992595506,Druid Hill Park,0.536955482680431,0.526136897580518,-0.0201480112390467,-0.01081858509991307
63,Dunbar-Broadway,80.35229973473159,80.39732627868656,79.96935043334966,80.17011871337894,98.34404589112107,98.67471389770515,95.17035675048837,96.01225967407227,92.4963217361742,92.63633270263665,90.38774032592774,90.85138397216798,109.80170463,0.111551569668238,0.052909052436329,0.042414583305195,0.100654159744639,-0.1983492171545331,-0.010494469131133999,-0.09768943598022549,-0.010897409923599,Dunbar-Broadway,0.091339500632348,0.101048532825532,0.1062960945261128,0.009709032193184003
64,Dundalk Marine Terminal,80.31713437296759,80.45025634765616,77.78595161437988,79.58363761901859,94.38101960299149,94.37748718261713,92.89918746948236,93.53789138793937,89.65482101664328,89.68215713500976,87.78225364685059,89.06843681335454,273.97545697,1.20896728931e-4,0,0,1.08265727401e-4,NaN,0,-0.1044776119394343,-1.2631001529999998e-5,Dundalk Marine Terminal,0,0,NaN,0
65,East Arlington,77.51558279852122,77.456449317932055,76.89714736938475,76.98798713684084,94.74190461412147,94.64389877319331,92.46526184082038,93.16653289794914,89.19990957033403,89.24335975646977,87.51385421752929,87.52173347473142,82.78270442,0.246096245827536,0.182618068037285,0.17824108630357,0.287211808893692,-0.023967955530125103,-0.004376981733715007,0.16707106980806918,0.04111556306615602,East Arlington,0.284270072972459,0.266296507671343,-0.0632270752709777,-0.01797356530111599
66,East Baltimore Midway,80.00586810291247,80.0015300750733,79.55514183044426,79.78899269103998,97.0117306939413,97.17652206420898,94.99546127319331,95.56054992675789,90.95271711086039,90.95565967559817,89.47134323120119,90.00447540283201,191.88436911,0.127836206841031,0.069795000933863,0.035012784264728,0.100232499726281,-0.49834825136107175,-0.034782216669134995,-0.21593027356542444,-0.027603707114750006,East Baltimore Midway,0.088490661590184,0.09559704364744,0.08030657619181242,0.007106382057256
67,Easterwood,78.2163312430535,78.2331192016601,77.26209259033202,78.09524078369144,95.65396602165794,95.76534881591797,93.58531112670889,95.36605758666985,90.30206675138365,90.66953964233389,87.91954841613776,89.55673446655274,49.43469426,0.123544382278089,0.073484632576837,0.047569762151189,0.093844530777346,-0.3526570048309202,-0.025914870425648003,-0.2403982354607666,-0.029699851500743002,Easterwood,0.111995768504896,0.103929829254157,-0.07202003574256811,-0.008065939250738993
68,Eastwood,80.49123521159477,80.48486242294314,80.16051254272466,80.52074050903323,95.55586652316234,95.27943553924558,94.6578720092774,95.46941146850583,90.78254145774027,90.93789272308352,89.5787895202637,91.05714416503903,17.95191684,0.100477810060174,0.009872905277942,0.003359817137821,0.023766575327376,-0.6596931659693436,-0.006513088140121,-0.7634644374400407,-0.076711234732798,Eastwood,0.012928454877007,0.011817195995887,-0.08595450049459136,-0.0011112588811200003
268,Edgewood,77.29006453194617,77.35505580902102,75.43503875732415,76.22092857360849,94.78956972053476,94.88401870727535,92.85244064331062,94.15783615112312,89.39042251358677,89.28327274322504,87.0471138000488,88.24426994323724,66.46189977,0.155661166705713,0.105302497852449,0.126257386272782,0.238272142084184,0.198997068898548,0.020954888420332995,0.5307102415251206,0.08261097537847101,Edgewood,0.179764483842978,0.176232294147881,-0.019648985269984265,-0.003532189695096999
69,Edmondson Village,77.15285252167757,77.54292373657226,74.37897796630855,75.42318725585942,94.8197387377368,94.98320465087895,90.72802124023443,93.67490463256831,88.97966861606601,89.27623805999755,84.40511131286618,87.82442054748536,118.93114266,0.101291759835745,0.062046450154197,0.075865952901472,0.163587584475607,0.2227283384130914,0.013819502747274996,0.6150137458454774,0.06229582463986201,Edmondson Village,0.160100636428511,0.146565600431917,-0.08454080070217422,-0.013535035996594003
70,Ednor Gardens-Lakeside,77.4998021431017,77.50968666076652,76.61475067138664,76.7431396484375,95.0477787807221,94.98586196899419,93.7186851501464,94.1313041687012,88.84376477790212,88.7128797531128,87.7604354858399,88.21628570556643,326.84210314,0.295750766489546,0.188645669315158,0.142716798939998,0.248401602708087,-0.2434663384635119,-0.04592887037516,-0.1600981946504361,-0.04734916378145901,Ednor Gardens-Lakeside,0.214356926551266,0.213397392196199,-0.004476339395720583,-9.595343550670155e-4
71,Ellwood Park/Monument,80.34739351012826,80.31404476165766,79.61174545288083,79.91212882995609,98.33038349515328,98.32758026123048,96.49716186523443,97.85456390380855,91.89730546973516,91.89264411926277,90.85473480224606,91.59059219360361,89.24435216,0.060390621105283,0.027679150072286,0.043327258728321,0.070037056936959,0.5653392035221056,0.015648108656035,0.15973400596193105,0.009646435831675994,Ellwood Park/Monument,0.054291941598201,0.064486970103792,0.18778161556721365,0.010195028505590994
72,Evergreen,75.00663737266704,74.98905048370364,74.61246147155762,74.93356437683107,93.36781337680434,93.74711227416987,87.39763259887688,93.73575515747072,87.12038644723059,87.51387825012199,83.80660362243657,87.55189437866215,36.83499499,0.634619514159173,0.535391222654677,0.583163333780701,0.696362904308147,0.08922841672515913,0.047772111126023975,0.09729198168571879,0.06174339014897401,Evergreen,0.638090240296762,0.666100556180181,0.04389710751631631,0.028010315883419068
73,Evergreen Lawn,78.04119526692978,78.04968872070317,77.81078758239752,78.06306114196772,95.78489780424788,95.78525295257575,95.21935577392586,95.74939117431644,90.66028874306105,90.765041732788,88.8651313781738,90.44260330200188,34.17785144,0.119484576337368,0.06358193414031,0.054948153932926,0.123128986073149,-0.135789832821558,-0.008633780207384006,0.030501089324624638,0.003644409735780993,Evergreen Lawn,0.130380229771411,0.125190088018141,-0.039807735899603965,-0.005190141753270011
269,Evesham Park,75.61674994234512,75.62816123962406,75.09240264892586,75.50743522644049,93.98912855574652,93.98207893371585,93.02559890747071,93.74672775268562,87.76184235553177,87.74561424255367,86.93891563415522,87.51262512207038,46.99480772,0.539081402932946,0.425245639504303,0.412048433587915,0.593211512971028,-0.03103431214902433,-0.01319720591638801,0.10041175552259776,0.05413011003808199,Evesham Park,0.512830558658972,0.534551327364026,0.04235466927293259,0.021720768705054017
74,Fairfield Area,79.52507941840622,79.51974525451652,76.8606796264649,78.15893058776858,95.35653676835467,95.36757507324212,88.96854362487801,94.6188774108887,89.39145257594392,89.41200847625731,83.47106742858878,88.2349933624268,1538.74552709,0.028350886413973,0.014673490853786,0.038087754051687,0.065683175836441,1.5956845873427417,0.023414263197901006,1.316794433773627,0.037332289422467996,Fairfield Area,0.068310870224484,0.056863551933885,-0.1675768183450259,-0.011447318290598994
75,Fairmont,74.96027383805067,74.75244102478023,74.02044944763176,74.75367698669426,91.07775725289741,90.99323806762698,87.31431159973141,90.81429824829111,85.15178962326448,84.96623888015748,82.52173881530763,84.77561149597166,106.02293253,0.655977077417339,0.598234644061158,0.673831139461254,0.754873846526874,0.12636596049821489,0.07559649540009594,0.15076253807359163,0.09889676910953493,Fairmont,0.641405153320141,0.649002683429966,0.011845134187802336,0.0075975301098250014
76,Fallstaff,76.70599796508665,76.6877822875976,75.66173477172859,75.92554397583015,94.66989744265338,94.67079467773442,93.65153121948237,94.40598297119145,88.53707227966154,88.46816444396978,87.4968803405762,88.03678970336918,189.14299209,0.155861940995757,0.082150412862439,0.190243405242876,0.326833641069065,1.3157936596306448,0.108092992380437,1.0969432241188521,0.17097170007330798,Fallstaff,0.243647144129904,0.239917707413119,-0.01530671221328411,-0.003729436716784995
77,Federal Hill,80.47878065416248,80.46992702484121,79.84129447937012,79.94659500122071,95.26187527819972,95.26764755249025,93.4101890563964,94.78793640136712,90.49655382809328,90.39751472473142,89.54415168762199,89.93798751831062,95.30517579,0.177744236888581,0.083156335986349,0.071237217938843,0.11873734112381,-0.14333385311087607,-0.011919118047506005,-0.3319764218389791,-0.059006895764770986,Federal Hill,0.098391472186666,0.117496142356325,0.19416997982725645,0.019104670169659
78,Fells Point,80.42862759221597,80.42739448547363,79.4867347717286,79.8490776062012,94.90664239999032,95.12015438079834,91.80206527709967,94.17925262451163,90.01337828318046,89.98850402832028,87.65020484924324,89.64560012817381,184.35755108,0.065140623198471,0.017237033680389,0.032544838810877,0.064825565026666,0.8880765341837247,0.015307805130487996,-0.004836585165067763,-3.1505817180499385e-4,Fells Point,0.060958982832319,0.070999436780231,0.1647083576760207,0.010040453947912004
79,Forest Park,76.55501423335377,76.4123207092286,75.8470947265625,76.28451194763176,93.83715916949143,93.89210433959965,91.55309448242193,93.18510665893562,87.69939346020246,87.57168693542474,86.7105064392089,87.32079696655273,99.25092614,0.29513414169487,0.196825823739332,0.296762818357726,0.464877612668813,0.5077433068475122,0.099936994618394,0.5751400702038583,0.169743470973943,Forest Park,0.313813919739944,0.310080953034102,-0.011895478406233511,-0.003732966705842
80,Forest Park Golf Course,76.38360500299132,76.48692131042475,75.04296760559083,76.25993690490728,93.5613578762519,93.52821655273442,91.97264862060548,93.6808647155762,87.53076167543296,87.77960662841798,86.3314643859863,87.53431282043451,65.92456877,0.158171777347045,0.083916634486689,0.188835859617814,0.3242767003213,1.2502792297725842,0.10491922513112499,1.0501552537391288,0.16610492297425503,Forest Park Golf Course,0.249608414917912,0.246548166183903,-0.012260198579504713,-0.003060248734009008
276,Four By Four,78.99722000832412,78.97847461700441,78.22439537048348,78.75001564025882,95.56644102732591,95.53833179473875,95.00476531982414,95.32487945556645,89.78380342081739,89.87530708312988,89.10876693725582,89.54565887451164,45.31841749,0.266507466592519,0.137201022805956,0.243565209331741,0.317582339695884,0.7752433936022206,0.106364186525785,0.19164518636716762,0.051074873103365004,Four By Four,0.300616654483523,0.29482497559572,-0.019265994752530952,-0.005791678887802965
81,Frankford,77.2559000050359,77.25403308868412,74.73501739501953,75.4841064453125,94.7019710803103,94.68112182617193,90.39366607666011,93.62028884887687,88.5997887325766,88.52046279907226,85.55954437255856,87.19918518066405,1359.88044741,0.361077887631365,0.290025891290028,0.282619862640199,0.397514916029624,-0.025535749987310254,-0.007406028649828977,0.10091182441905346,0.03643702839825902,Frankford,0.311085711951244,0.31921702573906,0.026138499697763093,0.008131313787816008
82,Franklin Square,78.76435380153043,78.76410217285154,77.68970108032227,78.36508560180668,95.35245166959905,95.41552352905273,93.01690597534179,94.02673492431644,90.61037421691562,90.80630912780762,88.55962905883784,89.19475555419913,110.15357466,0.213539551135178,0.11685251552356,0.11737539075386,0.186641772120652,0.004474659599386805,5.228752302999934e-4,-0.12596157888099507,-0.026897779014526002,Franklin Square,0.141905939706779,0.160846877758799,0.13347530125347642,0.01894093805201999
83,Franklintown,74.9576582887332,75.04369544982912,73.70740432739265,73.93904762268073,92.41647686846318,93.03563766479495,87.19261398315427,89.87789230346678,85.91259909890528,86.36031723022467,81.55269660949699,82.0428276062012,381.02612134,0.733447240887882,0.610781259223366,0.759927503939087,0.819954060745939,0.24418929438890566,0.14914624471572102,0.1179455249614618,0.08650681985805697,Franklintown,0.729562937894009,0.745233327876682,0.021479147539906422,0.015670389982673005
84,Franklintown Road,76.9399140400296,76.93259630203247,76.02920684814453,76.43445816040034,94.32757400496678,94.29451980590812,92.08379592895514,94.31925277709966,89.32877585468353,89.37287654876708,87.68244285583502,89.03384704589845,78.65419945,0.369563851181498,0.319482151835093,0.234351432880845,0.342782176973353,-0.2664647100479963,-0.08513071895424798,-0.07246832752317034,-0.02678167420814498,Franklintown Road,0.373634876413939,0.364224911015409,-0.025184922480590344,-0.009409965398530007
85,Garwyn Oaks,76.16176801974842,76.19791564941403,75.21625289916986,75.71407432556157,93.2700387977155,93.35516815185548,91.32574615478511,92.94241867065429,87.56280798711174,87.60025997161861,86.5676429748536,87.10415000915523,84.06818527,0.28240506626839,0.183411146260863,0.308295014876577,0.481113214869521,0.6808957424980787,0.12488386861571402,0.7036281297173481,0.198708148601131,Garwyn Oaks,0.3499164123903,0.341879331277277,-0.022968574289274554,-0.008037081113023037
86,Gay Street,79.9164220499973,79.91951713562011,79.68869438171379,79.82652130126952,96.69169190438714,96.8435573577881,95.12730407714847,96.09942932128904,90.8618943179302,90.89863204956063,90.03751678466799,90.39370727539057,70.13748312,0.274952514192882,0.171614940321177,0.098925534501655,0.194647759268983,-0.42356105874863764,-0.07268940581952199,-0.2920677236199572,-0.08030475492389902,Gay Street,0.185297477407297,0.180298770289246,-0.026976660384120957,-0.004998707118050977
87,Glen,76.71930479973969,76.62709054946895,74.70027313232414,75.62895088195796,94.26163446506774,94.29323234558099,92.14341735839847,93.28786315917962,88.34234458068718,88.317578792572,85.86743621826164,87.21279792785643,478.2346183,0.290343703421943,0.168740994478336,0.318906065561231,0.470913586270055,0.889914579128394,0.15016507108289504,0.6219176814235857,0.18056988284811198,Glen,0.353713972760348,0.342051672551788,-0.032970990988986405,-0.011662300208560017
88,Glen Oaks,76.86830256543311,76.80033721923827,75.65991172790523,75.86427803039547,93.86675708771189,93.75719738006597,91.96523284912107,93.61341552734385,88.32527966048642,88.18822507858269,87.14895362853999,87.62738075256344,172.32365102,0.401859573778346,0.309499117118435,0.297273610089091,0.392571745781748,-0.039500943147006466,-0.012225507029343996,-0.023112123245621344,-0.009287827996597997,Glen Oaks,0.356591382083625,0.349834447099674,-0.018948677179098067,-0.006756934983951024
89,Glenham-Belhar,77.47401903486684,77.479920578003,75.54787864685059,75.8303062438964,94.17337096664968,93.91177673339845,92.58979187011712,93.56940155029298,88.46680815559989,88.31065483093262,86.94400367736824,87.57922973632807,479.64119598,0.412016654238003,0.332394698637966,0.339625655854674,0.478322846701749,0.021754129191403734,0.007230957216708023,0.16093085505578617,0.06630619246374603,Glenham-Belhar,0.366281624563919,0.370812234575888,0.012369198201965494,0.004530610011969027
90,Graceland Park,80.10519294557949,80.16084384918216,79.31230964660642,79.43875541687012,95.04567063374061,95.08136749267577,93.60529937744144,94.19643249511712,89.36735004097312,89.33890647888185,88.46204643249513,89.08146247863776,200.02393823,0.347228092028679,0.199886063967297,0.103927703756429,0.196214654497013,-0.4800652847242396,-0.095958360210868,-0.4349113478963366,-0.151013437531666,Graceland Park,0.1597642603007,0.156909445655916,-0.017868919115018783,-0.002854814644784015
91,Greektown,80.623514043028507,80.57210845947269,79.49630661010735,79.87838706970214,96.09362813702315,96.18989658355706,93.5976020812988,94.56490020751951,90.77465545604717,90.9134979248046,89.00475730896002,89.23093833923349,143.64406819,0.10124639272298,0.040583909952729,0.052092779939324,0.087705229755798,0.2835820895522439,0.011508869986594998,-0.13374464613501774,-0.013541162967181997,Greektown,0.070530018348688,0.069390037561991,-0.01616305813307936,-0.001139980786696998
92,Greenmount Cemetery,79.45138453432995,79.4422744750976,78.98687744140616,79.37311897277834,95.77039159726753,95.70133972167963,94.88670349121097,95.40810775756833,89.63686545171502,89.30295543670647,88.39640655517586,89.00836906433108,68.4133596,0.572156344165276,0.287183767261376,0.047894672187416,0.204694082536654,-0.8332263949172817,-0.23928909507396,-0.6422409982444851,-0.36746226162862206,Greenmount Cemetery,0.242920214263495,0.222687796826181,-0.08328832369367144,-0.020232417437313993
93,Greenmount West,80.10026206693198,80.0499076843262,79.78678512573237,79.95756759643561,97.35832229759107,97.22688064575188,96.93401260375977,97.18630676269538,91.18923839363731,91.19579505920402,90.5526313781738,90.81639938354486,64.08180302,0.161742980903119,0.110650821385729,0.078952545157894,0.124031366559051,-0.28647122389932145,-0.031698276227835,-0.23315765626117987,-0.037711614344068,Greenmount West,0.116156441504602,0.112539953327778,-0.031134632999933277,-0.003616488176824001
94,Greenspring,76.95091267473629,77.03945550918581,75.60659027099607,76.14370841979974,94.53220774971061,94.51853446960445,93.34394836425787,94.0093559265137,88.6869027905708,88.73166894912725,87.29910926818843,87.86598663330085,111.26777944,0.229728288877437,0.159423702308389,0.150056421374371,0.261433102909033,-0.05875714086665702,-0.009367280934018007,0.13801005608199576,0.031704814031596,Greenspring,0.26631939007072,0.256226870320292,-0.037896300933056126,-0.010092519750427964
95,Grove Park,76.06618709713888,76.17536277771002,74.95749053955086,75.57757263183596,93.4876904117632,93.49913368225094,87.67112693786618,93.20891265869145,87.77056456645467,87.74900798797616,83.34546279907227,87.69521446228023,219.71391841,0.517480912681494,0.372842517107435,0.534160309851835,0.659999932503957,0.4326700559687407,0.16131779274440006,0.27540923023412567,0.14251901982246307,Grove Park,0.554108684102054,0.555108395201429,0.0018041787253252788,9.997110993749114e-4
96,Guilford,76.19496839766623,76.17652578353885,74.64780311584478,75.04105529785153,93.68161813289822,93.67404632568358,88.24582862853998,93.3509658813476,87.62570379983025,87.67870750427252,83.60567054748536,86.57969703674324,353.74396018,0.66420772759511,0.552895140468379,0.523823898316336,0.671279885123733,-0.05258002833487658,-0.02907124215204293,0.010647508655506146,0.007072157528623002,Guilford,0.558903825644012,0.567892075328387,0.016081925497679513,0.00898824968437506
97,Gwynns Falls,78.19357566018253,78.1189643859863,77.32878303527835,78.11738510131832,94.98300691647526,94.9193981170655,92.84078140258785,94.8465141296387,89.34361198044337,89.22188920974736,87.74785957336431,89.01417121887201,114.39841901,0.329814630773884,0.231469558829884,0.202318195566694,0.310340059629262,-0.12594037596371133,-0.029151363263189983,-0.05904702013651271,-0.019474571144622033,Gwynns Falls,0.309130161166292,0.31275174707857,0.01171540783537403,0.0036215859122780136
98,Gwynns Falls/Leakin Park,75.11205513246135,74.84511070251465,73.58107872009273,73.99805107116704,90.74510575474059,89.32429466247561,87.03641586303716,89.10212020874025,84.65663948186823,83.62916755676275,81.18251571655274,82.96722068786619,477.04341841,0.89042792185991,0.81321992132936,0.888202616275455,0.915021304904687,0.09220469516231447,0.074982694946095,0.027619734782582697,0.024593383044776984,Gwynns Falls/Leakin Park,0.853920144184432,0.863124404116024,0.010778829840561832,0.009204259931592018
101,Hamilton Hills,77.33722608107641,77.39159049987799,75.98132019042961,76.45056343078622,93.95792153893177,93.85159912109384,91.39818725585943,92.98105621337895,88.2718605533876,88.30414886474605,86.0359458923339,87.04153480529786,730.83457358,0.348353008303702,0.2715873089423,0.274151035992631,0.383017777316292,0.009439789584850257,0.0025637270503310328,0.09951046262350184,0.03466476901258997,Hamilton Hills,0.289125808427825,0.292351022816236,0.011155055323316522,0.003225214388411002
99,Hampden,77.69923337999519,77.61544895172119,75.32729721069333,76.58917312622071,95.43894467834227,95.49971141815183,91.89842224121097,93.75153427124025,89.63495313738086,89.86410102844238,87.2835258483887,88.1465225219726,393.24916759,0.227104537200747,0.171976419906185,0.188017873002125,0.25630309936562,0.09327704986934124,0.01604145309593999,0.12856881912078758,0.029198562164873015,Hampden,0.214266945967266,0.222898796264854,0.04028549648020237,0.008631850297588006
100,Hanlon-Longwood,77.2323040330923,77.220255279541007,76.18845710754391,76.39883155822749,94.46347101508914,94.57217693328857,90.81580886840823,92.56242218017586,88.5450629875265,88.67123641967765,86.7405815124512,87.60613937377929,278.51625296,0.310848706653272,0.246515932995162,0.257585788272378,0.373439446808964,0.044905232463952914,0.01106985527721599,0.2013543528283268,0.06259074015569199,Hanlon-Longwood,0.306409426868983,0.308384842562683,0.006446980805667857,0.0019754156937000222
102,Harlem Park,78.50961093719178,78.51913623809816,77.6540367126464,78.20559158325187,95.24779951096727,95.25427684783932,93.58235855102535,94.9185844421387,91.30742767097632,91.41118202209478,89.21190109252927,89.67462463378904,199.79135533,0.240633408591841,0.162369096588625,0.137720595057681,0.204425200259796,-0.15180537459904045,-0.024648501530944,-0.15047041283224671,-0.03620820833204502,Harlem Park,0.170731382222373,0.184312939185249,0.07954927082583087,0.013581556962875996
103,Harwood,79.67009271863168,79.73947095870966,79.20339050292961,79.45808448791499,97.00988167835332,96.97936553955077,96.32427139282227,96.97639236450188,90.84730931388191,90.81446647644051,90.3076087951661,90.82599868774417,45.39598585,0.217174439815949,0.159416265076642,0.168580685561818,0.226518554820442,0.05748736166143425,0.00916442048517599,0.043025850613046146,0.009344115004493003,Harwood,0.201297072483938,0.205487474309388,0.0208170033162522,0.004190401825449996
104,Hawkins Point,78.35949287558773,78.40801811218262,75.10422668457039,76.51360435485847,95.1633713334653,95.11295661926276,89.98766632080086,94.4266304016113,88.61140278950083,88.60055656433107,83.86507492065428,87.46626968383785,1257.2486021,0.206406114437703,0.116368518494125,0.181859539447234,0.249620904783746,0.5627898490124319,0.06549102095310899,0.20936778187879695,0.043214790346043,Hawkins Point,0.204909410079713,0.209148408468714,0.020687182630372877,0.004238998389000992
105,Heritage Crossing,79.42412767588374,79.02885894775395,78.51253929138176,79.09076004028321,95.77543861295231,95.51371383666987,94.6956649780274,95.52473449707037,91.24072942483846,91.7778404235839,89.110009765625,91.04499053955087,54.5160405,0.107864516509274,0.045921304964796,0.098824425473653,0.173906144451043,1.1520387007602106,0.052903120508856996,0.6122646267652888,0.06604162794176899,Heritage Crossing,0.082339193599326,0.129056532266554,0.5673766844810394,0.046717338667228006
106,Herring Run Park,76.49760137173628,76.48880014419558,75.1430255889893,77.35914649963382,92.73786475918752,93.2701631546021,87.39584732055668,95.11504058837895,86.75379762655709,86.87120294570917,83.39853363037106,87.51801185607903,154.10730513,0.6485305180359,0.605372354844246,0.60638606722902,0.651072818874298,0.0016745270520897913,0.0010137123847739904,0.003920094379054778,0.002542300838398015,Herring Run Park,0.590878661112798,0.60416781495022,0.0224904954468903,0.013289153837422019
107,Highlandtown,80.3883363846262,80.45356941223142,79.14694480896003,79.92599563598631,96.40392730319131,96.35993576049813,94.75861663818355,95.70072860717774,91.87745419787214,91.92557907104487,90.93573837280275,91.60999679565428,90.94920074,0.047491575171214,0.020195129905425,0.026750190238069,0.04715729970649,0.32458619297532304,0.006555060332643997,-0.007038626609433206,-3.3427546472400427e-4,Highlandtown,0.029823888744312,0.042630832734062,0.4294189835385747,0.012806943989749998
108,Hillen,77.44695429269125,77.42009658813475,76.96641273498537,77.06784057617192,94.61437701192617,94.60448017120365,93.6975776672363,94.38843917846678,89.22635623501644,89.22134933471679,88.18373527526859,88.5782062530518,107.97305014,0.25834357752276,0.193007396419227,0.162178681555652,0.23782086060348,-0.1597281525761462,-0.030828714863575024,-0.07943962499889101,-0.020522716919279982,Hillen,0.229071348460929,0.215674017849075,-0.05848540510136771,-0.013397330611853997
109,Hoes Heights,77.4251606738188,77.229633140564,76.41976394653322,76.73393516540523,94.74176728445602,94.53607482910154,93.14398345947261,93.90524673461918,89.25298711485212,88.9776691436768,87.64359931945796,88.35749435424812,49.61810388,0.307237858032379,0.233006226650062,0.253434620174346,0.339671232876712,0.0876731657260137,0.020428393524283994,0.10556438276208441,0.03243337484433301,Hoes Heights,0.355932501383396,0.356652885143901,0.002023933632655298,7.203837605049834e-4
110,Holabird Industrial Park,79.95260221817614,79.93437271118168,78.82419738769539,79.02226371765127,94.71256470601674,95.03005790710444,91.5196479797363,93.06246490478512,89.48779324347782,89.41884574890136,87.20385780334479,88.57858390808107,361.0462256,0.183737096710149,0.117752489604114,0.06806104579119,0.146758277343199,-0.4219990930127043,-0.049691443812923994,-0.201259408301663,-0.03697881936695002,Holabird Industrial Park,0.132380699376787,0.139927241984938,0.05700636606150367,0.007546542608150991
111,Hollins Market,79.36810857736874,79.37660799026492,78.7124595642089,79.22452888488776,95.46332011628647,95.35095481872561,93.4123588562012,94.34171981811524,89.72186994174662,89.69538364410397,89.07777175903323,89.56171951293939,68.45062547,0.269760908266919,0.162023378339827,0.12469170130325,0.180952828042452,-0.23040920032094217,-0.037331677036577,-0.3292103396115293,-0.08880808022446701,Hollins Market,0.163687725290337,0.176439476970917,0.07790291946425357,0.012751751680579987
112,Homeland,75.3173424821103,75.20711708068845,74.73822746276858,74.80371971130367,93.27663166813139,93.24943161010737,91.00454025268562,92.11700897216798,87.05238091711576,87.10467872619631,84.43554344177252,85.72297973632809,394.0702574,0.545779400806385,0.406448444309517,0.540695588467743,0.692726980773718,0.33029316765202005,0.13424714415822603,0.26924354372887477,0.146947579967333,Homeland,0.577095077350675,0.588629096879787,0.01998634190758021,0.011534019529112038
113,Hopkins Bayview,80.01665444336538,79.94970207214358,79.24941635131833,79.7306964874268,94.66131383303218,94.58119430541986,92.35534362792963,93.53585891723631,89.42195361343737,89.44905128478999,88.36878967285153,88.63580551147467,265.78480128,0.126153582884518,0.068398873922679,0.048266568207753,0.109935762999227,-0.2943368005982733,-0.020132305714926003,-0.12855615761731415,-0.016217819885291,Hopkins Bayview,0.079997308602186,0.084801920117136,0.060059664492496556,0.00480461151495
114,Howard Park,75.75896213173655,75.67725553512574,73.55972061157226,74.61161689758296,93.33241017077239,93.40842266082761,87.27647743225094,91.14484252929694,87.18679485656557,87.23936166763306,83.44377326965335,84.89616928100583,676.78508534,0.342119208055157,0.168186570769854,0.394568225135955,0.539345071124646,1.3460150434714613,0.22638165436610103,0.5764828703733348,0.19722586306948903,Howard Park,0.436676624927406,0.42313855528005,-0.031002505915233233,-0.013538069647355988
