zcta,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f,total_count,population,urticaria_count,urticaria_prev,urticaria_percap,heat_exhaustion_count,heat_exhaustion_prev,heat_exhaustion_percap,heat_syncope_count,heat_syncope_prev,heat_syncope_percap,heat_cramps_count,heat_cramps_prev,heat_cramps_percap,carbon_monoxide_count,carbon_monoxide_prev,carbon_monoxide_percap,heatstroke_count,heatstroke_prev,heatstroke_percap,all_effects_heat_count,all_effects_heat_prev,all_effects_heat_percap,hypothermia_count,hypothermia_prev,hypothermia_percap,osteoarthritis_count,osteoarthritis_prev,osteoarthritis_percap,kidney_disease_count,kidney_disease_prev,kidney_disease_percap,mental_illness_count,mental_illness_prev,mental_illness_percap,influenza_count,influenza_prev,influenza_percap,acute_bronchitis_count,acute_bronchitis_prev,acute_bronchitis_percap,bronchitis_count,bronchitis_prev,bronchitis_percap,copd_count,copd_prev,copd_percap,asthma_count,asthma_prev,asthma_percap,respiratory_count,respiratory_prev,respiratory_percap,hypertension_count,hypertension_prev,hypertension_percap,heart_attack_count,heart_attack_prev,heart_attack_percap,cerebrovascular_disease_count,cerebrovascular_disease_prev,cerebrovascular_disease_percap,congestive_artery_disease_count,congestive_artery_disease_prev,congestive_artery_disease_percap,angina_pectoris_count,angina_pectoris_prev,angina_pectoris_percap,heart_disease_count,heart_disease_prev,heart_disease_percap,circulatory_count,circulatory_prev,circulatory_percap,thyroid_count,thyroid_prev,thyroid_percap,diabetes_count,diabetes_prev,diabetes_percap
21213,7.777392619670374,89.57867204487442,2.643935335455197,28.151712784144873,5.276662938351207,10.979106923392052,27.28074874736079,15.066334730406833,48.374235846549126,25.7385354299625,96200,34917,35.6,88.1829322807775,89.82233581542962,75.1430255889893,99.4250869750976,146874,31733,399,0.00271661424077781,3.90162812301374e-4,36,2.45108051799502e-4,3.52026597565149e-5,3,2.04256709832918e-5,2.93355497970958e-6,0,0,0,24,1.63405367866334e-4,2.34684398376766e-5,2,1.36171139888612e-5,1.95570331980639e-6,44,2.99576507754946e-4,4.30254730357405e-5,17,1.1574546890532e-4,1.66234782183543e-5,2115,0.0144000980432207,0.00206815626069525,2635,0.0179405476803246,0.00257663912384491,33509,0.228147936326375,0.0327668312716961,896,0.00610046706700982,8.76155087273261e-4,1004,0.00683579122240832,9.81763066542805e-4,2587,0.017613736944592,0.00252970224416956,23243,0.15825129022155,0.0227282061311299,19389,0.132011111565015,0.018959565833863,34911,0.237693533232567,0.0341377792988804,28261,0.192416629219603,0.0276350657605241,104,7.08089927420782e-4,1.01696572629932e-4,471,0.00320683034437681,4.60568131814404e-4,1792,0.0122009341340196,0.00175231017454652,48,3.26810735732669e-4,4.69368796753533e-5,29828,0.203085638029876,0.0291673593115924,30392,0.206925664174735,0.0297188676477778,1675,0.0114043329656713,0.00163790153033785,12541,0.0853861132671542,0.0122632376668459
21214,39.55266955266955,55.73833573833574,4.708994708994709,12.06930114853027,65.08383031394172,13.395863395863397,20.553150553150555,13.915343915343914,24.927021195583198,11.342410262180714,179400,65792,41,86.28198386758322,88.09810714721678,75.15671043396003,97.05000076293939,47268,20790,158,0.00334264195650334,1.54500562264704e-4,10,2.11559617500212e-4,9.77851659903193e-6,0,0,0,1,2.11559617500212e-5,9.77851659903193e-7,7,1.48091732250148e-4,6.84496161932235e-6,1,2.11559617500212e-5,9.77851659903193e-7,16,3.38495388000338e-4,1.56456265584511e-5,5,1.05779808750106e-4,4.88925829951596e-6,661,0.013984090716764,6.4635994719601e-4,940,0.0198866040450199,9.19180560309001e-4,10606,0.22438013032072401,0.0103710947049333,364,0.0077007700770077,3.55938004204762e-4,536,0.0113395954980113,5.24128489708111e-4,1070,0.0226368790725226,0.00104630127609642,5863,0.124037403740374,0.00573314428201242,4511,0.0954345434543454,0.0044110888378233,9868,0.208767030549209,0.00964944017992471,9704,0.205297452822205,0.00948907250770058,40,8.46238470000846e-4,3.91140663961277e-5,277,0.00586020140475586,2.70864909793184e-4,592,0.0125243293560125,5.7888818266269e-4,24,5.07743082000508e-4,2.34684398376766e-5,10490,0.221926038757722,0.0102576639123845,10737,0.227151561309977,0.0104991932723806,820,0.0173478886350173,8.01838361120618e-4,4154,0.0878818651095879,0.00406199579523786
21215,17.04262339236415,80.74203757322739,2.2153390344084585,25.59840653868608,19.997776377719305,17.975220523870448,22.44293313581577,18.109891589791932,50.799981870099266,18.23370270170107,122200,36500,41.8,86.63980466103135,88.60010337829598,74.70027313232414,97.12892379760736,218381,59404,597,0.00273375431012771,5.83777440962206e-4,43,1.96903576776368e-4,4.20476213758373e-5,5,2.28957647414381e-5,4.88925829951596e-6,2,9.15830589657525e-6,1.95570331980639e-6,38,1.7400781203493e-4,3.71583630763213e-5,1,4.57915294828763e-6,9.77851659903193e-7,55,2.51853412155819e-4,5.37818412946756e-5,24,1.09899670758903e-4,2.34684398376766e-5,2506,0.0114753572884088,0.0024504962597174,2847,0.0130368484437749,0.00278394367574439,36027,0.164973143267958,0.0352290617513323,1382,0.0063283893745335,0.00135139099398621,1625,0.00744112354096739,0.00158900894734269,4556,0.0208626208323984,0.00445509216251895,22112,0.101254229992536,0.0216222559037794,16654,0.0762612132007821,0.0162851415440278,38541,0.176485133779953,0.037687380824329,34055,0.155943053653935,0.0333007382780032,81,3.70911388811298e-4,7.92059844521586e-5,604,0.00276580838076573,5.90622402581528e-4,2077,0.0095109006735934,0.00203099789761893,86,3.93807153552736e-4,8.40952427516746e-5,36448,0.166900966659187,0.0356407373001516,37663,0.172464637491357,0.0368288270669339,1633,0.00747775676455369,0.00159683176062191,14805,0.0677943593993983,0.0144770938248668
21216,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,85.95676513713343,88.02322673797616,73.66287193298348,97.76963272094727,138141,30037,387,0.0028014854387908,3.78428592382536e-4,33,2.38886355245727e-4,3.22691047768054e-5,3,2.17169413859752e-5,2.93355497970958e-6,3,2.17169413859752e-5,2.93355497970958e-6,9,6.51508241579256e-5,8.80066493912873e-6,1,7.23898046199173e-6,9.77851659903193e-7,39,2.82320238017678e-4,3.81362147362245e-5,19,1.37540628777843e-4,1.85791815381607e-5,2234,0.0161718823520895,0.00218452060822373,2398,0.0173590751478562,0.00234488828044786,32644,0.236309278201258,0.0319209895858798,801,0.00579842335005538,7.83259179582457e-4,1133,0.00820176486343663,0.00110790593067032,2637,0.0190891914782722,0.00257859482716472,20451,0.148044389428193,0.0199980442966802,17004,0.123091623775707,0.0166273896249939,31474,0.227839671060728,0.0307769031437931,25495,0.184557806878479,0.0249303280692319,75,5.4292353464938e-4,7.33388744927394e-5,587,0.00424928153118915,5.73998924363174e-4,1600,0.0115823687391868,0.00156456265584511,46,3.3299310125162e-4,4.49811763555469e-5,26826,0.19419288987339,0.026231848628563,27477,0.198905466154147,0.02686843005916,1322,0.00956993217075307,0.00129271989439202,10889,0.078825258250628,0.0106478267246859
21217,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,87.45295439008581,90.00984497070309,75.10049133300788,98.9655220031738,170191,36563,448,0.00263233661004401,4.3807754363663e-4,33,1.93899794936277e-4,3.22691047768054e-5,3,1.76272540851161e-5,2.93355497970958e-6,2,1.17515027234108e-5,1.95570331980639e-6,32,1.88024043574572e-4,3.12912531169022e-5,1,5.87575136170538e-6,9.77851659903193e-7,48,2.82036065361858e-4,4.69368796753533e-5,24,1.41018032680929e-4,2.34684398376766e-5,2732,0.0160525527201791,0.00267149073485552,2398,0.0140900517653695,0.00234488828044786,44811,0.26329829426938,0.043818510731922,702,0.00412477745591718,6.86451865252041e-4,1188,0.00698039261770599,0.00116168777196499,2995,0.0175978753283076,0.00292866572141006,25797,0.151576757877914,0.0252256392705227,21440,0.125976109194963,0.0209651395883245,38737,0.227608980498381,0.03787903974967,30953,0.181872131898867,0.0302674424289835,77,4.52432854851314e-4,7.52945778125458e-5,603,0.00354307807110834,5.89644550921625e-4,1693,0.0099476470553672,0.00165550286021611,51,2.99663319446974e-4,4.98704346550628e-5,32515,0.19105005552585,0.0317948467217523,33242,0.19532172676581,0.0325057448785019,1734,0.0101885528611971,0.00169559477827214,12308,0.0723187477598698,0.0120353982300885
21218,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,87.51225344117829,89.25742568969726,74.99704475402834,99.49300308227532,173151,48815,453,0.00261621359391514,4.42966801936146e-4,31,1.79034484351809e-4,3.0313401456999e-5,4,2.31012237873301e-5,3.91140663961277e-6,2,1.15506118936651e-5,1.95570331980639e-6,35,2.02135708139139e-4,3.42248080966117e-5,1,5.77530594683253e-6,9.77851659903193e-7,45,2.59888767607464e-4,4.40033246956437e-5,33,1.90585096245474e-4,3.22691047768054e-5,2882,0.0166444317387714,0.002818168483841,3183,0.018382798828768,0.00311250183347186,45215,0.261130458386033,0.0442135628025229,1018,0.00587926145387552,9.9545298978145e-4,1586,0.0091596352316764,0.00155087273260646,3776,0.0218075552552396,0.00369236786779446,25453,0.146998862264728,0.024889258299516,20184,0.116568775230868,0.019736957903486,38955,0.224977043158861,0.0380922114115289,37140,0.21449486286536,0.0363174106488046,91,5.25552841161761e-4,8.89845010511905e-5,751,0.00433725476607123,7.34366596587298e-4,2368,0.0136759244820994,0.00231555273065076,74,4.27372640065607e-4,7.23610228328363e-5,39412,0.227616357976564,0.0385390896201046,40080,0.231474262349048,0.03919229452892,2238,0.0129251347090112,0.00218843201486335,15677,0.0905394713284936,0.0153297804723024
21222,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,86.7067788912062,88.63657112121584,74.64951629638665,98.15087890625,125941,54771,447,0.00354928101253762,4.37099691976727e-4,29,2.30266553386109e-4,2.83576981371926e-5,4,3.17609039153254e-5,3.91140663961277e-6,0,0,0,26,2.06445875449615e-4,2.5424143157483e-5,2,1.58804519576627e-5,1.95570331980639e-6,42,3.33489491110917e-4,4.10697697159341e-5,11,8.73424857671449e-5,1.07563682589351e-5,1926,0.0152928752352292,0.00188334229697355,1846,0.0146576571569227,0.00180511416418129,37202,0.295392286864484,0.0363780374517186,820,0.00651098530264171,8.01838361120618e-4,751,0.00596310971010235,7.34366596587298e-4,2015,0.0159995553473452,0.00197037109470493,15087,0.119794189342629,0.0147528479929595,9781,0.0776633502989495,0.00956436708551313,23606,0.187436974456293,0.0230831662836748,22267,0.176805011870638,0.0217738229110644,86,6.82859434179497e-4,8.40952427516746e-5,466,0.00370014530613541,4.55678873514888e-4,1675,0.0132998785145425,0.00163790153033785,61,4.84353784708713e-4,5.96489512540948e-5,25163,0.199799906305333,0.024605681318144,25643,0.203611214775172,0.0250750501148976,2957,0.0234792482194043,0.00289150735833374,10381,0.0824274858862483,0.010151078081455
21223,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,87.93469213749194,90.05882339477535,76.39478721618656,98.84756317138662,154267,23811,444,0.00287812688390907,4.34166136997018e-4,41,2.6577297801863e-4,4.00919180560309e-5,1,6.48226775655195e-6,9.77851659903193e-7,0,0,0,26,1.68538961670351e-4,2.5424143157483e-5,1,6.48226775655195e-6,9.77851659903193e-7,50,3.24113387827598e-4,4.88925829951596e-5,23,1.49092158400695e-4,2.24905881777734e-5,3108,0.0201468881873635,0.00303916295897912,2378,0.0154148327250805,0.00232533124724979,51939,0.336682505007552,0.0507886373637119,641,0.0041551336319498,6.26802913997947e-4,1330,0.0086214161162141,0.00130054270767125,2936,0.0190319381332365,0.00287097247347577,27944,0.181140490189088,0.0273250867843348,22915,0.148541165641388,0.0224074707866817,39771,0.257806270945828,0.0388901383660099,30818,0.199770527721418,0.0301354324548966,67,4.34311939688981e-4,6.55160612135139e-5,534,0.00346153098199874,5.22172786388305e-4,2000,0.0129645355131039,0.00195570331980639,44,2.85219781288286e-4,4.30254730357405e-5,32749,0.21228778675932,0.0320236640101697,33421,0.216643870691723,0.0326807803256246,1689,0.0109485502408162,0.00165159145357649,12942,0.0838935093052954,0.0126553561824671
21224,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,88.51879952037194,89.87279052734384,75.37888832092287,101.29438323974607,110122,50957,444,0.00403189190170901,4.34166136997018e-4,19,1.72535914712773e-4,1.85791815381607e-5,0,0,0,2,1.81616752329235e-5,1.95570331980639e-6,17,1.5437423947985e-4,1.66234782183543e-5,2,1.81616752329235e-5,1.95570331980639e-6,26,2.36101778028005e-4,2.5424143157483e-5,7,6.35658633152322e-5,6.84496161932235e-6,1268,0.0115145020976735,0.00123991590475725,1166,0.0105882566607944,0.00114017503544712,25693,0.233313960879752,0.0251239426978927,804,0.00730099344363524,7.86192734562167e-4,587,0.00533045168086304,5.73998924363174e-4,1771,0.0160821634187537,0.00173177528968855,13017,0.118205263253483,0.0127286950569599,9664,0.0877572147254863,0.00944995844130445,22134,0.200995259802764,0.0216437686402973,14887,0.135186429596266,0.0145572776609788,42,3.81395179891393e-4,4.10697697159341e-5,292,0.00265160458400683,2.85532684691732e-4,1063,0.00965293038629883,0.00103945631447709,36,3.26910154192623e-4,3.52026597565149e-5,16332,0.148308239952053,0.0159702733095389,16821,0.152748769546503,0.0164484427712316,1569,0.0142478342202285,0.00153424925438811,6846,0.0621674143222971,0.00669437246369726
21225,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,86.47792711366262,88.2778400421143,74.25978660583502,97.72402572631832,150922,33001,492,0.00325996209962762,4.81103016672371e-4,34,2.25281933714104e-4,3.32469564367086e-5,6,3.97556353613125e-5,5.86710995941916e-6,2,1.32518784537708e-5,1.95570331980639e-6,18,1.19266906083937e-4,1.76013298782575e-5,4,2.65037569075416e-5,3.91140663961277e-6,50,3.31296961344271e-4,4.88925829951596e-5,12,7.95112707226249e-5,1.17342199188383e-5,1820,0.0120592093929314,0.00177969002102381,1658,0.010985807238176,0.00162127805211949,37446,0.248114920289951,0.036616633256735,783,0.00518811041465128,7.656578497042e-4,1568,0.0103894727077563,0.00153327140272821,3335,0.0220975073216628,0.00326113528577715,22118,0.146552523820252,0.0216281230137388,16990,0.112574707464783,0.0166136997017552,35436,0.234796782443911,0.0346511514203295,24968,0.165436450616875,0.0244150002444629,118,7.81860828772478e-4,1.15386495868577e-4,379,0.00251123096698957,3.7060577910331e-4,1532,0.0101509388955884,0.00149806874297169,33,2.18655994487219e-4,3.22691047768054e-5,26898,0.178224513324764,0.0263022539480761,27415,0.181650123905064,0.026807803256246,2074,0.0137421979565603,0.00202806434263922,11621,0.0770000397556354,0.011363614139735
21226,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,87.36130289223266,88.83554039001464,75.03827095031738,97.68062286376951,21124,7770,69,0.00326642681310358,6.74717645333203e-5,6,2.8403711418292e-4,5.86710995941916e-6,0,0,0,0,0,0,1,4.73395190304866e-5,9.77851659903193e-7,0,0,0,7,3.31376633213407e-4,6.84496161932235e-6,3,1.4201855709146e-4,2.93355497970958e-6,297,0.0140598371520545,2.90421942991248e-4,226,0.01069873130089,2.20994475138122e-4,6512,0.308274947926529,0.00636777000928959,112,0.0053020261314145,1.09519385909158e-4,214,0.0101306570725241,2.09260255219283e-4,495,0.0234330619200909,4.8403657165208e-4,2869,0.135817080098466,0.00280545641226226,1939,0.0917913274001136,0.00189605436855229,4567,0.216199583412233,0.00446584853077788,3620,0.171369058890362,0.00353982300884956,28,0.00132550653285363,2.73798464772894e-5,68,0.00321908729407309,6.64939128734171e-5,247,0.0116928612005302,2.41529359996089e-4,13,6.15413747396326e-4,1.27120715787415e-5,4033,0.190920280249953,0.00394367574438958,4123,0.195180836962696,0.00403168239378086,381,0.0180363567506154,3.72561482423116e-4,1783,0.0844063624313577,0.00174350950960739
21227,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,86.02201318997606,88.19574985504148,73.82123641967775,97.36719665527346,82656,33926,288,0.00348432055749129,2.81621278052119e-4,18,2.17770034843206e-4,1.76013298782575e-5,2,2.4196670538134e-5,1.95570331980639e-6,0,0,0,34,4.11343399148277e-4,3.32469564367086e-5,1,1.2098335269067e-5,9.77851659903193e-7,28,3.38753387533875e-4,2.73798464772894e-5,2,2.4196670538134e-5,1.95570331980639e-6,1347,0.0162964576074332,0.0013171661858896,1166,0.0141066589237321,0.00114017503544712,20949,0.253448025551684,0.020485014423312,606,0.00733159117305459,5.92578105901335e-4,771,0.00932781649245064,7.53923629785362e-4,1637,0.0198049748354626,0.00160074316726153,10262,0.124153116531165,0.0100347137339266,7631,0.0923223964382501,0.00746198601672126,17777,0.215072106078204,0.0173832689580991,13498,0.163303329461866,0.0131990417053733,43,5.2022841656988e-4,4.20476213758373e-5,363,0.00439169570267131,3.54960152544859e-4,943,0.0114087301587302,9.22114115288711e-4,20,2.4196670538134e-4,1.95570331980639e-5,14802,0.179079558652729,0.0144741602698871,15303,0.185140824622532,0.0149640639514986,2110,0.0255274874177313,0.00206326700239574,5876,0.0710898180410375,0.00574585635359116
21228,67.47061038363385,20.066518847006652,12.462870769359494,6.3746477055140804,54.607192467973455,18.71522403045643,18.957871396895786,11.404426222649878,27.487603305785125,6.621392190152801,301100,85837,43.4,85.1074513064132,87.22889976501465,73.72289161682131,96.28496780395514,63015,47806,171,0.00271363960961676,1.67212633843446e-4,25,3.96730937078473e-4,2.44462914975798e-5,2,3.17384749662779e-5,1.95570331980639e-6,0,0,0,17,2.69777037213362e-4,1.66234782183543e-5,1,1.58692374831389e-5,9.77851659903193e-7,28,4.4433864952789e-4,2.73798464772894e-5,6,9.52154248988336e-5,5.86710995941916e-6,1546,0.0245338411489328,0.00151175866621034,1900,0.030151551217964,0.00185791815381607,15817,0.251003729270809,0.0154666797046888,389,0.00617313338094105,3.80384295702342e-4,485,0.00769658017932238,4.74258055053048e-4,1085,0.0172181226692057,0.00106096905099496,6659,0.105673252400222,0.00651151420329536,4667,0.0740617313338094,0.0045636336967682,11168,0.177227644211696,0.0109206473377989,15184,0.240958501943982,0.0148476996039701,42,6.66507974291835e-4,4.10697697159341e-5,562,0.00891851146552408,5.49552632865594e-4,1193,0.0189320003173848,0.00116657703026451,36,5.71292549393002e-4,3.52026597565149e-5,16779,0.266269935729588,0.0164073730015157,17198,0.272919146235023,0.0168170928470151,2782,0.0441482186780925,0.00272038331785068,5792,0.0919146235023407,0.00566371681415929
21229,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,85.98666379187335,87.97043571472166,73.69281654357903,98.16118545532227,162766,48225,523,0.0032132017743263302,5.1141641812937e-4,46,2.82614305198874e-4,4.49811763555469e-5,3,1.84313677303614e-5,2.93355497970958e-6,0,0,0,20,1.22875784869076e-4,1.95570331980639e-5,2,1.22875784869076e-5,1.95570331980639e-6,59,3.62483565363774e-4,5.76932479342884e-5,24,1.47450941842891e-4,2.34684398376766e-5,2750,0.0168954204194979,0.00268909206473378,3221,0.0197891451531647,0.00314966019654818,39229,0.241014708231449,0.0383601427663423,1106,0.00679503090325989,0.00108150393585293,1497,0.00919725249745033,0.00146384393487508,3342,0.0205325436516226,0.00326798024739647,24577,0.150995908236364,0.0240326602454408,20173,0.123938660408193,0.0197262015352271,38795,0.23834830369979,0.0379357551459444,33097,0.20334099259059,0.032363956387816,67,4.11633879311404e-4,6.55160612135139e-5,839,0.00515463917525773,8.20417542658779e-4,2203,0.0135347677033287,0.00215420720676673,67,4.11633879311404e-4,6.55160612135139e-5,34926,0.214577983116867,0.0341524470737789,35706,0.219370138726761,0.0349151713685034,2494,0.0153226103731738,0.00243876203979856,14460,0.0888391924603418,0.0141397350022002
21230,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,87.80708139629917,89.70082702636712,75.97287788391122,98.63132476806643,83671,34657,236,0.00282057104612112,2.30772991737153e-4,18,2.15128300127882e-4,1.76013298782575e-5,1,1.19515722293268e-5,9.77851659903193e-7,2,2.39031444586535e-5,1.95570331980639e-6,22,2.62934589045189e-4,2.15127365178702e-5,1,1.19515722293268e-5,9.77851659903193e-7,24,2.86837733503842e-4,2.34684398376766e-5,8,9.56125778346141e-5,7.82281327922554e-6,1053,0.0125850055574811,0.00102967779787806,1008,0.0120471848071614,9.85674473182418e-4,20108,0.240322214387303,0.0196626411773334,436,0.00521088549198647,4.26343323717792e-4,655,0.00782827981020903,6.40492837236591e-4,1540,0.0184054212331632,0.00150589155625092,11564,0.138207981259935,0.0113078765951205,8779,0.10492285260126,0.00858455972229013,18473,0.220781393792353,0.0180638537133917,13542,0.161848191129543,0.013242067178409,71,8.48561628282201e-4,6.94274678531267e-5,285,0.00340619808535813,2.7868772307241e-4,883,0.0105532382784955,8.63443015694519e-4,32,3.82450311338457e-4,3.12912531169022e-5,14743,0.176202029376965,0.0144164670219528,15077,0.18019385450156,0.0147430694763604,1246,0.0148916589977412,0.00121840316823938,5946,0.071064048475577,0.00581430596978438
21231,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,89.197407781592,90.7000301361085,79.1581027984619,101.15298919677741,42192,16729,147,0.00348407281001138,1.43744194005769e-4,10,2.37011755783087e-4,9.77851659903193e-6,1,2.37011755783087e-5,9.77851659903193e-7,0,0,0,4,9.48047023132347e-5,3.91140663961277e-6,1,2.37011755783087e-5,9.77851659903193e-7,13,3.08115282518013e-4,1.27120715787415e-5,9,2.13310580204778e-4,8.80066493912873e-6,602,0.0142681076981418,5.88666699261722e-4,436,0.0103337125521426,4.26343323717792e-4,10890,0.258105802047782,0.0106488045763458,243,0.00575938566552901,2.37617953356476e-4,189,0.00447952218430034,1.84813963721703e-4,593,0.014054797117937,5.79866034322593e-4,6267,0.148535267349261,0.00612819635261331,5124,0.121444823663254,0.00501051190534396,9248,0.219188471748199,0.00904317215078473,6230,0.147658323852863,0.00609201584119689,37,8.76943496397421e-4,3.61805114164181e-5,109,0.00258342813803565,1.06585830929448e-4,409,0.00969378081152825,3.99941328900406e-4,14,3.31816458096322e-4,1.36899232386447e-5,6767,0.160385855138415,0.0066171221825649,6969,0.165173492605233,0.00681464821786535,466,0.0110447478194918,4.55678873514888e-4,2610,0.0618600682593857,0.00255219283234733
21234,63.12653448003561,28.484256773248717,8.389208746715674,8.811878325237103,41.97784294558488,17.85668135938779,20.288877083662364,12.112162414392166,38.61735222951953,5.734767025089606,216700,61748,40.1,85.6000452983459,87.45071029663082,73.93183441162105,96.33981704711918,118324,69649,431,0.00364254082012102,4.21454065418276e-4,38,3.21152090869139e-4,3.71583630763213e-5,3,2.53541124370373e-5,2.93355497970958e-6,3,2.53541124370373e-5,2.93355497970958e-6,16,1.35221932997532e-4,1.56456265584511e-5,1,8.45137081234576e-6,9.77851659903193e-7,47,3.97214428180251e-4,4.59590280154501e-5,14,1.18319191372841e-4,1.36899232386447e-5,1593,0.0134630337040668,0.00155771769422579,2121,0.0179253574929854,0.00207402337065467,24752,0.209188330347182,0.0242037842859238,964,0.00814712146310131,9.42649000146678e-4,1287,0.010876914235489,0.00125849508629541,2592,0.0219059531456002,0.00253459150246908,12869,0.108760690984078,0.0125839730112942,9654,0.081589533822386,0.00944017992470542,22571,0.190755890605456,0.022071089815675,23547,0.199004428518306,0.0230254730357405,141,0.00119164328454075,1.3787708404635e-4,616,0.00520604442040499,6.02356622500367e-4,1508,0.0127446671850174,0.00147460030313401,55,4.64825394679017e-4,5.37818412946756e-5,26279,0.222093573577634,0.025696963770596,26928,0.227578513234847,0.0263315894978732,2953,0.024956898008857,0.00288759595169413,9306,0.0786484567796897,0.00909988754705911
21236,69.23194264358172,16.59420842549513,14.173848930923153,8.540261598201512,38.05256510494978,13.342485953270792,22.101034754531817,10.693310960262375,32.456823789118296,7.36753473266374,239200,77532,36.8,85.92244492539254,87.60416526794427,74.2396404266357,96.97839050292963,51455,39333,247,0.00480031095131668,2.41529359996089e-4,17,3.30385773977262e-4,1.66234782183543e-5,3,5.83033718783403e-5,2.93355497970958e-6,2,3.88689145855602e-5,1.95570331980639e-6,11,2.13779030220581e-4,1.07563682589351e-5,0,0,0,25,4.85861432319502e-4,2.44462914975798e-5,9,1.74910115635021e-4,8.80066493912873e-6,728,0.0141482849091439,7.11876008409524e-4,728,0.0141482849091439,7.11876008409524e-4,11091,0.215547565834224,0.0108453527599863,403,0.00783208628899038,3.94074218940987e-4,317,0.00616072296181129,3.09978976189312e-4,808,0.0157030414925663,7.9010414120178e-4,4899,0.0952094062773297,0.00479049528186574,3605,0.0700612185404723,0.00352515523395101,8639,0.167894276552327,0.00844766048990368,9934,0.193061898746478,0.00971397838947832,61,0.00118550189485959,5.96489512540948e-5,222,0.00431444951899718,2.17083068498509e-4,514,0.00998931104848897,5.02615753190241e-4,18,3.49820231270042e-4,1.76013298782575e-5,11204,0.217743659508308,0.0109558499975554,11488,0.22326304537945801,0.0112335598689679,1435,0.0278884462151394,0.00140321713196108,3868,0.0751724808084734,0.00378233022050555
21237,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,86.38889085731444,88.31286411285399,73.79687080383296,97.07648468017587,57839,30085,240,0.0041494493334947,2.34684398376766e-4,15,2.59340583343419e-4,1.46677748985479e-5,1,1.72893722228946e-5,9.77851659903193e-7,1,1.72893722228946e-5,9.77851659903193e-7,20,3.45787444457892e-4,1.95570331980639e-5,0,0,0,23,3.97655561126576e-4,2.24905881777734e-5,6,0.00010373623333736801,5.86710995941916e-6,591,0.0102180189837307,5.77910331002787e-4,996,0.017220214734003,9.7394025326358e-4,12977,0.224364183336503,0.0126895809905637,488,0.00843721364477256,4.77191610032758e-4,417,0.00720966821694704,4.07764142179631e-4,1001,0.0173066615951175,9.78829511563096e-4,6427,0.111118795276544,0.00628465261819782,4538,0.0784591711474956,0.0044374908326406896,11136,0.192534449074154,0.010889356084682,10801,0.186742509379484,0.0105617757786144,72,0.00124483480004841,7.04053195130299e-5,250,0.00432234305572365,2.44462914975798e-4,716,0.0123791905115925,7.00141788490686e-4,20,3.45787444457892e-4,1.95570331980639e-5,12090,0.209028510174796,0.0118222265682296,12315,0.212918618924947,0.0120422431917078,1355,0.0234270993620222,0.00132498899916883,4795,0.0829025398087795,0.00468879870923581
