zcta,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f,total_count,population,urticaria_count,urticaria_prev,black_urticaria_count,white_urticaria_count,black_urticaria_prev,white_urticaria_prev,heat_exhaustion_count,heat_exhaustion_prev,black_heat_exhaustion_count,white_heat_exhaustion_count,black_heat_exhaustion_prev,white_heat_exhaustion_prev,heat_syncope_count,heat_syncope_prev,black_heat_syncope_count,white_heat_syncope_count,black_heat_syncope_prev,white_heat_syncope_prev,heat_cramps_count,heat_cramps_prev,black_heat_cramps_count,white_heat_cramps_count,black_heat_cramps_prev,white_heat_cramps_prev,carbon_monoxide_count,carbon_monoxide_prev,black_carbon_monoxide_count,white_carbon_monoxide_count,black_carbon_monoxide_prev,white_carbon_monoxide_prev,heatstroke_count,heatstroke_prev,black_heatstroke_count,white_heatstroke_count,black_heatstroke_prev,white_heatstroke_prev,all_effects_heat_count,all_effects_heat_prev,black_all_effects_heat_count,white_all_effects_heat_count,black_all_effects_heat_prev,white_all_effects_heat_prev,hypothermia_count,hypothermia_prev,black_hypothermia_count,white_hypothermia_count,black_hypothermia_prev,white_hypothermia_prev,osteoarthritis_count,osteoarthritis_prev,black_osteoarthritis_count,white_osteoarthritis_count,black_osteoarthritis_prev,white_osteoarthritis_prev,kidney_disease_count,kidney_disease_prev,black_kidney_disease_count,white_kidney_disease_count,black_kidney_disease_prev,white_kidney_disease_prev,mental_illness_count,mental_illness_prev,black_mental_illness_count,white_mental_illness_count,black_mental_illness_prev,white_mental_illness_prev,influenza_count,influenza_prev,black_influenza_count,white_influenza_count,black_influenza_prev,white_influenza_prev,acute_bronchitis_count,acute_bronchitis_prev,black_acute_bronchitis_count,white_acute_bronchitis_count,black_acute_bronchitis_prev,white_acute_bronchitis_prev,bronchitis_count,bronchitis_prev,black_bronchitis_count,white_bronchitis_count,black_bronchitis_prev,white_bronchitis_prev,copd_count,copd_prev,black_copd_count,white_copd_count,black_copd_prev,white_copd_prev,asthma_count,asthma_prev,black_asthma_count,white_asthma_count,black_asthma_prev,white_asthma_prev,respiratory_count,respiratory_prev,black_respiratory_count,white_respiratory_count,black_respiratory_prev,white_respiratory_prev,hypertension_count,hypertension_prev,black_hypertension_count,white_hypertension_count,black_hypertension_prev,white_hypertension_prev,heart_attack_count,heart_attack_prev,black_heart_attack_count,white_heart_attack_count,black_heart_attack_prev,white_heart_attack_prev,cerebrovascular_disease_count,cerebrovascular_disease_prev,black_cerebrovascular_disease_count,white_cerebrovascular_disease_count,black_cerebrovascular_disease_prev,white_cerebrovascular_disease_prev,congestive_artery_disease_count,congestive_artery_disease_prev,black_congestive_artery_disease_count,white_congestive_artery_disease_count,black_congestive_artery_disease_prev,white_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,black_angina_pectoris_count,white_angina_pectoris_count,black_angina_pectoris_prev,white_angina_pectoris_prev,heart_disease_count,heart_disease_prev,black_heart_disease_count,white_heart_disease_count,black_heart_disease_prev,white_heart_disease_prev,circulatory_count,circulatory_prev,black_circulatory_count,white_circulatory_count,black_circulatory_prev,white_circulatory_prev,thyroid_count,thyroid_prev,black_thyroid_count,white_thyroid_count,black_thyroid_prev,white_thyroid_prev,diabetes_count,diabetes_prev,black_diabetes_count,white_diabetes_count,black_diabetes_prev,white_diabetes_prev
21213,7.777392619670374,89.57867204487442,2.643935335455197,28.151712784144873,5.276662938351207,10.979106923392052,27.28074874736079,15.066334730406833,48.374235846549126,25.7385354299625,96200,34917,35.6,88.1829322807775,89.82233581542962,75.1430255889893,99.4250869750976,146874,31733,399,0.00271661424077781,380,9,0.0027547809949109,0.00141978230004733,36,2.45108051799502e-4,32,3,2.31981557466181e-4,4.73260766682442e-4,3,2.04256709832918e-5,3,0,2.17482710124545e-5,0,0,0,0,0,0,0,24,1.63405367866334e-4,21,2,1.52237897087182e-4,3.15507177788295e-4,2,1.36171139888612e-5,2,0,1.44988473416363e-5,0,44,2.99576507754946e-4,40,3,2.89976946832727e-4,4.73260766682442e-4,17,1.1574546890532e-4,15,2,1.08741355062273e-4,3.15507177788295e-4,2115,0.0144000980432207,1979,114,0.0143466094445492,0.0179839091339328,2635,0.0179405476803246,2556,73,0.0185295269026112,0.0115160119892728,33509,0.228147936326375,30630,2393,0.222049847037161,0.377504338223695,896,0.00610046706700982,851,17,0.00616925954386626,0.00268181101120051,1004,0.00683579122240832,948,44,0.00687245363993563,0.00694115791134248,2587,0.017613736944592,2401,144,0.0174058662336344,0.0227165168007572,23243,0.15825129022155,21967,924,0.159248089776863,0.145764316138192,19389,0.132011111565015,18640,447,0.135129257224051,0.0705158542356839,34911,0.237693533232567,33038,1238,0.239506459236491,0.195298943050954,28261,0.192416629219603,26741,1246,0.193856838381349,0.196560971762108,104,7.08089927420782e-4,96,7,6.95944672398544e-4,0.00110427512225903,471,0.00320683034437681,428,40,0.00310275333111018,0.00631014355576589,1792,0.0122009341340196,1650,129,0.01196154905685,0.020350212967345,48,3.26810735732669e-4,44,3,3.18974641515999e-4,4.73260766682442e-4,29828,0.203085638029876,28097,1438,0.203687056878978,0.226849660829784,30392,0.206925664174735,28621,1462,0.207485754882487,0.230635746963243,1675,0.0114043329656713,1460,174,0.0105841585593945,0.0274491244675816,12541,0.0853861132671542,11832,556,0.0857751808731206,0.0877109954251459
21214,39.55266955266955,55.73833573833574,4.708994708994709,12.06930114853027,65.08383031394172,13.395863395863397,20.553150553150555,13.915343915343914,24.927021195583198,11.342410262180714,179400,65792,41,86.28198386758322,88.09810714721678,75.15671043396003,97.05000076293939,47268,20790,158,0.00334264195650334,122,28,0.00350665401971774,0.00253899165759884,10,2.11559617500212e-4,7,3,2.01201460147739e-4,2.72034820457019e-4,0,0,0,0,0,0,1,2.11559617500212e-5,1,0,2.87430657353913e-5,0,7,1.48091732250148e-4,3,4,8.6229197206174e-5,3.62713093942691e-4,1,2.11559617500212e-5,0,1,0,9.06782734856728e-5,16,3.38495388000338e-4,10,6,2.87430657353913e-4,5.44069640914037e-4,5,1.05779808750106e-4,2,3,5.74861314707827e-5,2.72034820457019e-4,661,0.013984090716764,460,181,0.01322181023828,0.0164127675009068,940,0.0198866040450199,722,197,0.0207524934609525,0.0178636198766775,10606,0.22438013032072401,6761,3615,0.194331867436981,0.327801958650707,364,0.0077007700770077,295,51,0.00847920439194044,0.00462459194776931,536,0.0113395954980113,402,118,0.0115547124256273,0.0107000362713094,1070,0.0226368790725226,779,259,0.0223908482078699,0.0234856728327893,5863,0.124037403740374,4522,1211,0.12997614325544,0.10981138919115,4511,0.0954345434543454,3749,662,0.107757753441982,0.0600290170475154,9868,0.208767030549209,7706,1892,0.221494064556926,0.171563293434893,9704,0.205297452822205,7204,2307,0.207065045557759,0.209194776931447,40,8.46238470000846e-4,25,14,7.18576643384783e-4,0.00126949582879942,277,0.00586020140475586,192,85,0.00551866862119514,0.00770765324628219,592,0.0125243293560125,418,163,0.0120146014773936,0.0147805585781647,24,5.07743082000508e-4,19,4,5.46118248972435e-4,3.62713093942691e-4,10490,0.221926038757722,7614,2655,0.21884970250927,0.240750816104461,10737,0.227151561309977,7769,2746,0.223304877698255,0.249002538991658,820,0.0173478886350173,431,364,0.0123882613319537,0.0330068915487849,4154,0.0878818651095879,3178,889,0.0913454629070737,0.0806129851287632
21215,17.04262339236415,80.74203757322739,2.2153390344084585,25.59840653868608,19.997776377719305,17.975220523870448,22.44293313581577,18.109891589791932,50.799981870099266,18.23370270170107,122200,36500,41.8,86.63980466103135,88.60010337829598,74.70027313232414,97.12892379760736,218381,59404,597,0.00273375431012771,516,49,0.00264832683227263,0.0028835402812923,43,1.96903576776368e-4,37,5,1.89899404639704e-4,2.942388042135e-4,5,2.28957647414381e-5,5,0,2.56620817080682e-5,0,2,9.15830589657525e-6,2,0,1.02648326832273e-5,0,38,1.7400781203493e-4,34,4,1.74502155614863e-4,2.353910433708e-4,1,4.57915294828763e-6,1,0,5.13241634161363e-6,0,55,2.51853412155819e-4,48,6,2.46355984397454e-4,3.530865650562e-4,24,1.09899670758903e-4,18,6,9.23834941490454e-5,3.530865650562e-4,2506,0.0114753572884088,2299,177,0.0117994251693697,0.0104160536691579,2847,0.0130368484437749,2602,200,0.0133545473208787,0.01176955216854,36027,0.164973143267958,31453,3819,0.161429891192774,0.224739598658271,1382,0.0063283893745335,1230,85,0.00631287210018477,0.00500205967162949,1625,0.00744112354096739,1471,107,0.00754978443851365,0.00629671041016889,4556,0.0208626208323984,4060,368,0.0208376103469513,0.0216559759901136,22112,0.101254229992536,20334,1453,0.104362553890372,0.085505796504443,16654,0.0762612132007821,15650,752,0.0803223157462533,0.0442535161537103,38541,0.176485133779953,35006,2535,0.179665366454527,0.149179073736244,34055,0.155943053653935,31132,2440,0.159782385547116,0.143588536456188,81,3.70911388811298e-4,66,13,3.387394785465e-4,7.65020890955099e-4,604,0.00276580838076573,543,53,0.0027869020734962,0.0031189313246631,2077,0.0095109006735934,1852,208,0.00950523506466845,0.0122403342552816,86,3.93807153552736e-4,74,12,3.79798809279409e-4,7.06173130112399e-4,36448,0.166900966659187,33099,2828,0.16987784849107,0.166421467663155,37663,0.172464637491357,34167,2955,0.175359269143913,0.173895133290178,1633,0.00747775676455369,1276,323,0.00654896325189899,0.0190078267521921,14805,0.0677943593993983,13248,1254,0.0679942516936974,0.0737950920967457
21216,2.2672037820021975,95.24586343509671,2.4869327829010928,26.17729478504545,13.937212557488502,13.589905782867797,21.666611179545228,16.632819522588807,50.95475496190387,29.140838498966875,88900,37314,36.4,85.95676513713343,88.02322673797616,73.66287193298348,97.76963272094727,138141,30037,387,0.0028014854387908,377,2,0.00285584425422316,4.68713381767049e-4,33,2.38886355245727e-4,33,0,2.49981062040755e-4,0,3,2.17169413859752e-5,3,0,2.2725551094614e-5,0,3,2.17169413859752e-5,3,0,2.2725551094614e-5,0,9,6.51508241579256e-5,6,2,4.54511021892281e-5,4.68713381767049e-4,1,7.23898046199173e-6,1,0,7.57518369820468e-6,0,39,2.82320238017678e-4,39,0,2.95432164229983e-4,0,19,1.37540628777843e-4,17,1,1.2877812286948e-4,2.34356690883525e-4,2234,0.0161718823520895,2112,103,0.0159987879706083,0.024138739161003,2398,0.0173590751478562,2312,61,0.0175138247102492,0.014295758143895,32644,0.236309278201258,30259,1899,0.229217483523975,0.445043355987813,801,0.00579842335005538,773,11,0.00585561699871222,0.00257792359971877,1133,0.00820176486343663,1088,35,0.00824179986364669,0.00820248418092337,2637,0.0190891914782722,2515,99,0.0190515870009848,0.0232013123974689,20451,0.148044389428193,19543,707,0.148041815014014,0.165690180454652,17004,0.123091623775707,16475,398,0.124801151427922,0.0932739629716428,31474,0.227839671060728,30207,919,0.228823573971669,0.215373798921959,25495,0.184557806878479,24445,757,0.185175365502613,0.177408014998828,75,5.4292353464938e-4,70,2,5.30262858874328e-4,4.68713381767049e-4,587,0.00424928153118915,556,28,0.0042118021362018,0.00656198734473869,1600,0.0115823687391868,1507,77,0.0114158018331945,0.0180454651980314,46,3.3299310125162e-4,42,3,3.18157715324597e-4,7.03070072650574e-4,26826,0.19419288987339,25683,821,0.194553442920991,0.192406843215374,27477,0.198905466154147,26292,861,0.199166729793197,0.201781110850715,1322,0.00956993217075307,1181,124,0.00894629194757973,0.0290602296695571,10889,0.078825258250628,10323,412,0.0781986213165669,0.0965549566440122
21217,10.576265623717966,85.23917621639362,4.184558159888411,36.66991507726577,2.240429569967134,13.54101140497224,23.890271586029595,19.41853786614884,68.79477454698694,34.092487154561866,130500,28116,35.1,87.45295439008581,90.00984497070309,75.10049133300788,98.9655220031738,170191,36563,448,0.00263233661004401,416,19,0.00258957695276512,0.00276403840558627,33,1.93899794936277e-4,32,1,1.99198227135778e-4,1.45475705557172e-4,3,1.76272540851161e-5,3,0,1.86748337939792e-5,0,2,1.17515027234108e-5,2,0,1.24498891959862e-5,0,32,1.88024043574572e-4,32,0,1.99198227135778e-4,0,1,5.87575136170538e-6,1,0,6.22494459799308e-6,0,48,2.82036065361858e-4,47,1,2.92572396105675e-4,1.45475705557172e-4,24,1.41018032680929e-4,19,5,1.18273947361868e-4,7.2737852778586e-4,2732,0.0160525527201791,2603,102,0.016203530788576,0.0148385219668315,2398,0.0140900517653695,2325,57,0.0144729961903339,0.0082921152167588,44811,0.26329829426938,41407,2703,0.257756280969099,0.393220832121036,702,0.00412477745591718,672,21,0.00418316276985135,0.00305498981670061,1188,0.00698039261770599,1137,36,0.00707776200791813,0.00523712540005819,2995,0.0175978753283076,2869,97,0.0178593660516421,0.0141111434390457,25797,0.151576757877914,24792,784,0.154328826473444,0.114052953156823,21440,0.125976109194963,20739,504,0.129099126017778,0.0733197556008147,38737,0.227608980498381,37148,1163,0.231244241926247,0.169188245562991,30953,0.181872131898867,29636,963,0.184482458106123,0.140093104451557,77,4.52432854851314e-4,70,5,4.35746121859515e-4,7.2737852778586e-4,603,0.00354307807110834,569,29,0.00354199347625806,0.00421879546115799,1693,0.0099476470553672,1636,50,0.0101840093623167,0.0072737852778586,51,2.99663319446974e-4,49,1,3.05022285301661e-4,1.45475705557172e-4,32515,0.19105005552585,31050,1088,0.193284529767685,0.158277567646203,33242,0.19532172676581,31706,1140,0.197368093423969,0.165842304335176,1734,0.0101885528611971,1522,188,0.00947436567814547,0.0273494326447483,12308,0.0723187477598698,11756,387,0.0731804486940066,0.0562990980506255
21218,29.59541124654307,61.175868073338115,9.228720680118819,24.547429398986242,9.214068222938089,14.196456007374783,15.652975519819728,14.03052340469118,50.42619766940008,18.203080181810158,153700,43352,34.6,87.51225344117829,89.25742568969726,74.99704475402834,99.49300308227532,173151,48815,453,0.00261621359391514,402,33,0.0026816805197924,0.00189003436426117,31,1.79034484351809e-4,27,2,1.80112870732326e-4,1.1454753722795e-4,4,2.31012237873301e-5,3,1,2.00125411924806e-5,5.72737686139748e-5,2,1.15506118936651e-5,2,0,1.33416941283204e-5,0,35,2.02135708139139e-4,32,2,2.13467106053127e-4,1.1454753722795e-4,1,5.77530594683253e-6,0,1,0,5.72737686139748e-5,45,2.59888767607464e-4,39,4,2.60163035502248e-4,2.29095074455899e-4,33,1.90585096245474e-4,28,5,1.86783717796486e-4,2.86368843069874e-4,2882,0.0166444317387714,2562,279,0.0170907101783784,0.015979381443299,3183,0.018382798828768,2980,161,0.0198791242511974,0.00922107674684994,45215,0.261130458386033,37793,6460,0.252111323095807,0.369988545246277,1018,0.00587926145387552,915,58,0.00610382506370659,0.00332187857961054,1586,0.0091596352316764,1433,111,0.00955932384294158,0.0063573883161512,3776,0.0218075552552396,3376,301,0.0225207796886049,0.0172394043528064,25453,0.146998862264728,23061,1991,0.153836404146599,0.114032073310424,20184,0.116568775230868,18654,1189,0.124437981134844,0.068098510882016,38955,0.224977043158861,35092,2918,0.23409336517551,0.167124856815578,37140,0.21449486286536,33520,3110,0.22360679359065,0.178121420389462,91,5.25552841161761e-4,81,6,5.40338612196977e-4,3.43642611683849e-4,751,0.00433725476607123,667,68,0.00444945499179486,0.00389461626575029,2368,0.0136759244820994,2194,156,0.0146358384587675,0.00893470790378007,74,4.27372640065607e-4,63,11,4.20263365042093e-4,6.30011454753723e-4,39412,0.227616357976564,35313,3549,0.235567622376689,0.203264604810997,40080,0.231474262349048,35847,3661,0.239129854708951,0.209679266895762,2238,0.0129251347090112,1761,439,0.0117473616799861,0.0251431844215349,15677,0.0905394713284936,14070,1334,0.0938588181927341,0.0764032073310424
21222,77.9481842580928,11.745266655711964,10.306549086195242,14.372016158648549,34.738929849523565,16.377279947417428,22.94644976356101,18.60838765039893,35.1780185758514,10.869658948820765,143700,50644,39.7,86.7067788912062,88.63657112121584,74.64951629638665,98.15087890625,125941,54771,447,0.00354928101253762,106,268,0.00415735184531513,0.00299525006985191,29,2.30266553386109e-4,3,24,1.17660901282504e-4,2.68231349538977e-4,4,3.17609039153254e-5,3,1,1.17660901282504e-4,1.11763062307907e-5,0,0,0,0,0,0,26,2.06445875449615e-4,12,13,4.70643605130015e-4,1.45291981000279e-4,2,1.58804519576627e-5,0,2,0,2.23526124615814e-5,42,3.33489491110917e-4,7,31,2.74542102992509e-4,3.46465493154512e-4,11,8.73424857671449e-5,0,10,0,1.11763062307907e-4,1926,0.0152928752352292,345,1523,0.0135310036474879,0.0170215143894943,1846,0.0146576571569227,472,1300,0.0185119818017806,0.0145291981000279,37202,0.295392286864484,5966,29637,0.233988312350473,0.331232187761945,820,0.00651098530264171,206,447,0.00807938188806526,0.00499580888516345,751,0.00596310971010235,170,516,0.00666745107267522,0.00576697401508801,2015,0.0159995553473452,404,1451,0.0158450013727105,0.0162168203408773,15087,0.119794189342629,3521,10670,0.138094677805232,0.119251187482537,9781,0.0776633502989495,3004,6004,0.117817782484214,0.0671025426096675,23606,0.187436974456293,5594,15781,0.219398360591442,0.176373288628108,22267,0.176805011870638,4550,16836,0.178452366945131,0.188164291701593,86,6.82859434179497e-4,11,73,4.31423304702514e-4,8.15870354847723e-4,466,0.00370014530613541,79,376,0.0030984037337726,0.00420229114277731,1675,0.0132998785145425,282,1350,0.0110601247205554,0.0150880134115675,61,4.84353784708713e-4,4,53,1.56881201710005e-4,5.92344230231908e-4,25163,0.199799906305333,4823,19370,0.189159508961839,0.21648505169041601,25643,0.203611214775172,4919,19731,0.192924657802879,0.220519698239732,2957,0.0234792482194043,302,2531,0.0118445307291054,0.0282872310701313,10381,0.0824274858862483,2219,7611,0.0870298466486253,0.0850628667225482
21223,18.982823064969974,73.11746671706354,7.899710217966486,38.48148620499086,2.7685412751192717,11.13350972239721,27.344504640712273,25.983789005081686,66.78609817269796,39.47520601416799,68900,26899,34.6,87.93469213749194,90.05882339477535,76.39478721618656,98.84756317138662,154267,23811,444,0.00287812688390907,343,76,0.00282949605272927,0.0026576214288212,41,2.6577297801863e-4,25,15,2.06231490723708e-4,5.2453054516208e-4,1,6.48226775655195e-6,1,0,8.2492596289483e-6,0,0,0,0,0,0,0,26,1.68538961670351e-4,20,5,1.64985192578966e-4,1.74843515054027e-4,1,6.48226775655195e-6,1,0,8.2492596289483e-6,0,50,3.24113387827598e-4,30,19,2.47477788868449e-4,6.64405357205301e-4,23,1.49092158400695e-4,19,4,1.56735932950018e-4,1.39874812043221e-4,3108,0.0201468881873635,2481,591,0.0204664131394207,0.020666503479386,2378,0.0154148327250805,1946,400,0.0160530592379334,0.0139874812043221,51939,0.336682505007552,38318,12450,0.316095130462041,0.435360352484526,641,0.0041551336319498,527,91,0.00434735982445575,0.00318215197398328,1330,0.0086214161162141,1027,258,0.00847198963892991,0.00902192537678777,2936,0.0190319381332365,2186,674,0.018032881548881,0.0235689058292828,27944,0.181140490189088,21859,5632,0.180320566229181,0.196943735356856,22915,0.148541165641388,18927,3586,0.156133736997105,0.125397768996748,39771,0.257806270945828,31441,7454,0.259364971993764,0.260656712242543,30818,0.199770527721418,25012,5368,0.206330481839255,0.187711997762003,67,4.34311939688981e-4,51,12,4.20712241076363e-4,4.19624436129664e-4,534,0.00346153098199874,438,89,0.00361317571747936,0.00311221456796167,2000,0.0129645355131039,1567,410,0.012926589838562,0.0143371682344302,44,2.85219781288286e-4,34,8,2.80474827384242e-4,2.79749624086443e-4,32749,0.21228778675932,26303,5950,0.216980276020227,0.208063782914292,33421,0.216643870691723,26828,6072,0.221311137325425,0.21232996468161,1689,0.0109485502408162,1102,557,0.00909068411110103,0.0194775675770186,12942,0.0838935093052954,10061,2660,0.0829958011268489,0.0930167500087422
21224,69.89226210334203,16.445238141962832,13.662499754695133,17.651847586521853,8.90924229808493,9.955452636536688,20.478050120689993,12.520360303785544,41.94722008711248,14.479162101757307,195800,65501,33,88.51879952037194,89.87279052734384,75.37888832092287,101.29438323974607,110122,50957,444,0.00403189190170901,123,156,0.0033232465146439,0.00336033086334654,19,1.72535914712773e-4,4,12,1.08073057386793e-4,2.58486989488196e-4,0,0,0,0,0,0,2,1.81616752329235e-5,1,1,2.70182643466984e-5,2.15405824573496e-5,17,1.5437423947985e-4,3,6,8.10547930400951e-5,1.29243494744098e-4,2,1.81616752329235e-5,0,2,0,4.30811649146993e-5,26,2.36101778028005e-4,6,15,1.6210958608019e-4,3.23108736860245e-4,7,6.35658633152322e-5,2,3,5.40365286933967e-5,6.46217473720489e-5,1268,0.0115145020976735,451,732,0.012185237220361,0.0157677063587799,1166,0.0105882566607944,443,616,0.0119690911055874,0.0132689987937274,25693,0.233313960879752,8204,14823,0.221657840700313,0.319296053765294,804,0.00730099344363524,238,208,0.00643034691451421,0.00448044115112873,587,0.00533045168086304,207,238,0.00559278071976656,0.00512665862484922,1771,0.0160821634187537,545,787,0.0147249540689506,0.0169524383939342,13017,0.118205263253483,5567,5846,0.15041067761807,0.125926245045666,9664,0.0877572147254863,4916,3291,0.132821787528369,0.0708900568671377,22134,0.200995259802764,8548,8464,0.230952123635578,0.182319489919007,14887,0.135186429596266,5403,8142,0.145979682265211,0.175383422367741,42,3.81395179891393e-4,14,28,3.78255700853777e-4,6.0313630880579e-4,292,0.00265160458400683,78,198,0.00210742461904247,0.00426503532655523,1063,0.00965293038629883,312,714,0.00842969847616989,0.0153799758745476,36,3.26910154192623e-4,10,22,2.70182643466984e-4,4.73892814061692e-4,16332,0.148308239952053,5730,9135,0.154814654706582,0.196773220747889,16821,0.152748769546503,5898,9356,0.159353723116827,0.201533689470963,1569,0.0142478342202285,317,1117,0.00856478979790338,0.0240608306048596,6846,0.0621674143222971,2411,3559,0.0651410353398898,0.0766629329657074
21225,45.74103815035908,40.63816247992485,13.620799369716067,24.852323244625786,31.526090315331135,10.760279991515409,26.468894881973277,17.654010484530772,51.18877593883895,16.405646463937074,165700,41904,34.9,86.47792711366262,88.2778400421143,74.25978660583502,97.72402572631832,150922,33001,492,0.00325996209962762,329,122,0.00366483981642383,0.0023031035263913,34,2.25281933714104e-4,12,21,1.33671968988103e-4,3.96435852903421e-4,6,3.97556353613125e-5,4,2,4.45573229960344e-5,3.77557955146115e-5,2,1.32518784537708e-5,0,2,0,3.77557955146115e-5,18,1.19266906083937e-4,13,5,1.44811299737112e-4,9.43894887865287e-5,4,2.65037569075416e-5,1,3,1.11393307490086e-5,5.66336932719172e-5,50,3.31296961344271e-4,19,30,2.11647284231163e-4,5.66336932719172e-4,12,7.95112707226249e-5,5,7,5.5696653745043e-5,1.3214528430114e-4,1820,0.0120592093929314,984,796,0.0109611014570245,0.0150268066148154,1658,0.010985807238176,989,615,0.0110167981107695,0.011609907120743,37446,0.248114920289951,18107,18207,0.201699861872299,0.343709884467266,783,0.00518811041465128,461,243,0.00513523147529296,0.0045873291550253,1568,0.0103894727077563,945,546,0.0105266675578131,0.0103073321754889,3335,0.0220975073216628,1860,1320,0.020719155193156,0.0249188250396436,22118,0.146552523820252,14246,7170,0.158690905850377,0.135354526919882,16990,0.112574707464783,12090,4274,0.134674508755514,0.0806841350147248,35436,0.234796782443911,22555,11209,0.251247605043889,0.21160235596164,24968,0.165436450616875,14857,9491,0.165497036938021,0.179170127614589,118,7.81860828772478e-4,47,68,5.23548545203404e-4,0.00128369704749679,379,0.00251123096698957,173,190,0.00192710421957849,0.00358680057388809,1532,0.0101509388955884,809,705,0.00901171857594796,0.0133089179189006,33,2.18655994487219e-4,8,23,8.91146459920688e-5,4.34191648418032e-4,26898,0.178224513324764,15528,10695,0.172971527870606,0.201899116514385,27415,0.181650123905064,15834,10869,0.176380163079802,0.205183870724156,2074,0.0137421979565603,647,1342,0.00720714699460856,0.0253341387903043,11621,0.0770000397556354,6690,4521,0.0745221227108675,0.0853469757607793
21226,70.34749034749035,24.504504504504503,5.148005148005147,15.406525116519937,41.677135678391956,10.012870012870014,25.868725868725868,15.72715572715573,30.32849503437739,17.77638190954774,240900,73438,32.6,87.36130289223266,88.83554039001464,75.03827095031738,97.68062286376951,21124,7770,69,0.00326642681310358,27,37,0.00478638539266088,0.00260728630822352,6,2.8403711418292e-4,1,5,1.77273533061514e-4,3.52335987597773e-4,0,0,0,0,0,0,0,0,0,0,0,0,1,4.73395190304866e-5,0,0,0,0,0,0,0,0,0,0,7,3.31376633213407e-4,1,6,1.77273533061514e-4,4.22803185117328e-4,3,1.4201855709146e-4,1,2,1.77273533061514e-4,1.40934395039109e-4,297,0.0140598371520545,74,213,0.013118241446552,0.0150095130716651,226,0.01069873130089,55,166,0.00975004431838327,0.0116975547882461,6512,0.308274947926529,1333,4957,0.236305619570998,0.349305898104432,112,0.0053020261314145,30,71,0.00531820599184542,0.00500317102388838,214,0.0101306570725241,56,147,0.00992731785144478,0.0103586780353745,495,0.0234330619200909,111,361,0.019677362169828,0.0254386583045592,2869,0.135817080098466,775,1971,0.137386988122673,0.138890846311042,1939,0.0917913274001136,635,1193,0.112568693494061,0.0840673666408287,4567,0.216199583412233,1265,3024,0.224251019322815,0.213092805299133,3620,0.171369058890362,1055,2455,0.187023577379897,0.172996969910507,28,0.00132550653285363,4,24,7.09094132246056e-4,0.00169121274046931,68,0.00321908729407309,14,52,0.00248182946286119,0.00366429427101684,247,0.0116928612005302,41,205,0.00726821485552207,0.0144457754915087,13,6.15413747396326e-4,3,10,5.31820599184542e-4,7.04671975195547e-4,4033,0.190920280249953,1111,2807,0.196950895231342,0.19780142343739,4123,0.195180836962696,1130,2874,0.200319092359511,0.2025227256712,381,0.0180363567506154,42,321,0.00744548838858358,0.022619970403777,1783,0.0844063624313577,427,1271,0.0756957986172664,0.089563808047354
21227,72.49896834286388,14.602369863821258,12.898661793314867,16.485253332538097,44.431878157279655,12.379885633437482,23.993397394328834,11.914166126274834,38.86220602848625,8.949709718766494,207400,64692,34.4,86.02201318997606,88.19574985504148,73.82123641967775,97.36719665527346,82656,33926,288,0.00348432055749129,83,165,0.00357851168405622,0.0031188567972176,18,2.17770034843206e-4,5,11,2.15572993015435e-4,2.07923786481173e-4,2,2.4196670538134e-5,1,1,4.3114598603087e-5,1.89021624073794e-5,0,0,0,0,0,0,34,4.11343399148277e-4,16,12,6.89833577649392e-4,2.26825948888553e-4,1,1.2098335269067e-5,1,0,4.3114598603087e-5,0,28,3.38753387533875e-4,9,17,3.88031387427783e-4,3.2133676092545e-4,2,2.4196670538134e-5,2,0,8.6229197206174e-5,0,1347,0.0162964576074332,253,1074,0.010907993446581,0.0203009224255255,1166,0.0141066589237321,298,844,0.0128481503837199,0.0159534250718282,20949,0.253448025551684,4380,15952,0.188841941881521,0.301527294722516,606,0.00733159117305459,170,344,0.00732948176252479,0.00650234386813851,771,0.00932781649245064,218,488,0.00939898249547297,0.00922425525480115,1637,0.0198049748354626,425,1069,0.018323704406312,0.0202064116134886,10262,0.124153116531165,3354,6403,0.144606363714754,0.12103054589445,7631,0.0923223964382501,3026,4140,0.130464775372941,0.0782549523665507,17777,0.215072106078204,5716,10499,0.246443045615245,0.198453803115076,13498,0.163303329461866,3252,9893,0.140208674657239,0.186999092696204,43,5.2022841656988e-4,6,37,2.58687591618522e-4,6.99380009073038e-4,363,0.00439169570267131,60,295,0.00258687591618522,0.00557613791017692,943,0.0114087301587302,240,697,0.0103475036647409,0.0131748071979434,20,2.4196670538134e-4,0,19,0,3.59141085740209e-4,14802,0.179079558652729,3475,10943,0.149823230145727,0.206846363223953,15303,0.185140824622532,3548,11340,0.152970595843753,0.214350521699682,2110,0.0255274874177313,242,1834,0.0104337328619471,0.0346665658551338,5876,0.0710898180410375,1332,4304,0.0574286453393119,0.081354907001361
