"ZIPCODE","total_count","population","urticaria_count","urticaria_prev","thirteen_urticaria_count","fourteen_urticaria_count","fifthteen_urticaria_count","sixteen_urticaria_count","seventeen_urticaria_count","eighteen_urticaria_count","thirteen_urticaria_prev","fourteen_urticaria_prev","fifthteen_urticaria_prev","sixteen_urticaria_prev","seventeen_urticaria_prev","eighteen_urticaria_prev","heat_exhaustion_count","heat_exhaustion_prev","thirteen_heat_exhaustion_count","fourteen_heat_exhaustion_count","fifthteen_heat_exhaustion_count","sixteen_heat_exhaustion_count","seventeen_heat_exhaustion_count","eighteen_heat_exhaustion_count","thirteen_heat_exhaustion_prev","fourteen_heat_exhaustion_prev","fifthteen_heat_exhaustion_prev","sixteen_heat_exhaustion_prev","seventeen_heat_exhaustion_prev","eighteen_heat_exhaustion_prev","heat_syncope_count","heat_syncope_prev","thirteen_heat_syncope_count","fourteen_heat_syncope_count","fifthteen_heat_syncope_count","sixteen_heat_syncope_count","seventeen_heat_syncope_count","eighteen_heat_syncope_count","thirteen_heat_syncope_prev","fourteen_heat_syncope_prev","fifthteen_heat_syncope_prev","sixteen_heat_syncope_prev","seventeen_heat_syncope_prev","eighteen_heat_syncope_prev","heat_cramps_count","heat_cramps_prev","thirteen_heat_cramps_count","fourteen_heat_cramps_count","fifthteen_heat_cramps_count","sixteen_heat_cramps_count","seventeen_heat_cramps_count","eighteen_heat_cramps_count","thirteen_heat_cramps_prev","fourteen_heat_cramps_prev","fifthteen_heat_cramps_prev","sixteen_heat_cramps_prev","seventeen_heat_cramps_prev","eighteen_heat_cramps_prev","carbon_monoxide_count","carbon_monoxide_prev","thirteen_carbon_monoxide_count","fourteen_carbon_monoxide_count","fifthteen_carbon_monoxide_count","sixteen_carbon_monoxide_count","seventeen_carbon_monoxide_count","eighteen_carbon_monoxide_count","thirteen_carbon_monoxide_prev","fourteen_carbon_monoxide_prev","fifthteen_carbon_monoxide_prev","sixteen_carbon_monoxide_prev","seventeen_carbon_monoxide_prev","eighteen_carbon_monoxide_prev","heatstroke_count","heatstroke_prev","thirteen_heatstroke_count","fourteen_heatstroke_count","fifthteen_heatstroke_count","sixteen_heatstroke_count","seventeen_heatstroke_count","eighteen_heatstroke_count","thirteen_heatstroke_prev","fourteen_heatstroke_prev","fifthteen_heatstroke_prev","sixteen_heatstroke_prev","seventeen_heatstroke_prev","eighteen_heatstroke_prev","all_effects_heat_count","all_effects_heat_prev","thirteen_all_effects_heat_count","fourteen_all_effects_heat_count","fifthteen_all_effects_heat_count","sixteen_all_effects_heat_count","seventeen_all_effects_heat_count","eighteen_all_effects_heat_count","thirteen_all_effects_heat_prev","fourteen_all_effects_heat_prev","fifthteen_all_effects_heat_prev","sixteen_all_effects_heat_prev","seventeen_all_effects_heat_prev","eighteen_all_effects_heat_prev","hypothermia_count","hypothermia_prev","thirteen_hypothermia_count","fourteen_hypothermia_count","fifthteen_hypothermia_count","sixteen_hypothermia_count","seventeen_hypothermia_count","eighteen_hypothermia_count","thirteen_hypothermia_prev","fourteen_hypothermia_prev","fifthteen_hypothermia_prev","sixteen_hypothermia_prev","seventeen_hypothermia_prev","eighteen_hypothermia_prev","osteoarthritis_count","osteoarthritis_prev","thirteen_osteoarthritis_count","fourteen_osteoarthritis_count","fifthteen_osteoarthritis_count","sixteen_osteoarthritis_count","seventeen_osteoarthritis_count","eighteen_osteoarthritis_count","thirteen_osteoarthritis_prev","fourteen_osteoarthritis_prev","fifthteen_osteoarthritis_prev","sixteen_osteoarthritis_prev","seventeen_osteoarthritis_prev","eighteen_osteoarthritis_prev","kidney_disease_count","kidney_disease_prev","thirteen_kidney_disease_count","fourteen_kidney_disease_count","fifthteen_kidney_disease_count","sixteen_kidney_disease_count","seventeen_kidney_disease_count","eighteen_kidney_disease_count","thirteen_kidney_disease_prev","fourteen_kidney_disease_prev","fifthteen_kidney_disease_prev","sixteen_kidney_disease_prev","seventeen_kidney_disease_prev","eighteen_kidney_disease_prev","mental_illness_count","mental_illness_prev","thirteen_mental_illness_count","fourteen_mental_illness_count","fifthteen_mental_illness_count","sixteen_mental_illness_count","seventeen_mental_illness_count","eighteen_mental_illness_count","thirteen_mental_illness_prev","fourteen_mental_illness_prev","fifthteen_mental_illness_prev","sixteen_mental_illness_prev","seventeen_mental_illness_prev","eighteen_mental_illness_prev","influenza_count","influenza_prev","thirteen_influenza_count","fourteen_influenza_count","fifthteen_influenza_count","sixteen_influenza_count","seventeen_influenza_count","eighteen_influenza_count","thirteen_influenza_prev","fourteen_influenza_prev","fifthteen_influenza_prev","sixteen_influenza_prev","seventeen_influenza_prev","eighteen_influenza_prev","acute_bronchitis_count","acute_bronchitis_prev","thirteen_acute_bronchitis_count","fourteen_acute_bronchitis_count","fifthteen_acute_bronchitis_count","sixteen_acute_bronchitis_count","seventeen_acute_bronchitis_count","eighteen_acute_bronchitis_count","thirteen_acute_bronchitis_prev","fourteen_acute_bronchitis_prev","fifthteen_acute_bronchitis_prev","sixteen_acute_bronchitis_prev","seventeen_acute_bronchitis_prev","eighteen_acute_bronchitis_prev","bronchitis_count","bronchitis_prev","thirteen_bronchitis_count","fourteen_bronchitis_count","fifthteen_bronchitis_count","sixteen_bronchitis_count","seventeen_bronchitis_count","eighteen_bronchitis_count","thirteen_bronchitis_prev","fourteen_bronchitis_prev","fifthteen_bronchitis_prev","sixteen_bronchitis_prev","seventeen_bronchitis_prev","eighteen_bronchitis_prev","copd_count","copd_prev","thirteen_copd_count","fourteen_copd_count","fifthteen_copd_count","sixteen_copd_count","seventeen_copd_count","eighteen_copd_count","thirteen_copd_prev","fourteen_copd_prev","fifthteen_copd_prev","sixteen_copd_prev","seventeen_copd_prev","eighteen_copd_prev","asthma_count","asthma_prev","thirteen_asthma_count","fourteen_asthma_count","fifthteen_asthma_count","sixteen_asthma_count","seventeen_asthma_count","eighteen_asthma_count","thirteen_asthma_prev","fourteen_asthma_prev","fifthteen_asthma_prev","sixteen_asthma_prev","seventeen_asthma_prev","eighteen_asthma_prev","respiratory_count","respiratory_prev","thirteen_respiratory_count","fourteen_respiratory_count","fifthteen_respiratory_count","sixteen_respiratory_count","seventeen_respiratory_count","eighteen_respiratory_count","thirteen_respiratory_prev","fourteen_respiratory_prev","fifthteen_respiratory_prev","sixteen_respiratory_prev","seventeen_respiratory_prev","eighteen_respiratory_prev","hypertension_count","hypertension_prev","thirteen_hypertension_count","fourteen_hypertension_count","fifthteen_hypertension_count","sixteen_hypertension_count","seventeen_hypertension_count","eighteen_hypertension_count","thirteen_hypertension_prev","fourteen_hypertension_prev","fifthteen_hypertension_prev","sixteen_hypertension_prev","seventeen_hypertension_prev","eighteen_hypertension_prev","heart_attack_count","heart_attack_prev","thirteen_heart_attack_count","fourteen_heart_attack_count","fifthteen_heart_attack_count","sixteen_heart_attack_count","seventeen_heart_attack_count","eighteen_heart_attack_count","thirteen_heart_attack_prev","fourteen_heart_attack_prev","fifthteen_heart_attack_prev","sixteen_heart_attack_prev","seventeen_heart_attack_prev","eighteen_heart_attack_prev","cerebrovascular_disease_count","cerebrovascular_disease_prev","thirteen_cerebrovascular_disease_count","fourteen_cerebrovascular_disease_count","fifthteen_cerebrovascular_disease_count","sixteen_cerebrovascular_disease_count","seventeen_cerebrovascular_disease_count","eighteen_cerebrovascular_disease_count","thirteen_cerebrovascular_disease_prev","fourteen_cerebrovascular_disease_prev","fifthteen_cerebrovascular_disease_prev","sixteen_cerebrovascular_disease_prev","seventeen_cerebrovascular_disease_prev","eighteen_cerebrovascular_disease_prev","congestive_artery_disease_count","congestive_artery_disease_prev","thirteen_congestive_artery_disease_count","fourteen_congestive_artery_disease_count","fifthteen_congestive_artery_disease_count","sixteen_congestive_artery_disease_count","seventeen_congestive_artery_disease_count","eighteen_congestive_artery_disease_count","thirteen_congestive_artery_disease_prev","fourteen_congestive_artery_disease_prev","fifthteen_congestive_artery_disease_prev","sixteen_congestive_artery_disease_prev","seventeen_congestive_artery_disease_prev","eighteen_congestive_artery_disease_prev","angina_pectoris_count","angina_pectoris_prev","thirteen_angina_pectoris_count","fourteen_angina_pectoris_count","fifthteen_angina_pectoris_count","sixteen_angina_pectoris_count","seventeen_angina_pectoris_count","eighteen_angina_pectoris_count","thirteen_angina_pectoris_prev","fourteen_angina_pectoris_prev","fifthteen_angina_pectoris_prev","sixteen_angina_pectoris_prev","seventeen_angina_pectoris_prev","eighteen_angina_pectoris_prev","heart_disease_count","heart_disease_prev","thirteen_heart_disease_count","fourteen_heart_disease_count","fifthteen_heart_disease_count","sixteen_heart_disease_count","seventeen_heart_disease_count","eighteen_heart_disease_count","thirteen_heart_disease_prev","fourteen_heart_disease_prev","fifthteen_heart_disease_prev","sixteen_heart_disease_prev","seventeen_heart_disease_prev","eighteen_heart_disease_prev","circulatory_count","circulatory_prev","thirteen_circulatory_count","fourteen_circulatory_count","fifthteen_circulatory_count","sixteen_circulatory_count","seventeen_circulatory_count","eighteen_circulatory_count","thirteen_circulatory_prev","fourteen_circulatory_prev","fifthteen_circulatory_prev","sixteen_circulatory_prev","seventeen_circulatory_prev","eighteen_circulatory_prev","thyroid_count","thyroid_prev","thirteen_thyroid_count","fourteen_thyroid_count","fifthteen_thyroid_count","sixteen_thyroid_count","seventeen_thyroid_count","eighteen_thyroid_count","thirteen_thyroid_prev","fourteen_thyroid_prev","fifthteen_thyroid_prev","sixteen_thyroid_prev","seventeen_thyroid_prev","eighteen_thyroid_prev","diabetes_count","diabetes_prev","thirteen_diabetes_count","fourteen_diabetes_count","fifthteen_diabetes_count","sixteen_diabetes_count","seventeen_diabetes_count","eighteen_diabetes_count","thirteen_diabetes_prev","fourteen_diabetes_prev","fifthteen_diabetes_prev","sixteen_diabetes_prev","seventeen_diabetes_prev","eighteen_diabetes_prev"
"CITYWIDE",775928,30037,740,0.000953696734748585,73,161,141,122,151,92,0.000866078208048595,0.00100294029701983,0.000923766346078252,0.000823434125269978,0.00103173084806909,0.00109575988565984,84,0.000108257467187677,11,5,16,20,14,18,0.000130504935459377,3.11472141931626e-05,0.000104824549909589,0.000134989200863931,9.56571647216377e-05,0.000214387803716055,6,7.73267622769123e-06,0,2,0,3,1,0,0,1.2458885677265e-05,0,2.02483801295896e-05,6.83265462297412e-06,0,1,1.28877937128187e-06,0,0,0,0,0,1,0,0,0,0,0,1.19104335397808e-05,93,0.000119856481529214,8,28,19,14,17,7,9.49126803340926e-05,0.00017442439948171,0.000124479153017637,9.44924406047516e-05,0.00011615512859056,8.33730347784659e-05,64,8.24818797620398e-05,12,8,12,14,9,9,0.000142369020501139,4.98355427090601e-05,7.86184124321916e-05,9.44924406047516e-05,6.14938916067671e-05,0.000107193901858028,157,0.000202338361291254,24,16,29,38,23,27,0.000284738041002278,9.96710854181202e-05,0.00018999449671113,0.000256479481641469,0.000157151056328405,0.000321581705574083,1116,0.00143827777835057,133,256,181,187,198,161,0.00157792331055429,0.00159473736668992,0.00118582772085222,0.00126214902807775,0.00135286561534888,0.00191757979990472,74342,0.0958104360198369,7258,14034,13726,15553,15155,8616,0.0861095292331055,0.0874240007973687,0.0899263607536885,0.104974352051836,0.103548880811173,0.102620295378752,175847,0.226627986101803,17652,35525,33677,33292,34520,21181,0.209424829157175,0.22130095684242,0.220636022956576,0.224703023758099,0.235863237585067,0.252274892806098,376927,0.485775742079162,40748,76354,72602,71802,72852,42569,0.483437737281701,0.475642878500947,0.475654498283498,0.484624730021598,0.49777255459291,0.507015245354931,4795,0.00617969708529657,95,819,908,623,1103,1247,0.00112708807896735,0.00510191368484003,0.00594879320736917,0.00420491360691145,0.00753641804914045,0.0148523106241067,7147,0.00921090616655154,605,1248,1384,1580,1477,853,0.00717777145026576,0.00777434466261338,0.00906732356717943,0.0106641468682505,0.0100918308781328,0.0101595998094331,25421,0.0327620603973565,3602,7622,6554,3053,2934,1656,0.0427344343204252,0.047480813316057,0.0429387562567153,0.0206061015118791,0.0200470086638061,0.0197236779418771,195023,0.251341619325504,20340,39521,37892,37848,37483,21939,0.241315489749431,0.246193810425596,0.248250740323384,0.255453563714903,0.256108393232939,0.261303001429252,95367,0.122907022301038,10612,20317,18963,19310,17055,9110,0.125901670463174,0.126563590152497,0.124236746245971,0.130332073434125,0.116530924594824,0.108504049547404,285024,0.367333051520244,29171,57628,55277,55158,55068,32722,0.346087224753227,0.358990331904714,0.362149165334521,0.372286717062635,0.376260624777939,0.389733206288709,406037,0.523292109577177,42578,82109,78283,78153,78331,46583,0.505149012908125,0.511493322037277,0.512873765035771,0.52749055075594,0.535208669272186,0.554823725583611,21902,0.0282268457898156,1838,3668,4116,4139,4956,3185,0.0218061883067578,0.0228495963321041,0.0269661154642417,0.0279360151187905,0.0338626363114597,0.037934730824202,57569,0.0741937396253261,6373,12181,11451,10728,10393,6443,0.0756098139711466,0.0758808432173826,0.0750216200634189,0.0724082073434125,0.07101177949657,0.076738923296808,73790,0.0950990298068893,11070,22846,19618,8771,7431,4054,0.131335421412301,0.142317851091398,0.128528001257895,0.0591995140388769,0.0507734565033207,0.0482848975702716,2103,0.00271030301780578,363,606,531,243,228,132,0.00430666287015945,0.0037750423602113,0.00347886475012448,0.00164011879049676,0.0015578452540381,0.00157217722725107,456018,0.587706591333216,48741,93952,89141,86578,86501,51105,0.578267369020501,0.585268613575202,0.584010325218166,0.58435475161987,0.591031457541884,0.6086827060505,476291,0.613834015527214,50579,97416,92707,90859,91029,53701,0.600073557327259,0.606847403568225,0.607373096779266,0.613249190064795,0.621969717674711,0.639602191519771,74789,0.0963865203987999,7942,15709,14679,14050,14268,8141,0.0942245634016705,0.0978583175520781,0.0961699730076784,0.0948299136069115,0.0974883161605947,0.0969628394473559,195098,0.251438277778351,20486,39188,37383,37481,37705,22855,0.243047646165528,0.244119405960331,0.244916009329385,0.25297651187905,0.257625242559239,0.272212958551691
"21201",14359,16595,11,0.000766070060589178,1,4,2,1,3,0,0.000623441396508728,0.00130890052356021,0.000708968450903935,0.000384319754035357,0.00113079532604599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.96427327808343e-05,0,0,0,1,0,0,0,0,0,0.000384319754035357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.000348213663904172,2,1,2,0,0,0,0.00124688279301746,0.000327225130890052,0.000708968450903935,0,0,0,3,0.000208928198342503,2,0,0,1,0,0,0.00124688279301746,0,0,0.000384319754035357,0,0,4,0.000278570931123337,2,0,0,2,0,0,0.00124688279301746,0,0,0.000768639508070715,0,0,35,0.0024374956473292,6,8,4,2,9,6,0.00374064837905237,0.00261780104712042,0.00141793690180787,0.000768639508070715,0.00339238597813796,0.00369685767097967,1179,0.0821087819486037,100,234,230,240,229,146,0.0623441396508728,0.0765706806282723,0.0815313718539525,0.0922367409684858,0.0863173765548436,0.0899568699938386,3237,0.225433526011561,308,677,616,574,646,416,0.192019950124688,0.221531413612565,0.218362282878412,0.220599538816295,0.243497926875236,0.256315465187924,7998,0.557002576781113,888,1663,1530,1368,1547,1002,0.553615960099751,0.544175392670157,0.54236086494151,0.525749423520369,0.58311345646438,0.617375231053604,95,0.00661605961417926,2,20,9,13,23,28,0.00124688279301746,0.00654450261780105,0.00319035802906771,0.00499615680245965,0.00866943083301922,0.0172520024645718,103,0.00717320147642593,10,23,12,19,22,17,0.00623441396508728,0.0075261780104712,0.00425381070542361,0.00730207532667179,0.00829249905767056,0.0104744300677757,447,0.0311303015530329,65,161,104,42,45,30,0.0405236907730673,0.0526832460732984,0.0368663594470046,0.016141429669485,0.0169619298906898,0.0184842883548983,4179,0.291036980291107,418,901,828,751,781,500,0.260598503740648,0.294829842931937,0.293512938674229,0.288624135280553,0.294383716547305,0.308071472581639,2238,0.155860435963507,252,500,464,405,381,236,0.1571072319202,0.163612565445026,0.164480680609713,0.15564950038432,0.14361100640784,0.145409735058534,5798,0.403788564663277,587,1289,1133,1021,1067,701,0.365960099750623,0.421793193717277,0.401630627437079,0.3923904688701,0.402186204297022,0.431916204559458,7496,0.522041924925134,775,1591,1465,1320,1434,911,0.483167082294264,0.520615183246073,0.519319390287132,0.507302075326672,0.540520165849981,0.561306223043746,316,0.0220071035587436,19,48,67,74,74,34,0.0118453865336658,0.0157068062827225,0.0237504431052818,0.0284396617986164,0.027892951375801,0.0209488601355514,1017,0.0708266592381085,109,216,191,189,193,119,0.0679551122194514,0.0706806282722513,0.0677064870613258,0.0726364335126825,0.0727478326422917,0.0733210104744301,1266,0.0881676997005362,176,383,338,160,133,76,0.109725685785536,0.12532722513089,0.119815668202765,0.0614911606456572,0.050131926121372,0.0468268638324091,47,0.00327320844069921,5,19,12,4,6,1,0.00311720698254364,0.00621727748691099,0.00425381070542361,0.00153727901614143,0.00226159065209197,0.000616142945163278,8335,0.580472177728254,860,1806,1629,1477,1578,985,0.536159600997506,0.590968586387435,0.577454803261255,0.567640276710223,0.594798341500189,0.606900800985829,8752,0.609513197297862,888,1862,1696,1572,1674,1060,0.553615960099751,0.609293193717278,0.601205246366537,0.604150653343582,0.63098379193366,0.653111521873075,1111,0.0773730761195069,131,249,190,197,231,113,0.0816708229426434,0.081479057591623,0.0673520028358738,0.0757109915449654,0.0870712401055409,0.0696241528034504,3721,0.259140608677485,357,838,706,679,676,465,0.222568578553616,0.274214659685864,0.250265863169089,0.260953112990008,0.254805880135695,0.286506469500924
"21202",15788,21788,16,0.00101342791993919,0,1,2,6,4,3,0,0.000300751879699248,0.000641848523748395,0.00208986415882968,0.00138169257340242,0.00177619893428064,2,0.000126678489992399,0,0,0,0,1,1,0,0,0,0,0.000345423143350604,0.00059206631142688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.000316696224980998,1,0,2,1,0,1,0.000528541226215645,0,0.000641848523748395,0.000348310693138279,0,0.00059206631142688,2,0.000126678489992399,0,0,1,0,0,1,0,0,0.000320924261874198,0,0,0.00059206631142688,5,0.000316696224980998,0,0,1,1,1,2,0,0,0.000320924261874198,0.000348310693138279,0.000345423143350604,0.00118413262285376,37,0.00234355206485939,6,8,7,3,4,9,0.00317124735729387,0.00240601503759398,0.00224646983311938,0.00104493207941484,0.00138169257340242,0.00532859680284192,1199,0.0759437547504434,121,201,226,221,274,156,0.063953488372093,0.0604511278195489,0.0725288831835687,0.0769766631835597,0.0946459412780656,0.0923623445825933,3452,0.218647073726881,352,688,704,610,673,425,0.186046511627907,0.206917293233083,0.225930680359435,0.21246952281435,0.232469775474957,0.251628182356424,9234,0.584874588294908,1094,1918,1828,1684,1693,1017,0.578224101479915,0.576842105263158,0.586649550706033,0.586555207244862,0.584801381692573,0.602131438721137,107,0.00677729921459336,1,25,18,17,16,30,0.000528541226215645,0.0075187969924812,0.00577663671373556,0.00592128178335075,0.00552677029360967,0.0177619893428064,86,0.00544717506967317,11,16,22,16,14,7,0.00581395348837209,0.00481203007518797,0.00706033376123235,0.00557297109021247,0.00483592400690846,0.00414446417998816,377,0.0238788953635673,55,115,104,46,37,20,0.0290697674418605,0.0345864661654135,0.0333761232349166,0.0160222918843608,0.0127806563039724,0.0118413262285376,4220,0.267291613883962,451,800,821,800,820,528,0.238372093023256,0.240601503759398,0.263478818998716,0.278648554510623,0.283246977547496,0.312611012433393,2399,0.151950848745883,275,490,497,462,424,251,0.145348837209302,0.147368421052632,0.159499358151476,0.160919540229885,0.146459412780656,0.148608644168147,5902,0.37382822396757,646,1136,1180,1107,1131,702,0.341437632135307,0.341654135338346,0.378690629011553,0.385579937304075,0.390673575129534,0.41563055062167,8028,0.508487458829491,861,1588,1621,1460,1575,923,0.45507399577167,0.477593984962406,0.520218228498074,0.508533611981888,0.544041450777202,0.54647720544701,417,0.0264124651634153,24,63,75,79,102,74,0.0126849894291755,0.0189473684210526,0.0240693196405648,0.0275165447579241,0.0352331606217617,0.0438129070455891,1004,0.0635926019761844,131,168,186,180,218,121,0.0692389006342495,0.0505263157894737,0.0596919127086008,0.0626959247648903,0.0753022452504318,0.0716400236826525,1419,0.0898783886496073,194,447,389,181,140,68,0.102536997885835,0.134436090225564,0.124839537869063,0.0630442354580286,0.0483592400690846,0.0402605091770278,46,0.00291360526982518,5,12,13,7,2,7,0.00264270613107822,0.00360902255639098,0.00417201540436457,0.00243817485196796,0.000690846286701209,0.00414446417998816,8970,0.568153027615911,1019,1795,1817,1610,1723,1006,0.538583509513742,0.53984962406015,0.583119383825417,0.56078021595263,0.595164075993092,0.595618709295441,9465,0.59950595388903,1081,1873,1903,1713,1820,1075,0.571353065539112,0.563308270676692,0.610718870346598,0.596656217345872,0.6286701208981,0.636471284783896,1080,0.0684063845958956,107,231,233,211,197,101,0.056553911205074,0.0694736842105263,0.0747753530166881,0.0734935562521769,0.0680483592400691,0.0597986974541149,3907,0.247466430200152,425,792,806,696,777,411,0.224630021141649,0.238195488721805,0.258664955070603,0.242424242424242,0.26839378238342,0.243339253996448
"21205",16770,14766,27,0.00161001788908766,3,6,7,1,6,4,0.00164654226125137,0.00170842824601367,0.00215185982170304,0.000309885342423303,0.00189813350205631,0.00222841225626741,1,5.96302921884317e-05,0,0,0,0,1,0,0,0,0,0,0.000316355583676052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.96302921884317e-05,0,1,0,0,0,0,0,0.000284738041002278,0,0,0,0,2,0.000119260584376863,0,1,1,0,0,0,0,0.000284738041002278,0.000307408545957578,0,0,0,3,0.000178890876565295,0,1,1,0,1,0,0,0.000284738041002278,0.000307408545957578,0,0.000316355583676052,0,23,0.00137149672033393,1,8,2,3,6,3,0.000548847420417124,0.00227790432801822,0.000614817091915155,0.00092965602726991,0.00189813350205631,0.00167130919220056,1429,0.0852116875372689,104,243,226,358,298,200,0.0570801317233809,0.0691913439635535,0.0694743313864125,0.110938952587543,0.0942739639354635,0.11142061281337,3801,0.226654740608229,400,740,718,737,733,473,0.21953896816685,0.210706150341686,0.220719335997541,0.228385497365975,0.231888642834546,0.263509749303621,9078,0.541323792486583,1001,1843,1705,1724,1818,987,0.549396267837541,0.524772209567198,0.52413157085767,0.534242330337775,0.575134451123062,0.549860724233983,130,0.00775193798449612,5,17,13,23,34,38,0.00274423710208562,0.00484054669703872,0.00399631109744851,0.00712736287573598,0.0107560898449858,0.0211699164345404,110,0.00655933214072749,12,26,24,19,18,11,0.00658616904500549,0.00740318906605923,0.00737780510298186,0.00588782150604276,0.00569440050616893,0.00612813370473538,513,0.0305903398926655,67,160,135,57,48,46,0.0367727771679473,0.0455580865603645,0.041500153704273,0.0176634645181283,0.0151850680164505,0.0256267409470752,5238,0.312343470483005,569,1043,968,1012,1040,606,0.312294182217344,0.296981776765376,0.297571472486935,0.313603966532383,0.329009807023094,0.337604456824513,2822,0.168276684555754,337,600,531,559,538,257,0.184961580680571,0.170842824601367,0.163233937903474,0.173225906414627,0.170199304017716,0.143175487465181,6830,0.407274895646989,730,1370,1246,1349,1351,784,0.400658616904501,0.390091116173121,0.383031048263142,0.418035326929036,0.427396393546346,0.436768802228412,8552,0.509958258795468,934,1694,1614,1683,1638,989,0.512623490669594,0.482346241457859,0.49615739317553,0.52153703129842,0.518190446061373,0.550974930362117,602,0.0358974358974359,39,74,92,120,160,117,0.0214050493962678,0.0210706150341686,0.0282815862280971,0.0371862410907964,0.0506168933881683,0.0651810584958217,1112,0.0663088849135361,123,220,216,224,209,120,0.0675082327113063,0.0626423690205011,0.0664002459268368,0.06941431670282,0.0661183169882948,0.0668523676880223,1654,0.0986285032796661,263,530,497,170,111,83,0.144346871569704,0.150911161731207,0.152782047340916,0.0526805082119616,0.0351154697880418,0.0462395543175487,61,0.00363744782349434,13,15,16,7,6,4,0.00713501646542261,0.00427107061503417,0.00491853673532124,0.00216919739696312,0.00189813350205631,0.00222841225626741,9554,0.569707811568277,1070,1928,1806,1853,1807,1090,0.587266739846323,0.548974943052392,0.555179833999385,0.574217539510381,0.571654539702626,0.607242339832869,9978,0.594991055456172,1101,1998,1877,1951,1911,1140,0.604281009879254,0.568906605922551,0.577005840762373,0.604586303067865,0.604555520404935,0.635097493036212,1261,0.0751937984496124,116,249,228,239,260,169,0.0636663007683864,0.0708997722095672,0.0700891484783277,0.0740625968391695,0.0822524517557735,0.094150417827298,4159,0.248002385211688,492,799,765,808,800,495,0.270032930845225,0.22750569476082,0.235167537657547,0.250387356678029,0.253084466940842,0.275766016713092
