"ZIPCODE","total_count","population","urticaria_count","urticaria_prev","black_urticaria_count","white_urticaria_count","black_urticaria_prev","white_urticaria_prev","heat_exhaustion_count","heat_exhaustion_prev","black_heat_exhaustion_count","white_heat_exhaustion_count","black_heat_exhaustion_prev","white_heat_exhaustion_prev","heat_syncope_count","heat_syncope_prev","black_heat_syncope_count","white_heat_syncope_count","black_heat_syncope_prev","white_heat_syncope_prev","heat_cramps_count","heat_cramps_prev","black_heat_cramps_count","white_heat_cramps_count","black_heat_cramps_prev","white_heat_cramps_prev","carbon_monoxide_count","carbon_monoxide_prev","black_carbon_monoxide_count","white_carbon_monoxide_count","black_carbon_monoxide_prev","white_carbon_monoxide_prev","heatstroke_count","heatstroke_prev","black_heatstroke_count","white_heatstroke_count","black_heatstroke_prev","white_heatstroke_prev","all_effects_heat_count","all_effects_heat_prev","black_all_effects_heat_count","white_all_effects_heat_count","black_all_effects_heat_prev","white_all_effects_heat_prev","hypothermia_count","hypothermia_prev","black_hypothermia_count","white_hypothermia_count","black_hypothermia_prev","white_hypothermia_prev","osteoarthritis_count","osteoarthritis_prev","black_osteoarthritis_count","white_osteoarthritis_count","black_osteoarthritis_prev","white_osteoarthritis_prev","kidney_disease_count","kidney_disease_prev","black_kidney_disease_count","white_kidney_disease_count","black_kidney_disease_prev","white_kidney_disease_prev","mental_illness_count","mental_illness_prev","black_mental_illness_count","white_mental_illness_count","black_mental_illness_prev","white_mental_illness_prev","influenza_count","influenza_prev","black_influenza_count","white_influenza_count","black_influenza_prev","white_influenza_prev","acute_bronchitis_count","acute_bronchitis_prev","black_acute_bronchitis_count","white_acute_bronchitis_count","black_acute_bronchitis_prev","white_acute_bronchitis_prev","bronchitis_count","bronchitis_prev","black_bronchitis_count","white_bronchitis_count","black_bronchitis_prev","white_bronchitis_prev","copd_count","copd_prev","black_copd_count","white_copd_count","black_copd_prev","white_copd_prev","asthma_count","asthma_prev","black_asthma_count","white_asthma_count","black_asthma_prev","white_asthma_prev","respiratory_count","respiratory_prev","black_respiratory_count","white_respiratory_count","black_respiratory_prev","white_respiratory_prev","hypertension_count","hypertension_prev","black_hypertension_count","white_hypertension_count","black_hypertension_prev","white_hypertension_prev","heart_attack_count","heart_attack_prev","black_heart_attack_count","white_heart_attack_count","black_heart_attack_prev","white_heart_attack_prev","cerebrovascular_disease_count","cerebrovascular_disease_prev","black_cerebrovascular_disease_count","white_cerebrovascular_disease_count","black_cerebrovascular_disease_prev","white_cerebrovascular_disease_prev","congestive_artery_disease_count","congestive_artery_disease_prev","black_congestive_artery_disease_count","white_congestive_artery_disease_count","black_congestive_artery_disease_prev","white_congestive_artery_disease_prev","angina_pectoris_count","angina_pectoris_prev","black_angina_pectoris_count","white_angina_pectoris_count","black_angina_pectoris_prev","white_angina_pectoris_prev","heart_disease_count","heart_disease_prev","black_heart_disease_count","white_heart_disease_count","black_heart_disease_prev","white_heart_disease_prev","circulatory_count","circulatory_prev","black_circulatory_count","white_circulatory_count","black_circulatory_prev","white_circulatory_prev","thyroid_count","thyroid_prev","black_thyroid_count","white_thyroid_count","black_thyroid_prev","white_thyroid_prev","diabetes_count","diabetes_prev","black_diabetes_count","white_diabetes_count","black_diabetes_prev","white_diabetes_prev"
"21212",21081,34010,22,0.00104359375741189,6,11,0.000577200577200577,0.00148228001617033,4,0.000189744319529434,3,1,0.000288600288600289,0.000134752728742757,1,4.74360798823585e-05,0,1,0,0.000134752728742757,0,0,0,0,0,0,2,9.4872159764717e-05,1,1,9.62000962000962e-05,0.000134752728742757,3,0.000142308239647076,0,1,0,0.000134752728742757,9,0.000426924718941227,4,3,0.000384800384800385,0.000404258186228271,26,0.00123333807694132,15,6,0.00144300144300144,0.000808516372456542,2105,0.0998529481523647,872,889,0.0838864838864839,0.119795175852311,4646,0.220388027133438,2877,976,0.276767676767677,0.131518663252931,9480,0.449694037284759,4911,3002,0.472438672438672,0.404527691685757,139,0.00659361510364783,76,54,0.00731120731120731,0.00727664735210888,193,0.00915516341729519,102,48,0.00981240981240981,0.00646813097965234,611,0.0289834448081211,274,165,0.0263588263588264,0.0222342002425549,4691,0.222522650728144,2692,1258,0.258970658970659,0.169518932758388,2583,0.122527394336132,1583,608,0.152284752284752,0.0819296590755963,7266,0.344670556425217,3984,2129,0.383261183261183,0.28688855949333,10887,0.516436601679237,6009,3058,0.578066378066378,0.412073844495351,513,0.0243347089796499,271,156,0.0260702260702261,0.0210214256838701,1665,0.0789810730041269,925,416,0.088985088985089,0.0560571351569869,2026,0.0961054978416584,1008,435,0.096969696969697,0.0586174370030993,49,0.00232436791423557,24,10,0.00230880230880231,0.00134752728742757,12340,0.585361225748304,6590,3715,0.633958633958634,0.500606387279342,12880,0.610976708884778,6825,3957,0.656565656565657,0.53321654763509,2031,0.0963426782410702,764,1016,0.0734968734968735,0.136908772402641,5304,0.25160096769603,3243,1091,0.311976911976912,0.147015227058348
"21213",31358,31733,19,0.000605905988902353,15,4,0.000567150635208711,0.0018578727357176,3,9.56693666687927e-05,2,0,7.56200846944949e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.18897888895976e-05,0,1,0,0.000464468183929401,3,9.56693666687927e-05,2,1,7.56200846944949e-05,0.000464468183929401,6,0.000191338733337585,4,1,0.00015124016938899,0.000464468183929401,43,0.00137126092225269,33,7,0.00124773139745917,0.00325127728750581,2776,0.0885260539575228,2291,210,0.0866228070175439,0.0975383186251742,8076,0.25754193507239,6961,399,0.263195704779189,0.185322805387831,16172,0.515721665922572,13434,1364,0.507940108892922,0.633534602879703,216,0.00688819440015307,198,12,0.00748638838475499,0.00557361820715281,214,0.00682441482237388,178,8,0.00673018753781004,0.00371574547143521,938,0.0299126219784425,736,47,0.0278281911675741,0.0218300046446818,9373,0.298902991262198,7926,617,0.299682395644283,0.28657686948444,5605,0.178742266726194,4929,233,0.186365698729583,0.10822108685555,12782,0.407615281586836,10821,849,0.409142468239564,0.394333488156061,17568,0.56023981121245,14806,1046,0.559815486993345,0.485833720390153,987,0.0314752216340328,826,76,0.0312310949788264,0.0352995819786345,2389,0.0761847056572486,2017,136,0.0762628554143981,0.0631676730143985,3258,0.103896932202309,2567,192,0.0970583787053842,0.089177891314445,99,0.00315708910007016,74,8,0.00279794313369631,0.00371574547143521,19189,0.611933159002487,16057,1240,0.607115849969752,0.575940548072457,19919,0.635212704891894,16677,1302,0.630558076225045,0.60473757547608,2245,0.0715925760571465,1709,287,0.0646173623714459,0.133302368787738,8556,0.272849033739397,7183,453,0.271589534180278,0.210404087320019
"21214",14398,20790,13,0.000902903180997361,7,4,0.00099361249112846,0.000847278119042576,2,0.000138908181691902,1,1,0.00014194464158978,0.000211819529760644,0,0,0,0,0,0,0,0,0,0,0,0,1,6.94540908459508e-05,0,1,0,0.000211819529760644,2,0.000138908181691902,0,1,0,0.000211819529760644,5,0.000347270454229754,1,3,0.00014194464158978,0.000635458589281932,15,0.00104181136268926,6,7,0.00085166784953868,0.00148273670832451,1494,0.103764411723851,574,593,0.0814762242725337,0.125608981148062,3393,0.235657730240311,1816,856,0.25777146912704,0.181317517475111,6890,0.478538685928601,2982,2494,0.423278921220724,0.528277907223046,75,0.00520905681344631,46,24,0.00652945351312988,0.00508366871425545,129,0.00895957771912766,57,46,0.00809084457061746,0.00974369836898962,434,0.0301430754271427,153,130,0.0217175301632363,0.0275365388688837,3358,0.233226837060703,1573,1103,0.223278921220724,0.23363694132599,1498,0.104042228087234,867,371,0.123066004258339,0.0785850455411989,5060,0.351437699680511,2420,1619,0.343506032647268,0.342935818682483,7770,0.539658285873038,3810,2339,0.540809084457062,0.495445880110146,426,0.0295874427003751,185,138,0.0262597586941093,0.0292310951069689,1287,0.0893874149187387,659,329,0.093541518807665,0.0696886252912519,1538,0.106820391721072,622,403,0.0882895670688432,0.0853632704935395,42,0.00291707181552993,13,11,0.00184528034066714,0.00233001482736708,8741,0.607098208084456,4168,2744,0.591625266146203,0.581232789663207,9107,0.632518405334074,4336,2894,0.615471965933286,0.613005719127304,1350,0.0937630226420336,453,611,0.0643009226401703,0.129421732683753,3992,0.277260730657036,2108,1020,0.299219304471256,0.216055920355857
"21215",56478,59404,47,0.00083218244272106,41,5,0.00091591457421142,0.000584043920102792,5,8.85300470979851e-05,3,1,6.70181395764454e-05,0.000116808784020558,0,0,0,0,0,0,0,0,0,0,0,0,4,7.0824037678388e-05,4,0,8.93575194352605e-05,0,3,5.3118028258791e-05,3,0,6.70181395764454e-05,0,9,0.000159354084776373,7,1,0.000156375659011706,0.000116808784020558,64,0.00113318460285421,51,11,0.00113930837279957,0.00128489662422614,5597,0.0991005347214845,4433,901,0.0990304709141274,0.105244714402523,14358,0.254222883246574,12099,1666,0.270284156911804,0.19460343417825,28814,0.510180955416268,23157,4386,0.517313019390582,0.512323326714169,410,0.00725946386203478,344,58,0.0076847466714324,0.00677490947319238,576,0.0101986614256879,480,76,0.0107229023322313,0.00887746758556243,1826,0.0323311732001841,1474,252,0.0329282459118935,0.0294358135731807,14120,0.25000885300471,11957,1655,0.267111964971852,0.193318537554024,8082,0.143099968129183,7053,745,0.157559646144223,0.087022544095316,21032,0.372392790112964,17319,2892,0.386895719774819,0.337811003387455,33182,0.587520804561068,27573,4185,0.615963720847109,0.488844761126037,1360,0.0240801728106519,1068,234,0.0238584576892145,0.0273332554608107,4900,0.0867594461560253,4094,597,0.0914574211419891,0.0697348440602733,6142,0.108750309855165,4970,849,0.111026717898311,0.099170657633454,121,0.00214242713977124,105,13,0.00234563488517559,0.00151851419226726,35961,0.636725804738128,29603,4798,0.661312661960504,0.560448545730639,37466,0.663373348914622,30714,5124,0.686131712983648,0.598528209321341,4786,0.0847409610821913,3216,1363,0.0718434456259494,0.159210372620021,16442,0.291122206877014,13710,2024,0.306272897864355,0.23642097885761
"21216",28287,30037,16,0.000565630855163149,13,2,0.000505070127044563,0.00138026224982747,7,0.000247463499133878,7,0,0.00027196083763938,0,0,0,0,0,0,0,1,3.53519284476968e-05,1,0,3.88515482341971e-05,0,1,3.53519284476968e-05,1,0,3.88515482341971e-05,0,0,0,0,0,0,0,7,0.000247463499133878,7,0,0.00027196083763938,0,64,0.0022625234206526,60,2,0.00233109289405183,0.00138026224982747,2476,0.0875313748364973,2253,117,0.0875325381716461,0.0807453416149068,7303,0.25817513345353,6805,256,0.264384785733711,0.176673567977916,15008,0.530561742143034,13398,1044,0.520533043241773,0.720496894409938,167,0.00590377205076537,157,7,0.00609969307276895,0.00483091787439614,295,0.0104288188920706,275,12,0.0106841757644042,0.0082815734989648,918,0.0324530703149857,802,78,0.0311589416838261,0.0538302277432712,7729,0.273235054972249,6960,493,0.270406775710012,0.340234644582471,4495,0.158906918372397,4106,251,0.159524457049613,0.173222912353347,11038,0.390214586205678,9996,657,0.388360076149035,0.453416149068323,16070,0.568105490154488,14822,641,0.57585764792727,0.442374051069703,573,0.0202566550005303,529,13,0.0205524690158903,0.00897170462387854,2326,0.0822285855693428,2147,95,0.0834142740588213,0.0655624568668047,2686,0.0949552798105137,2429,110,0.0943704106608648,0.0759144237405107,73,0.00258069077668187,65,3,0.00252535063522281,0.0020703933747412,17489,0.61826987662177,16052,771,0.623645052255332,0.532091097308489,18162,0.64206172446707,16643,832,0.646606317261743,0.574189095928226,1905,0.0673454236928624,1651,148,0.0641439061346595,0.102139406487233,7973,0.281860925513487,7386,287,0.28695753525778,0.198067632850242
"21217",32299,36563,17,0.000526332084584662,16,1,0.00056286498276226,0.000410846343467543,2,6.19214217158426e-05,1,0,3.51790614226412e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.000278646397721292,6,2,0.000211074368535847,0.000821692686935086,3,9.28821325737639e-05,3,0,0.000105537184267924,0,5,0.000154803554289606,4,0,0.000140716245690565,0,87,0.00269358184463915,82,3,0.00288468303665658,0.00123253903040263,2587,0.0800953589894424,2257,200,0.0793991416309013,0.0821692686935086,7698,0.238335552184278,7062,367,0.248434531766692,0.150780608052588,17769,0.550140871234404,15586,1421,0.548300851333286,0.583812654067379,180,0.00557292795442583,162,11,0.00569900795046788,0.00451930977814297,249,0.0077092170036224,230,8,0.00809118412720749,0.00328677074774034,918,0.0284219325675718,806,57,0.0283543235066488,0.02341824157765,9190,0.284528932784297,8261,583,0.290614226412439,0.239523418241578,5247,0.162450849871513,4752,290,0.167170899880391,0.119145439605588,12893,0.399176445091179,11545,834,0.406142264124393,0.342645850451931,17392,0.538468683240967,15648,988,0.55048195314149,0.405916187345933,668,0.0206817548530914,583,56,0.0205093928093998,0.0230073952341824,2352,0.0728195919378309,2121,117,0.0746147892774221,0.0480690221857025,3003,0.0929750147063377,2686,151,0.0944909589812144,0.062037797863599,86,0.00266262113378123,75,7,0.00263842960669809,0.0028759244042728,19067,0.590327873927985,17068,1159,0.600436220361641,0.476170912078883,19822,0.613703210625716,17709,1256,0.622985998733554,0.516023007395234,2109,0.065296139199356,1776,230,0.0624780130866108,0.0944946589975349,7818,0.242050837487229,7063,396,0.248469710828115,0.162695152013147
"21218",37157,48815,31,0.000834297709718223,20,4,0.000786565461910568,0.000762485703393061,6,0.000161476976074495,6,0,0.00023596963857317,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.000188389805420244,6,1,0.00023596963857317,0.000190621425848265,3,8.07384880372474e-05,2,0,7.86565461910568e-05,0,8,0.000215302634765993,7,0,0.000275297911668699,0,91,0.00244906747046317,68,13,0.00267432257049593,0.00247807853602745,3423,0.0921226148504992,2257,506,0.0887639123766075,0.0964544414792223,9415,0.253384288290228,6945,801,0.273134856648445,0.152687762104461,19636,0.52846031703313,13315,2822,0.52365595626696,0.537933663743805,208,0.00559786850391582,171,18,0.00672513469933535,0.00343118566526878,338,0.0090965363188632,261,35,0.0102646792779329,0.00667174990468929,1258,0.0338563393169524,766,123,0.0301254571911747,0.0234464353793366,10219,0.27502220308421,7235,1124,0.284540055846148,0.21425848265345,5396,0.145221627149662,3971,512,0.156172572462343,0.0975981700343119,14639,0.393976908792421,10263,1783,0.403626066779408,0.339878002287457,21307,0.573431654869876,15030,2315,0.591103944625792,0.441288600838734,922,0.0248136286567807,666,98,0.0261926298816219,0.01868089973313,3209,0.0863632693705089,2182,382,0.0858142918944429,0.0728173846740374,3881,0.104448690690852,2352,290,0.0925000983206827,0.055280213495997,115,0.00309497537476115,68,13,0.00267432257049593,0.00247807853602745,23542,0.633581828457626,16356,2784,0.643253234750462,0.530690049561571,24491,0.659122103506742,16944,3004,0.666378259330633,0.572626763248189,3313,0.0891622036224668,1997,667,0.0785385613717702,0.127144491040793,10351,0.278574696557849,7510,872,0.295355330947418,0.166221883339687
"21222",50680,54771,62,0.00122336227308603,9,44,0.00145208131655373,0.00119128198186002,3,5.91949486977111e-05,0,3,0,8.12237714904562e-05,1,1.97316495659037e-05,1,0,0.00016134236850597,0,0,0,0,0,0,0,8,0.00015785319652723,0,8,0,0.00021659672397455,3,5.91949486977111e-05,1,2,0.00016134236850597,5.41491809936375e-05,8,0.00015785319652723,2,6,0.000322684737011939,0.000162447542980912,51,0.00100631412786109,6,39,0.000968054211035818,0.00105590902937593,5801,0.114463299131807,559,4677,0.090190383994837,0.126627859753621,10859,0.214265982636148,1543,8230,0.248951274604711,0.222823879788818,27917,0.550848460931334,2937,21849,0.473862536302033,0.591552727764993,311,0.00613654301499605,39,248,0.00629235237173282,0.00671449844321105,397,0.00783346487766377,48,288,0.00774443368828654,0.0077974820630838,1927,0.0380228887134964,178,1400,0.0287189415940626,0.0379044266955462,15038,0.29672454617206,1643,11586,0.265085511455308,0.313686205496142,5080,0.100236779794791,962,3396,0.155211358502743,0.0919453093271964,20194,0.39846093133386,2281,15516,0.368021942562117,0.42008934614864,26664,0.526124704025256,3206,20517,0.517263633430139,0.55548937322323,2373,0.0468232044198895,268,1898,0.0432397547595999,0.051387572762962,3147,0.062095501183899,342,2449,0.0551790900290416,0.0663056721267091,5076,0.100157853196527,537,3795,0.0866408518877057,0.102748070935427,152,0.00299921073401736,10,107,0.0016134236850597,0.0028969811831596,30660,0.604972375690608,3531,23688,0.569699903194579,0.641342899688642,31848,0.628413575374901,3637,24611,0.586802194256212,0.666332746717206,6090,0.120165745856354,419,4952,0.0676024524040013,0.134073372140246,13204,0.260536700868193,1721,9954,0.277670216198774,0.269500473805334
"21223",26414,23811,19,0.000719315514499886,8,9,0.000432642907360337,0.00139773256716882,7,0.000265010979026274,6,1,0.000324482180520253,0.000155303618574313,1,3.78587112894677e-05,1,0,5.40803634200422e-05,0,0,0,0,0,0,0,6,0.000227152267736806,5,1,0.000270401817100211,0.000155303618574313,2,7.57174225789354e-05,2,0,0.000108160726840084,0,9,0.000340728401605209,8,1,0.000432642907360337,0.000155303618574313,69,0.00261225107897327,47,20,0.00254177708074198,0.00310607237148626,1903,0.072045127583857,1387,444,0.0750094640635985,0.0689548066469949,5969,0.225978647686833,4453,1237,0.240819858309448,0.192110576176425,15678,0.593548875596275,10455,4525,0.565410199556541,0.702748874048765,135,0.00511092602407814,105,25,0.00567843815910443,0.00388259046435782,259,0.00980540622397214,164,76,0.00886917960088692,0.0118030750116478,1002,0.0379344287120466,608,335,0.0328808609593856,0.0520267122223948,8015,0.303437570985084,5481,2222,0.296414471905251,0.345084640472123,4394,0.166351177405921,3343,869,0.180790654913201,0.134958844541078,10792,0.408571212235936,7504,2821,0.405819047103997,0.438111507998136,13194,0.499507836753237,9733,2897,0.526364177167271,0.449914583009784,471,0.0178314530173393,315,126,0.0170353144773133,0.0195682559403634,1823,0.0690164306806996,1390,346,0.0751717051538586,0.0537350520267122,2160,0.0817748163852502,1581,452,0.0855010545670867,0.0701972355955894,76,0.00287726205799955,58,15,0.00313666107836245,0.00232955427861469,14867,0.562845460740516,10728,3487,0.580174138770213,0.541543717968629,15683,0.593738169152722,11205,3796,0.605970472121573,0.589532536108091,1556,0.0589081547664118,946,539,0.0511600237953599,0.0837086504115546,6480,0.245324449155751,4679,1489,0.253042020442377,0.231247088057152
"21224",38464,50957,42,0.00109193011647255,8,25,0.0010688042752171,0.00114411239760194,4,0.000103993344425957,1,3,0.000133600534402138,0.000137293487712233,1,2.59983361064892e-05,1,0,0.000133600534402138,0,0,0,0,0,0,0,2,5.19966722129784e-05,0,2,0,9.15289918081552e-05,4,0.000103993344425957,1,3,0.000133600534402138,0.000137293487712233,9,0.000233985024958403,3,6,0.000400801603206413,0.000274586975424466,41,0.00106593178036606,10,27,0.00133600534402138,0.0012356413894101,3131,0.0814007903494176,494,2330,0.065998663994656,0.106631275456501,6968,0.181156405990017,1755,4399,0.234468937875752,0.201318017482037,18067,0.46971193843594,3893,11983,0.520106880427522,0.548395954418562,206,0.00535565723793677,48,125,0.00641282565130261,0.0057205619880097,255,0.00662957570715474,48,145,0.00641282565130261,0.00663585190609125,1233,0.0320559484193012,188,833,0.0251169004676019,0.0381218250880967,9503,0.247062188019967,2170,6297,0.289913159652639,0.288179030707977,4113,0.10693115640599,1470,2036,0.196392785571142,0.093176513660702,13060,0.339538269550749,2851,8434,0.380895123580494,0.385977758454991,16224,0.421797004991681,3616,10822,0.48309953239813,0.495263374673928,1333,0.0346557820299501,248,923,0.0331329325317301,0.0422406297194636,1973,0.0512947171381032,397,1320,0.0530394121576486,0.0604091345933825,3316,0.0862104825291181,635,2248,0.0848363393453574,0.102878586792366,106,0.00275582362728785,26,61,0.00347361389445558,0.00279163425014873,18776,0.488144758735441,4011,12570,0.535871743486974,0.575259713514256,19819,0.515261023294509,4177,13167,0.558049432197729,0.60258111756899,3641,0.0946599417637271,454,2809,0.0606546426185705,0.128552468994554,7880,0.204866888519135,1846,4984,0.246626586506346,0.228090247585923
"21225",28867,33001,27,0.000935324072470295,13,10,0.00125494738874409,0.000790451347719548,4,0.000138566529254858,2,2,0.000193068829037552,0.00015809026954391,0,0,0,0,0,0,0,0,0,0,0,0,6,0.000207849793882288,2,3,0.000193068829037552,0.000237135404315864,5,0.000173208161568573,0,5,0,0.000395225673859774,9,0.000311774690823432,2,7,0.000193068829037552,0.000553315943403683,57,0.00197457304188173,15,31,0.00144801621778164,0.0024503991779306,2436,0.0843870163162088,760,1204,0.0733661550342697,0.0951703422654336,5619,0.194651331970762,2088,2373,0.201563857515204,0.187574104813849,14976,0.51879308553019,4982,7274,0.480934453132542,0.574974310331199,156,0.00540409464093948,67,68,0.00646780577275799,0.00537506916449293,331,0.0114663802958395,118,144,0.0113910609132156,0.0113824994071615,1310,0.0453805383309662,329,483,0.0317598223766773,0.0381788000948542,8308,0.287802681262341,2801,3804,0.270392895067091,0.300687692672516,3639,0.126060899989608,1679,1222,0.162081281977025,0.0965931546913287,11436,0.39616170713964,3836,5204,0.370306014094025,0.411350881353253,13693,0.474347871271694,4708,6306,0.454484023554397,0.498458619871947,917,0.0317663768316763,225,487,0.0217202432667246,0.038494980633942,1795,0.0621817300031177,601,793,0.0580171831257843,0.0626827918741601,2452,0.0849412824332283,646,953,0.0623612317791293,0.0753300134376729,74,0.00256348079121488,23,28,0.00222029153393185,0.00221326377361473,15838,0.548654172584612,5232,7426,0.505068056762236,0.586989170816536,16602,0.57512037967229,5484,7829,0.529394729220967,0.618844360129634,2564,0.0888211452523643,581,1461,0.0560864948354088,0.115484941901826,6862,0.23771088093671,2314,3191,0.223380635196448,0.252233025057308
"21226",5286,7770,6,0.00113507377979569,0,6,0,0.00162074554294976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000189178963299281,1,0,0.00130208333333333,0,1,0.000189178963299281,1,0,0.00130208333333333,0,1,0.000189178963299281,1,0,0.00130208333333333,0,6,0.00113507377979569,1,4,0.00130208333333333,0.00108049702863317,449,0.0849413545213772,34,357,0.0442708333333333,0.0964343598055105,917,0.173477109345441,124,674,0.161458333333333,0.182063749324689,2846,0.538403329549754,372,2062,0.484375,0.5569962182604,18,0.00340522133938706,2,15,0.00260416666666667,0.00405186385737439,62,0.0117290957245554,8,44,0.0104166666666667,0.0118854673149649,228,0.0431328036322361,25,140,0.0325520833333333,0.037817396002161,1471,0.278282255013243,162,1062,0.2109375,0.286871961102107,563,0.106507756337495,106,348,0.138020833333333,0.0940032414910859,2024,0.382898221717745,259,1445,0.337239583333333,0.390329551593733,2285,0.432273931138857,298,1652,0.388020833333333,0.4462452728255,167,0.0315928868709799,17,116,0.0221354166666667,0.031334413830362,315,0.0595913734392736,53,216,0.0690104166666667,0.0583468395461912,432,0.0817253121452894,37,281,0.0481770833333333,0.0759049162614803,18,0.00340522133938706,2,13,0.00260416666666667,0.00351161534305781,2731,0.516647748770337,341,1979,0.444010416666667,0.534575904916262,2901,0.548808172531214,364,2095,0.473958333333333,0.565910318746623,488,0.0923193340900492,36,354,0.046875,0.0956239870340357,1218,0.230419977298524,142,894,0.184895833333333,0.241491085899514
"21227",22846,33926,22,0.000962969447605708,2,16,0.000558035714285714,0.000980452233592745,3,0.000131314015582597,1,1,0.000279017857142857,6.12782645995465e-05,0,0,0,0,0,0,0,0,0,0,0,0,2,8.75426770550643e-05,0,2,0,0.000122556529199093,0,0,0,0,0,0,3,0.000131314015582597,1,1,0.000279017857142857,6.12782645995465e-05,25,0.0010942834631883,4,17,0.00111607142857143,0.00104173049819229,2128,0.0931454083865885,258,1726,0.0719866071428571,0.105766284698817,4396,0.192418804167031,746,3350,0.208147321428571,0.205282186408481,10218,0.447255537074324,1409,8016,0.393136160714286,0.491206569029965,129,0.00564650267005165,20,97,0.00558035714285714,0.00594399166615601,293,0.0128250021885669,30,232,0.00837053571428571,0.0142165573870948,981,0.0429396830955091,105,759,0.029296875,0.0465102028310558,5383,0.235621115293706,902,4059,0.251674107142857,0.248728476009559,2055,0.0899501006740786,583,1250,0.162667410714286,0.0765978307494332,8070,0.353234701917185,1261,6092,0.351841517857143,0.373307187940438,10559,0.462181563512212,1556,8228,0.434151785714286,0.504197561125069,582,0.0254749190230237,64,485,0.0178571428571429,0.0297199583307801,1628,0.0712597391228224,259,1258,0.072265625,0.0770880568662295,1927,0.0843473693425545,287,1446,0.080078125,0.0886083706109443,60,0.00262628031165193,9,47,0.00251116071428571,0.00288007843617869,12092,0.529283025474919,1733,9440,0.483537946428571,0.578466817819719,12754,0.558259651580145,1816,9951,0.506696428571429,0.609780011030088,2364,0.103475444279086,208,1987,0.0580357142857143,0.121759911759299,5186,0.226998161603782,781,3960,0.217912946428571,0.242661927814204
"21228",29417,47806,29,0.000985824523234864,6,22,0.000816215480886954,0.00115801663332982,3,0.000101981847231193,0,3,0,0.000157911359090431,0,0,0,0,0,0,0,0,0,0,0,0,1,3.39939490770643e-05,0,1,0,5.26371196968102e-05,3,0.000101981847231193,1,1,0.000136035913481159,5.26371196968102e-05,5,0.000169969745385321,1,3,0.000136035913481159,0.000157911359090431,36,0.00122378216677431,16,20,0.00217657461569854,0.0010527423939362,3439,0.116905190876024,719,2542,0.0978098217929533,0.133803558269291,7300,0.248155828262569,2411,4524,0.327982587403074,0.238130329508369,12628,0.429275588945168,3367,8582,0.458032920691062,0.451731761238025,161,0.00547302580140735,43,97,0.00584954427968984,0.00510580061059059,348,0.0118298942788184,93,235,0.0126513399537478,0.0123697231287504,961,0.0326681850630588,235,667,0.0319684396680724,0.0351089588377724,5626,0.191249957507564,1578,3757,0.214664671473269,0.197757658700916,2265,0.0769962946595506,840,1256,0.114270167324174,0.0661122223391936,9991,0.339633545228949,2688,6673,0.365664535437355,0.351247499736814,15819,0.53775028045008,4615,10296,0.627805740715549,0.541951784398358,772,0.0262433286874936,176,516,0.023942320772684,0.0271607537635541,2666,0.0906278682394534,908,1616,0.123520609440892,0.0850615854300453,2788,0.0947751300268552,868,1752,0.118079172901646,0.0922202337088115,65,0.00220960669000918,15,45,0.00204053870221739,0.00236867038635646,17932,0.609579494849917,4994,11868,0.679363351924908,0.624697336561743,18768,0.637998436278342,5183,12449,0.705074139572847,0.65527950310559,4165,0.141584797905973,636,3283,0.0865188409740171,0.172807663964628,6612,0.224767991297549,2537,3574,0.3451231125017,0.1881250657964
"21229",35917,48225,40,0.00111367875936186,28,6,0.0010335154289089,0.000910746812386157,3,8.35259069521396e-05,2,1,7.38225306363502e-05,0.000151791135397693,0,0,0,0,0,0,0,0,0,0,0,0,1,2.78419689840466e-05,1,0,3.69112653181751e-05,0,3,8.35259069521396e-05,1,2,3.69112653181751e-05,0.000303582270795386,6,0.000167051813904279,3,3,0.000110733795954525,0.000455373406193078,47,0.00130857254225019,39,7,0.00143953934740883,0.00106253794778385,2974,0.0828020157585544,2246,605,0.0829027019046213,0.0918336369156041,9689,0.269760837486427,7978,1402,0.294478074708401,0.212811171827565,17044,0.474538519364089,12803,3565,0.472574929868596,0.541135397692775,174,0.0048445026032241,137,26,0.00505684334858999,0.00394656952034001,399,0.0111089456246346,326,60,0.0120330724937251,0.00910746812386157,1284,0.0357490881755158,964,275,0.0355824597667208,0.0417425622343655,9193,0.25595122087034,7107,1753,0.26232836261627,0.266089860352155,4887,0.136063702425035,4058,629,0.149785914661155,0.0954766241651488,13784,0.383773700476098,10668,2582,0.393769378414292,0.391924711596843,19672,0.547707213854164,15731,3225,0.580651114720213,0.489526411657559,724,0.0201575855444497,539,146,0.0198951720064964,0.0221615057680631,3147,0.0876186763927945,2540,481,0.0937546139081648,0.0730115361262902,3470,0.0966116323746415,2802,528,0.103425365421527,0.0801457194899818,65,0.00180972798396303,53,6,0.00195629706186328,0.000910746812386157,21537,0.599632486009411,16956,3768,0.625867414734977,0.571948998178506,22419,0.62418910265334,17537,4001,0.647312859884837,0.607316332726169,2792,0.077734777403458,1891,770,0.0697992027166691,0.116879174256223,10094,0.281036834924966,8234,1492,0.303927358629854,0.226472374013358
